,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
331,52.83,45.70,7.13,52.83,46.02,42.84,3.18,46.02,224.67,43.47,224.67,0.18,24.21,57.29,36.72,3308.60,27.11,25.74,19.10,18.55
332,51.95,46.93,5.03,51.95,45.56,45.29,0.27,45.56,152.57,21.42,152.57,0.45,26.67,57.16,34.49,3049.06,26.28,28.43,18.34,18.13
333,54.91,53.88,1.03,54.91,44.93,46.04,1.10,46.04,145.05,91.99,145.05,0.89,31.94,65.19,38.04,3324.67,26.75,25.59,18.97,20.70
334,51.68,49.00,2.68,51.68,44.83,43.68,1.15,44.83,137.09,121.89,137.09,0.66,17.93,53.68,38.44,3574.55,23.77,25.60,22.27,18.68
335,53.60,53.72,0.12,53.72,45.17,44.68,0.49,45.17,180.98,199.46,199.46,0.33,24.07,56.84,36.38,3277.34,25.81,27.92,18.39,18.36
336,49.25,53.44,4.19,53.44,43.32,45.25,1.93,45.25,153.79,252.01,252.01,1.00,36.39,66.73,35.79,3033.31,27.11,28.52,16.98,17.01
337,53.40,50.79,2.61,53.40,45.88,45.71,0.17,45.88,184.35,142.91,184.35,0.98,23.20,55.52,35.80,3231.76,27.86,28.20,17.57,18.03
338,51.10,47.31,3.79,51.10,43.15,44.05,0.90,44.05,205.46,174.49,205.46,1.00,22.07,56.45,37.69,3437.43,23.49,26.67,20.55,18.04
339,54.22,50.49,3.73,54.22,45.08,46.37,1.29,46.37,257.03,104.91,257.03,0.86,21.60,55.30,36.94,3370.06,26.14,28.12,18.97,19.79
340,57.00,50.40,6.60,57.00,43.42,45.81,2.39,45.81,255.55,144.48,255.55,0.57,33.52,67.29,38.80,3377.27,23.83,27.99,19.01,18.66
341,50.18,56.38,6.20,56.38,44.07,45.88,1.81,45.88,108.05,166.53,166.53,0.45,26.31,59.78,37.42,3346.99,27.50,27.93,17.72,18.30
342,49.37,49.84,0.46,49.84,44.57,45.37,0.80,45.37,113.64,106.39,113.64,0.94,27.26,60.56,37.39,3329.79,26.27,27.83,18.03,17.67
343,52.03,52.96,0.93,52.96,44.49,45.09,0.59,45.09,157.78,154.61,157.78,1.00,18.97,51.51,35.39,3254.00,26.70,26.21,18.48,18.44
344,55.60,51.33,4.27,55.60,45.09,45.45,0.36,45.45,145.88,102.06,145.88,0.30,28.42,61.39,37.24,3297.20,25.50,29.21,20.01,16.67
345,49.32,54.49,5.17,54.49,43.78,46.19,2.41,46.19,92.27,324.45,324.45,0.78,18.30,49.24,33.68,3093.97,26.89,29.40,17.44,18.09
346,51.12,46.55,4.56,51.12,45.04,43.06,1.98,45.04,114.48,113.42,114.48,0.51,30.33,63.30,37.52,3296.76,26.59,27.03,19.07,17.12
347,48.87,49.22,0.35,49.22,44.60,46.00,1.40,46.00,101.20,21.49,101.20,0.46,19.48,50.03,33.48,3055.39,27.02,27.06,18.70,19.58
348,46.97,53.75,6.79,53.75,44.12,45.62,1.50,45.62,111.29,183.17,183.17,0.90,28.38,64.61,40.48,3622.45,24.91,26.57,20.09,18.56
349,46.83,51.90,5.07,51.90,43.99,43.46,0.52,43.99,59.53,169.32,169.32,0.44,32.27,70.58,43.15,3830.74,26.81,19.74,17.55,22.30
350,52.32,47.87,4.45,52.32,47.13,43.11,4.02,47.13,95.71,97.05,97.05,0.85,30.99,59.19,32.84,2819.51,29.78,26.72,17.96,17.22
351,54.87,49.43,5.44,54.87,43.41,44.84,1.43,44.84,347.64,149.48,347.64,0.62,24.02,59.07,38.65,3504.58,24.21,26.84,20.49,18.22
352,53.52,52.76,0.75,53.52,45.07,45.97,0.90,45.97,173.89,172.96,173.89,1.00,31.65,65.51,38.61,3386.00,26.33,27.78,19.13,19.14
353,51.02,53.09,2.06,53.09,43.69,45.59,1.91,45.59,177.35,166.15,177.35,1.00,30.53,65.15,39.21,3462.68,25.77,24.80,18.92,19.65
354,51.42,55.39,3.97,55.39,45.82,43.38,2.44,45.82,121.72,272.08,272.08,0.96,28.49,62.36,38.14,3386.45,27.58,24.23,18.97,19.60
355,49.37,51.41,2.04,51.41,45.08,42.57,2.51,45.08,105.19,203.89,203.89,0.25,23.12,55.25,35.59,3212.67,28.51,24.27,17.11,19.30
356,51.08,47.43,3.66,51.08,45.09,42.37,2.71,45.09,136.48,125.62,136.48,0.94,30.49,62.83,36.91,3233.49,28.35,25.18,17.75,17.33
357,55.53,53.67,1.86,55.53,44.73,44.88,0.14,44.88,243.40,160.00,243.40,0.98,18.27,46.76,31.23,2848.84,28.83,28.73,16.50,16.12
358,55.61,55.55,0.06,55.61,45.43,44.74,0.69,45.43,200.38,131.00,200.38,0.99,21.55,54.47,36.15,3292.10,26.97,25.96,19.02,17.78
359,51.42,51.93,0.51,51.93,44.60,45.14,0.54,45.14,87.15,205.46,205.46,0.88,20.37,51.89,34.58,3152.07,28.19,27.25,16.78,17.94
360,53.56,46.00,7.55,53.56,47.15,43.08,4.07,47.15,160.35,68.48,160.35,0.82,20.01,47.49,30.49,2748.74,30.83,27.89,16.95,15.27
361,53.44,53.21,0.24,53.44,46.06,42.88,3.18,46.06,196.10,144.98,196.10,0.21,29.71,67.38,42.12,3766.28,26.89,22.89,18.93,20.90
362,51.96,49.78,2.18,51.96,46.59,43.70,2.89,46.59,168.14,106.16,168.14,0.45,27.16,58.83,35.75,3167.53,29.76,25.98,17.76,19.00
363,44.85,55.59,10.74,55.59,42.54,45.17,2.63,45.17,48.10,179.45,179.45,0.65,29.14,60.84,36.08,3170.79,25.55,26.94,18.40,17.72
364,56.09,48.04,8.05,56.09,44.79,44.03,0.76,44.79,177.08,124.13,177.08,0.37,30.97,63.50,37.18,3253.10,27.28,27.25,18.12,17.84
365,50.42,51.01,0.59,51.01,44.13,43.38,0.75,44.13,131.37,194.18,194.18,0.73,20.22,56.32,39.13,3609.84,20.03,26.31,25.11,18.16
366,55.23,48.44,6.79,55.23,44.40,44.66,0.26,44.66,200.09,76.07,200.09,0.76,30.79,65.79,39.62,3500.24,23.35,27.40,20.02,17.69
367,52.46,48.69,3.77,52.46,45.34,45.05,0.29,45.34,156.01,116.24,156.01,1.00,18.48,48.05,32.35,2957.69,28.27,28.01,17.91,17.33
368,48.50,51.90,3.40,51.90,44.32,45.24,0.91,45.24,82.41,90.87,90.87,0.38,33.01,64.50,36.45,3149.42,27.96,28.41,17.11,17.64
369,51.22,48.88,2.34,51.22,45.32,44.08,1.24,45.32,173.58,184.28,184.28,0.67,23.97,56.87,36.50,3290.88,28.30,25.74,18.00,18.10
370,58.16,48.31,9.85,58.16,44.86,45.01,0.15,45.01,209.47,62.57,209.47,0.31,26.57,60.10,37.51,3352.75,26.83,28.20,18.15,17.99
371,48.53,52.09,3.56,52.09,41.61,45.29,3.69,45.29,127.19,128.34,128.34,0.72,26.34,58.18,35.79,3184.28,25.22,27.04,17.28,19.00
372,53.12,54.45,1.32,54.45,43.27,44.03,0.77,44.03,171.16,158.48,171.16,0.76,19.17,53.84,37.55,3467.01,23.48,25.91,20.63,18.93
373,51.81,50.38,1.43,51.81,46.22,42.32,3.91,46.22,287.05,120.79,287.05,0.37,34.91,68.83,39.16,3392.21,28.57,24.86,17.01,18.44
374,50.94,50.56,0.37,50.94,43.13,44.67,1.54,44.67,174.51,82.56,174.51,0.51,19.46,50.71,34.16,3124.11,26.09,28.29,17.82,17.20
375,54.19,50.86,3.33,54.19,44.90,46.01,1.11,46.01,206.42,88.82,206.42,0.98,31.02,63.76,37.39,3274.07,25.51,27.73,20.17,19.13
376,57.80,48.14,9.66,57.80,48.09,42.89,5.20,48.09,448.32,142.15,448.32,0.24,22.66,55.81,36.55,3315.18,28.91,25.49,18.57,16.84
377,52.93,48.78,4.14,52.93,44.29,41.67,2.62,44.29,221.85,151.54,221.85,0.53,26.28,64.14,41.80,3785.81,24.01,21.11,21.03,21.57
378,50.82,54.23,3.41,54.23,45.04,46.03,0.99,46.03,110.04,178.09,178.09,1.00,25.22,57.49,36.06,3227.34,28.13,26.83,18.14,18.50
379,46.73,55.40,8.68,55.40,44.24,46.42,2.17,46.42,59.86,151.99,151.99,1.00,30.47,60.01,34.11,2953.98,28.18,28.80,16.06,18.05
380,46.38,49.25,2.86,49.25,43.98,44.73,0.76,44.73,73.30,127.27,127.27,0.94,31.83,61.83,34.78,3000.08,27.05,28.22,17.72,17.53
381,50.75,46.42,4.33,50.75,45.15,44.23,0.92,45.15,86.46,110.17,110.17,0.42,24.66,56.81,35.86,3215.70,27.08,26.55,18.07,18.87
382,52.96,51.01,1.94,52.96,46.66,45.09,1.57,46.66,80.64,159.39,159.39,1.00,39.63,71.56,37.87,3192.39,28.44,26.72,18.93,19.48
383,52.89,58.26,5.37,58.26,44.31,46.72,2.42,46.72,117.79,211.11,211.11,1.00,17.69,52.30,37.27,3461.59,25.39,27.70,19.49,18.86
384,61.68,52.35,9.33,61.68,40.07,46.30,6.23,46.30,349.78,128.33,349.78,0.71,28.07,72.55,48.69,4447.72,11.51,27.09,27.72,20.66
385,55.09,52.47,2.61,55.09,45.10,45.96,0.87,45.96,190.46,195.71,195.71,0.99,37.75,71.49,39.40,3373.79,26.95,27.20,18.74,18.90
386,50.84,48.38,2.46,50.84,43.60,46.48,2.88,46.48,99.93,25.39,99.93,0.85,23.69,55.58,35.44,3189.03,26.40,28.01,18.08,19.04
387,47.34,50.11,2.77,50.11,41.99,45.89,3.90,45.89,177.86,28.56,177.86,0.27,33.75,65.31,36.62,3155.34,24.74,29.71,18.33,17.41
388,51.17,55.37,4.20,55.37,42.45,45.67,3.22,45.67,320.79,154.57,320.79,0.37,23.26,56.56,36.79,3329.60,25.31,28.48,18.31,17.49
389,52.60,47.44,5.16,52.60,44.87,44.70,0.17,44.87,246.18,74.36,246.18,0.94,34.47,63.64,34.33,2916.27,28.22,27.14,17.46,18.34
390,48.99,54.03,5.03,54.03,44.92,45.01,0.08,45.01,102.66,182.97,182.97,0.99,25.91,56.46,34.44,3054.89,27.71,27.00,18.29,18.67
391,54.65,50.26,4.40,54.65,44.80,44.11,0.69,44.80,167.56,138.83,167.56,0.19,24.49,57.04,36.22,3255.04,25.63,25.92,19.21,19.58
392,50.91,50.99,0.07,50.99,45.00,44.96,0.04,45.00,75.07,95.96,95.96,1.00,29.61,59.63,34.46,3001.75,27.48,28.46,18.51,17.08
393,53.30,56.11,2.82,56.11,44.72,41.81,2.91,44.72,182.78,183.66,183.66,0.75,21.33,58.82,40.69,3749.42,25.33,21.12,19.80,20.59
394,52.12,51.92,0.20,52.12,45.37,46.23,0.86,46.23,243.74,126.53,243.74,0.14,29.00,62.49,37.84,3348.51,26.86,28.29,17.81,18.73
395,53.70,57.17,3.47,57.17,44.07,46.84,2.77,46.84,261.25,137.03,261.25,1.00,21.39,53.85,35.67,3246.00,26.21,28.78,18.21,17.32
396,46.85,52.83,5.98,52.83,44.20,44.32,0.12,44.32,40.43,225.09,225.09,1.00,29.61,60.70,35.53,3108.90,27.17,26.73,18.54,18.25
397,53.57,51.94,1.63,53.57,44.93,45.65,0.73,45.65,124.50,205.04,205.04,0.97,44.13,75.67,38.16,3153.66,26.75,28.40,18.37,17.22
398,52.50,48.92,3.59,52.50,43.30,44.31,1.01,44.31,192.22,89.29,192.22,0.24,28.81,64.45,39.96,3564.20,22.83,25.38,21.49,19.61
399,52.58,52.67,0.09,52.67,44.58,46.00,1.42,46.00,176.62,96.86,176.62,0.24,29.64,62.37,37.18,3273.36,25.07,28.73,19.12,18.51
400,50.49,55.43,4.94,55.43,46.07,44.13,1.94,46.07,129.64,332.72,332.72,0.90,28.94,61.87,37.27,3293.07,29.19,24.93,17.21,18.88
401,53.13,54.61,1.48,54.61,46.35,45.40,0.95,46.35,173.74,216.52,216.52,0.83,24.40,56.40,35.66,3199.93,26.82,27.94,18.60,17.97
402,46.29,53.45,7.16,53.45,44.04,44.89,0.85,44.89,254.51,154.47,254.51,0.22,18.35,50.88,35.28,3252.89,27.52,27.94,16.81,17.05
403,54.41,48.40,6.00,54.41,44.92,45.12,0.20,45.12,260.04,81.04,260.04,0.52,39.05,73.09,39.90,3404.37,26.42,27.46,18.77,18.56
404,49.74,53.50,3.76,53.50,43.55,46.89,3.35,46.89,118.14,138.51,138.51,0.99,28.34,60.54,36.46,3220.62,25.69,30.58,18.23,16.48
405,52.46,51.78,0.68,52.46,45.95,43.77,2.18,45.95,125.85,123.74,125.85,0.82,21.86,53.65,35.07,3178.92,28.07,26.51,18.90,17.99
406,52.21,50.71,1.50,52.21,45.77,43.84,1.93,45.77,81.71,283.06,283.06,0.69,30.67,63.36,37.29,3269.25,27.40,25.50,19.17,18.68
407,53.55,48.38,5.16,53.55,45.21,43.00,2.21,45.21,397.04,105.11,397.04,0.67,37.66,71.54,39.52,3387.15,27.72,21.99,17.92,21.04
408,49.66,47.82,1.83,49.66,45.85,44.01,1.84,45.85,140.21,128.77,140.21,0.94,25.80,56.40,34.47,3059.98,28.50,27.64,17.45,17.30
409,50.38,52.21,1.82,52.21,44.21,45.24,1.04,45.24,122.11,166.00,166.00,0.89,32.88,66.20,38.25,3331.76,26.68,27.36,18.53,18.68
410,50.99,55.61,4.62,55.61,43.62,45.51,1.89,45.51,119.70,237.78,237.78,0.92,26.77,60.60,37.85,3382.96,24.57,27.83,19.93,18.80
411,49.66,58.35,8.69,58.35,42.90,48.40,5.50,48.40,201.77,263.23,263.23,0.91,22.25,57.56,38.65,3531.15,23.16,29.48,19.67,16.80
412,44.91,54.02,9.11,54.02,41.67,46.05,4.38,46.05,71.85,241.46,241.46,1.00,26.34,57.20,34.81,3086.36,25.00,28.60,17.89,17.90
413,50.46,56.71,6.25,56.71,45.05,44.08,0.97,45.05,57.12,360.38,360.38,1.00,26.85,57.92,35.09,3106.48,27.92,26.59,18.98,18.87
414,58.47,49.89,8.58,58.47,46.80,43.66,3.14,46.80,203.58,214.80,214.80,0.44,27.26,60.39,37.22,3312.65,28.23,26.66,17.51,17.94
415,51.91,53.55,1.64,53.55,46.21,43.43,2.78,46.21,117.56,305.19,305.19,0.93,23.53,55.13,35.13,3159.97,29.59,25.67,17.84,17.29
416,56.22,53.00,3.21,56.22,43.53,45.03,1.50,45.03,176.98,142.05,176.98,0.33,36.75,76.09,44.86,3934.36,19.33,24.94,23.15,20.32
417,49.32,52.65,3.32,52.65,44.43,45.18,0.76,45.18,137.40,142.44,142.44,0.49,27.72,62.88,39.31,3515.66,25.41,27.12,19.31,18.47
418,53.42,50.88,2.55,53.42,46.07,43.88,2.19,46.07,263.64,136.20,263.64,0.87,15.73,47.87,34.50,3213.88,28.12,25.81,19.46,17.79
419,54.19,47.29,6.89,54.19,42.67,44.75,2.08,44.75,151.98,77.17,151.98,0.40,25.85,57.66,35.69,3181.48,26.40,26.95,17.05,17.83
420,49.41,55.97,6.56,55.97,45.61,44.48,1.13,45.61,107.18,295.91,295.91,0.39,27.59,59.28,35.83,3169.49,28.71,26.58,18.71,17.03
421,52.33,53.82,1.49,53.82,45.14,44.93,0.21,45.14,114.23,294.88,294.88,0.96,25.81,59.23,37.30,3342.45,26.70,25.41,19.62,19.51
422,50.50,51.79,1.29,51.79,43.29,45.29,2.00,45.29,106.79,98.62,106.79,0.17,22.42,56.18,37.13,3376.35,24.39,27.23,19.27,18.76
423,49.61,58.62,9.01,58.62,43.69,45.64,1.96,45.64,90.94,320.43,320.43,0.98,25.89,57.25,35.24,3135.51,27.34,29.20,16.99,17.22
424,53.33,44.72,8.61,53.33,46.02,42.06,3.96,46.02,184.18,34.59,184.18,0.18,33.33,64.33,36.00,3100.25,28.20,25.83,18.40,18.25
425,49.92,54.20,4.28,54.20,43.48,46.96,3.48,46.96,184.78,235.97,235.97,0.92,24.17,58.42,37.87,3424.67,25.35,27.43,18.37,19.53
426,52.12,48.85,3.26,52.12,46.32,43.05,3.27,46.32,180.91,149.10,180.91,1.00,30.42,61.56,35.71,3114.56,28.65,25.82,17.76,17.73
427,52.54,50.04,2.50,52.54,44.35,45.07,0.73,45.07,290.75,121.78,290.75,0.51,23.91,57.61,37.29,3370.53,26.06,27.68,18.53,18.29
428,52.05,51.63,0.42,52.05,43.85,44.52,0.67,44.52,119.14,238.60,238.60,0.62,23.56,55.88,35.85,3232.00,25.53,28.24,18.43,17.42
429,49.99,48.69,1.29,49.99,43.47,42.30,1.17,43.47,122.09,58.50,122.09,0.30,37.22,72.68,41.05,3546.24,28.09,19.95,16.12,22.82
430,50.20,52.88,2.69,52.88,44.55,44.58,0.04,44.58,95.58,268.67,268.67,1.00,25.78,59.82,37.91,3404.41,26.16,26.54,19.69,18.22
431,48.64,53.83,5.20,53.83,44.29,44.74,0.45,44.74,65.73,217.06,217.06,1.00,28.29,58.18,34.13,2989.17,27.94,27.70,17.75,17.53
432,53.01,51.30,1.71,53.01,48.15,43.42,4.73,48.15,79.22,168.33,168.33,0.28,20.10,51.78,34.70,3168.88,30.03,26.43,17.67,16.93
433,56.64,47.53,9.12,56.64,47.31,45.14,2.17,47.31,314.42,37.24,314.42,0.29,28.43,60.65,36.48,3221.73,28.54,26.24,18.01,19.94
434,57.43,54.66,2.77,57.43,48.09,41.61,6.49,48.09,122.62,388.18,388.18,0.79,19.13,53.11,36.85,3398.01,30.44,22.80,18.20,19.32
435,59.38,46.63,12.75,59.38,43.72,45.29,1.57,45.29,333.04,47.60,333.04,1.00,41.24,74.75,39.70,3351.00,21.28,27.74,22.28,19.08
436,56.75,53.15,3.60,56.75,46.28,45.55,0.73,46.28,234.26,180.10,234.26,0.32,22.48,58.03,38.92,3554.50,26.66,26.92,19.53,18.64
437,48.44,51.41,2.97,51.41,45.34,45.52,0.18,45.52,29.22,228.96,228.96,1.00,29.99,62.38,36.89,3238.80,28.12,25.79,18.38,18.41
438,51.26,49.25,2.01,51.26,43.66,44.79,1.13,44.79,192.69,86.93,192.69,0.75,23.47,52.84,32.89,2937.24,27.90,29.33,16.18,16.65
439,53.45,60.66,7.21,60.66,43.89,44.68,0.79,44.68,204.50,304.73,304.73,0.42,27.35,61.76,38.51,3440.78,26.44,24.69,17.69,20.18
440,49.41,56.21,6.80,56.21,45.00,44.82,0.18,45.00,126.33,269.83,269.83,0.58,24.85,56.59,35.47,3173.79,27.79,28.04,16.46,17.18
441,49.98,48.78,1.21,49.98,44.89,44.12,0.76,44.89,123.29,113.18,123.29,1.00,20.29,51.56,34.32,3127.21,27.72,27.52,17.88,16.71
442,48.68,51.18,2.50,51.18,43.42,43.19,0.23,43.42,142.46,124.34,142.46,0.26,27.71,62.12,38.57,3441.48,26.12,24.83,18.49,19.23
443,46.89,52.47,5.58,52.47,43.19,45.34,2.15,45.34,127.14,120.93,127.14,0.61,32.73,68.80,40.99,3607.72,23.40,27.39,20.08,19.19
444,51.75,54.42,2.68,54.42,46.73,42.26,4.47,46.73,59.84,142.81,142.81,0.98,23.48,57.50,37.54,3401.69,29.27,22.18,19.03,20.66
445,55.65,50.90,4.75,55.65,47.08,43.46,3.63,47.08,131.15,172.69,172.69,0.65,28.30,60.41,36.35,3210.61,28.77,25.08,18.26,18.93
446,60.09,57.97,2.13,60.09,46.17,44.05,2.12,46.17,365.51,583.95,583.95,0.80,36.91,69.60,38.23,3269.58,28.21,25.78,17.73,17.39
447,53.66,50.43,3.22,53.66,44.02,45.86,1.84,45.86,202.36,47.97,202.36,0.79,19.60,49.31,32.64,2970.29,26.33,29.22,17.11,17.31
448,49.16,53.52,4.36,53.52,44.06,46.64,2.58,46.64,89.85,136.41,136.41,1.00,20.08,50.34,33.27,3026.01,25.61,29.71,18.69,17.74
449,49.57,50.71,1.14,50.71,42.60,46.12,3.52,46.12,104.49,72.12,104.49,0.96,25.00,54.32,33.07,2932.27,26.45,29.07,17.01,17.64
450,49.10,53.85,4.75,53.85,44.28,44.71,0.43,44.71,58.69,108.72,108.72,1.00,22.63,54.52,35.28,3188.46,27.88,26.32,17.49,17.96
451,49.65,54.57,4.92,54.57,46.72,43.55,3.17,46.72,84.27,340.08,340.08,0.36,17.71,48.58,33.53,3087.16,30.09,25.69,16.18,18.85
452,50.63,50.51,0.12,50.63,42.84,44.72,1.88,44.72,153.29,74.86,153.29,0.30,27.69,63.70,40.16,3600.85,21.46,28.04,21.80,17.91
453,51.02,49.77,1.25,51.02,43.93,44.76,0.83,44.76,114.77,115.73,115.73,0.54,20.09,53.71,36.63,3362.16,25.75,26.66,19.14,19.35
454,53.86,51.26,2.59,53.86,47.42,45.08,2.34,47.42,88.60,162.93,162.93,0.60,24.35,54.50,33.80,3015.21,30.20,27.44,16.73,17.52
455,59.22,53.51,5.71,59.22,44.93,44.60,0.32,44.93,382.19,290.62,382.19,0.43,23.09,56.89,37.27,3380.34,25.33,27.63,20.31,17.28
456,49.91,46.97,2.94,49.91,44.20,44.67,0.47,44.67,176.02,99.00,176.02,0.93,24.38,55.45,34.73,3107.16,25.73,28.32,19.55,17.08
457,55.99,45.84,10.16,55.99,47.21,41.51,5.69,47.21,173.07,74.41,173.07,0.47,21.10,53.61,35.67,3250.33,29.63,24.58,18.12,18.18
458,49.68,51.80,2.12,51.80,43.41,46.81,3.40,46.81,131.60,127.18,131.60,0.83,36.54,67.55,36.49,3100.94,26.70,28.72,16.85,17.91
459,49.50,54.41,4.90,54.41,42.53,44.39,1.86,44.39,140.14,404.02,404.02,0.94,24.89,54.61,33.45,2971.97,26.19,27.64,17.29,17.81
460,53.74,52.40,1.34,53.74,44.85,45.30,0.46,45.30,439.71,89.79,439.71,0.84,26.07,57.35,35.19,3127.63,28.29,28.84,16.51,16.43
461,47.12,54.56,7.44,54.56,42.12,46.51,4.39,46.51,206.87,157.45,206.87,0.33,28.21,62.42,38.44,3421.10,24.22,29.02,18.91,17.39
462,50.74,56.50,5.77,56.50,45.15,44.62,0.53,45.15,105.25,281.25,281.25,0.45,26.98,59.32,36.39,3234.00,27.82,27.23,18.89,17.65
463,49.63,58.48,8.85,58.48,44.14,46.01,1.87,46.01,82.44,263.91,263.91,0.98,24.81,58.84,37.76,3403.91,26.73,27.44,18.34,18.50
464,52.39,48.91,3.47,52.39,43.88,45.44,1.56,45.44,153.54,114.46,153.54,0.45,22.37,54.98,35.96,3260.27,26.61,28.28,17.58,17.74
465,49.17,57.66,8.49,57.66,44.20,48.13,3.93,48.13,135.73,317.81,317.81,0.69,26.06,59.39,37.24,3332.76,25.56,29.20,17.76,18.68
466,50.48,50.30,0.18,50.48,45.28,45.19,0.10,45.28,90.12,105.41,105.41,0.90,36.08,66.40,35.73,3031.62,27.98,28.33,17.67,17.60
467,51.65,57.10,5.45,57.10,46.19,45.57,0.62,46.19,106.71,345.69,345.69,0.66,19.02,51.70,35.53,3267.79,28.23,27.72,18.31,16.87
468,52.96,58.05,5.09,58.05,44.11,43.38,0.73,44.11,90.14,181.44,181.44,0.73,39.26,79.84,46.47,4058.22,25.27,20.64,18.84,22.77
469,50.92,47.43,3.50,50.92,45.41,44.56,0.85,45.41,107.94,117.57,117.57,0.76,32.31,64.26,36.79,3194.66,28.28,27.79,17.09,17.13
470,48.74,52.71,3.97,52.71,42.78,46.68,3.91,46.68,159.49,162.73,162.73,0.93,25.57,59.14,37.40,3356.88,24.77,28.87,18.81,18.27
471,52.64,49.34,3.30,52.64,44.42,45.87,1.45,45.87,91.49,124.26,124.26,0.67,25.14,57.89,36.53,3275.64,24.85,28.92,19.40,17.83
472,50.37,52.04,1.67,52.04,44.06,44.80,0.75,44.80,125.90,60.77,125.90,0.32,22.82,54.26,34.86,3143.62,27.34,26.77,17.32,18.52
473,51.09,53.06,1.97,53.06,44.45,44.03,0.42,44.45,100.80,185.99,185.99,0.89,25.66,59.96,38.15,3429.90,26.96,23.93,18.22,20.72
474,48.29,49.97,1.68,49.97,42.29,45.54,3.26,45.54,173.38,47.68,173.38,0.92,25.57,57.19,35.46,3162.25,24.97,29.12,18.13,17.66
475,52.72,53.85,1.14,53.85,44.81,44.85,0.03,44.85,163.29,175.78,175.78,0.75,32.79,64.40,36.54,3161.74,28.06,27.82,17.14,17.41
476,52.69,50.04,2.64,52.69,46.16,43.75,2.41,46.16,184.48,160.24,184.48,0.84,35.23,66.96,37.02,3173.23,27.77,25.91,19.07,19.13
477,50.70,57.47,6.78,57.47,43.19,45.49,2.30,45.49,110.41,238.09,238.09,0.97,25.32,58.01,36.49,3268.79,24.01,27.54,20.43,18.53
478,52.40,47.40,5.00,52.40,46.70,43.70,3.00,46.70,197.90,81.73,197.90,0.13,28.19,60.70,36.74,3251.27,28.93,26.35,17.64,17.21
479,51.78,53.60,1.82,53.60,44.73,46.65,1.92,46.65,182.21,142.68,182.21,0.78,16.68,50.15,35.97,3346.60,25.29,28.80,18.62,17.83
480,58.60,52.00,6.59,58.60,45.45,44.39,1.06,45.45,330.63,124.80,330.63,1.00,22.24,55.52,36.62,3328.70,26.75,26.65,19.05,18.49
481,48.50,49.40,0.89,49.40,43.97,45.97,2.00,45.97,81.54,183.51,183.51,1.00,33.59,66.42,37.87,3283.31,27.41,28.16,17.70,17.94
482,54.86,61.03,6.17,61.03,46.23,44.31,1.92,46.23,208.09,219.71,219.71,1.00,30.12,64.48,38.88,3436.00,29.41,24.47,17.47,19.23
483,53.13,48.51,4.62,53.13,44.96,44.21,0.75,44.96,237.10,54.22,237.10,0.86,19.36,51.60,35.14,3223.96,27.41,27.90,18.13,17.26
484,50.16,51.14,0.98,51.14,43.68,45.57,1.89,45.57,121.28,162.13,162.13,0.98,28.62,60.10,35.77,3147.38,27.31,28.25,16.11,17.32
485,56.96,59.83,2.87,59.83,45.63,45.70,0.07,45.70,294.91,342.50,342.50,0.65,26.23,61.76,39.47,3553.64,28.90,24.12,17.19,20.07
486,52.95,52.90,0.05,52.95,43.79,45.08,1.29,45.08,193.96,211.78,211.78,0.99,38.05,69.34,36.99,3128.41,26.38,28.16,18.02,16.51
487,52.15,53.35,1.21,53.35,45.34,45.31,0.03,45.34,151.94,141.20,151.94,0.41,35.45,68.05,37.92,3259.93,28.02,27.93,18.23,16.60
488,52.64,61.38,8.74,61.38,46.18,44.71,1.47,46.18,170.22,808.84,808.84,0.89,22.70,55.84,36.55,3314.25,28.35,25.69,17.91,19.65
489,44.80,53.76,8.97,53.76,42.77,46.82,4.05,46.82,66.50,159.70,159.70,1.00,21.23,52.51,34.46,3128.04,25.68,29.77,18.57,17.61
490,59.58,54.59,4.99,59.58,44.00,46.75,2.75,46.75,504.21,227.63,504.21,1.00,32.05,65.55,38.31,3349.95,25.60,27.46,18.52,19.63
491,49.92,52.72,2.80,52.72,43.44,47.13,3.69,47.13,252.38,70.80,252.38,0.97,18.92,47.68,31.60,2876.49,27.78,30.56,16.88,17.64
492,49.84,48.54,1.29,49.84,42.76,44.89,2.13,44.89,208.14,53.54,208.14,0.87,35.07,66.50,36.69,3142.43,26.02,27.59,18.23,17.92
493,51.89,48.62,3.26,51.89,44.82,45.16,0.34,45.16,225.86,92.87,225.86,0.83,39.61,74.01,40.34,3439.63,25.44,26.19,21.01,19.82
494,53.54,49.98,3.56,53.54,45.83,43.66,2.17,45.83,177.34,95.67,177.34,0.18,29.31,62.60,37.68,3328.74,26.93,25.98,19.57,18.51
495,50.13,46.85,3.28,50.13,43.03,43.59,0.56,43.59,191.64,78.67,191.64,0.39,16.86,51.80,37.46,3493.42,21.98,26.31,21.70,17.43
496,49.62,52.42,2.80,52.42,44.63,44.02,0.61,44.63,181.11,148.87,181.11,0.30,38.66,70.38,37.52,3172.36,27.73,26.70,18.06,18.22
