,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
295,53.46,49.56,3.91,53.46,46.29,44.75,1.54,46.29,257.77,178.74,257.77,0.74,59.84,90.00,39.13,3015.69,0.85,0.88,-25.54,-22.19,16.92,20.17
296,55.04,52.99,2.05,55.04,47.27,47.69,0.42,47.69,304.37,145.13,304.37,0.75,53.51,90.00,44.51,3648.62,0.90,0.92,-25.72,-26.47,19.12,19.55
297,50.43,50.86,0.43,50.86,47.70,47.86,0.16,47.86,209.55,168.26,209.55,0.64,58.89,89.22,39.16,3032.80,0.87,0.86,-25.87,-28.36,17.97,15.58
298,52.94,55.01,2.07,55.01,47.41,50.33,2.91,50.33,205.20,158.93,205.20,0.66,58.96,90.00,39.88,3103.73,0.87,0.90,-22.79,-33.05,21.18,14.58
299,55.32,50.88,4.44,55.32,41.87,43.06,1.19,43.06,633.75,292.07,633.75,0.66,54.15,90.00,43.97,3585.01,0.75,0.90,-14.11,-22.80,19.80,18.73
300,62.18,60.39,1.79,62.18,48.61,45.52,3.10,48.61,379.41,366.98,379.41,0.18,55.65,95.89,48.59,4023.93,0.91,0.89,-29.48,-21.28,14.94,20.22
301,51.06,53.03,1.97,53.03,46.44,46.75,0.32,46.75,101.42,75.24,101.42,0.74,63.66,90.00,35.89,2633.86,0.87,0.82,-23.23,-24.14,19.93,17.50
302,52.36,49.16,3.20,52.36,49.48,46.69,2.79,49.48,431.53,507.25,507.25,0.72,80.44,119.22,50.85,3877.92,0.84,0.88,-31.98,-23.87,13.19,20.02
303,48.90,48.24,0.65,48.90,46.49,45.88,0.61,46.49,68.98,80.49,80.49,0.79,56.76,84.95,36.70,2819.02,0.88,0.87,-24.70,-23.89,18.84,18.81
304,55.23,53.02,2.21,55.23,49.49,46.88,2.61,49.49,261.73,259.78,261.73,0.75,67.81,100.98,43.34,3316.80,0.83,0.87,-31.12,-23.85,14.12,20.70
305,52.45,51.88,0.57,52.45,46.28,46.83,0.56,46.83,171.39,184.40,184.40,0.82,54.70,90.00,43.51,3530.27,0.90,0.88,-24.01,-24.54,20.51,18.96
306,51.66,54.68,3.03,54.68,46.04,46.59,0.55,46.59,127.38,222.91,222.91,0.76,60.96,90.00,38.19,2904.23,0.88,0.88,-25.36,-26.95,17.65,16.37
307,53.49,56.80,3.31,56.80,47.75,47.71,0.04,47.75,167.54,140.95,167.54,0.78,62.80,90.00,36.62,2719.73,0.89,0.78,-25.14,-25.83,20.16,14.89
308,53.77,58.52,4.75,58.52,47.91,48.59,0.69,48.59,258.15,196.41,258.15,0.22,52.34,89.53,45.05,3719.43,0.87,0.71,-23.07,-20.55,20.25,15.36
309,51.47,53.07,1.60,53.07,47.20,48.76,1.56,48.76,322.35,238.76,322.35,0.83,60.87,94.74,43.00,3387.23,0.86,0.81,-22.90,-27.50,19.91,14.68
310,58.92,57.89,1.02,58.92,45.68,46.28,0.59,46.28,342.90,317.63,342.90,0.78,57.92,90.00,40.77,3208.03,0.92,0.93,-26.29,-25.99,18.03,19.02
311,49.27,51.31,2.04,51.31,45.05,46.17,1.12,46.17,167.56,132.91,167.56,0.76,58.57,90.00,40.22,3143.02,0.88,0.86,-22.58,-24.97,20.07,17.48
312,58.28,54.55,3.73,58.28,48.39,47.21,1.18,48.39,294.48,291.62,294.48,0.76,57.00,90.00,41.55,3299.90,0.77,0.91,-25.56,-25.50,14.46,20.33
313,53.13,49.04,4.09,53.13,47.92,47.47,0.45,47.92,147.93,198.38,198.38,0.53,55.35,89.10,42.05,3374.31,0.74,0.88,-20.88,-24.87,17.13,19.17
314,47.84,58.03,10.18,58.03,46.24,46.37,0.13,46.37,175.48,496.88,496.88,0.76,60.08,90.00,38.93,2991.61,0.86,0.74,-23.01,-22.85,19.71,15.21
315,52.13,54.15,2.02,54.15,48.73,47.43,1.30,48.73,219.99,301.18,301.18,0.42,55.99,95.57,47.98,3957.82,0.86,0.86,-27.49,-22.64,16.49,19.57
316,52.17,52.06,0.11,52.17,46.80,45.33,1.47,46.80,199.59,200.94,200.94,0.64,52.64,90.00,45.25,3735.65,0.90,0.86,-28.08,-20.50,16.56,20.04
317,45.81,50.58,4.77,50.58,47.58,49.52,1.94,49.52,315.25,311.83,315.25,0.66,66.33,102.48,46.09,3614.16,0.85,0.84,-23.03,-30.25,19.64,14.46
318,49.73,55.31,5.58,55.31,46.44,47.02,0.58,47.02,348.43,199.26,348.43,0.45,53.25,91.87,46.61,3861.81,0.87,0.71,-22.71,-16.73,20.17,18.84
319,50.76,52.35,1.59,52.35,44.32,44.86,0.54,44.86,109.65,76.90,109.65,0.68,57.59,90.00,41.05,3240.92,0.88,0.88,-22.26,-24.59,18.78,17.29
320,48.70,50.24,1.53,50.24,47.86,46.29,1.57,47.86,202.25,277.93,277.93,0.78,61.95,97.39,44.74,3544.38,0.88,0.86,-27.95,-22.00,16.78,20.19
321,52.34,52.63,0.29,52.63,47.31,48.70,1.39,48.70,298.36,195.97,298.36,0.59,64.08,94.80,40.33,3071.75,0.87,0.88,-23.66,-32.77,20.07,13.65
322,53.84,52.95,0.89,53.84,46.23,45.97,0.26,46.23,198.69,138.73,198.69,0.26,53.46,90.00,44.56,3654.20,0.81,0.93,-20.81,-24.08,18.31,20.01
323,54.33,57.79,3.46,57.79,46.79,47.19,0.40,47.19,84.99,127.83,127.83,0.85,59.33,90.00,39.57,3067.14,0.92,0.84,-23.19,-25.55,21.10,15.75
324,54.30,57.57,3.27,57.57,46.71,46.94,0.22,46.94,183.04,251.09,251.09,0.76,59.93,90.00,39.06,3007.10,0.80,0.89,-22.46,-24.34,16.89,19.88
325,48.69,50.30,1.61,50.30,45.76,45.65,0.12,45.76,221.05,183.36,221.05,0.51,58.61,94.84,45.02,3622.61,0.89,0.82,-22.36,-22.23,20.44,17.95
326,51.98,50.88,1.10,51.98,45.76,46.83,1.07,46.83,186.09,302.13,302.13,0.78,58.00,92.80,43.50,3480.57,0.84,0.91,-24.69,-24.58,16.86,19.96
327,58.22,55.55,2.67,58.22,45.42,46.95,1.53,46.95,262.28,129.78,262.28,0.20,54.74,90.00,43.47,3526.12,0.90,0.90,-21.52,-28.76,20.72,15.57
328,65.11,65.15,0.04,65.15,47.34,47.03,0.31,47.34,462.81,468.79,468.79,0.40,56.47,90.77,42.77,3430.10,0.79,0.87,-21.31,-23.99,18.49,19.67
329,52.70,52.50,0.21,52.70,47.91,47.85,0.06,47.91,196.20,181.47,196.20,0.82,55.85,90.93,43.46,3508.00,0.90,0.89,-26.02,-27.45,19.48,17.64
330,55.75,52.87,2.89,55.75,43.52,45.17,1.64,45.17,234.43,143.79,234.43,0.65,54.96,90.00,43.28,3503.63,0.80,0.89,-17.79,-23.71,19.64,19.07
331,60.51,55.15,5.36,60.51,51.19,47.48,3.71,51.19,277.81,259.06,277.81,0.52,57.16,90.00,41.41,3283.69,0.86,0.88,-31.70,-25.03,14.55,19.50
332,50.95,48.23,2.72,50.95,46.68,45.57,1.11,46.68,94.43,82.58,94.43,0.78,56.24,84.55,36.75,2831.61,0.79,0.86,-24.03,-22.25,16.02,19.52
333,54.31,55.39,1.07,55.39,48.58,48.72,0.14,48.72,184.98,193.53,193.53,0.77,61.16,90.00,38.01,2883.62,0.90,0.92,-25.95,-29.88,19.52,17.21
334,56.19,55.99,0.20,56.19,45.60,47.23,1.63,47.23,431.05,341.17,431.05,0.75,54.17,90.00,43.95,3582.86,0.91,0.90,-21.97,-29.54,21.30,14.69
335,52.44,51.60,0.84,52.44,47.60,48.81,1.20,48.81,184.66,119.30,184.66,0.67,59.11,87.65,37.40,2853.83,0.90,0.86,-25.52,-28.88,19.92,16.27
336,55.21,52.30,2.90,55.21,48.50,48.02,0.48,48.50,229.84,155.20,229.84,0.78,57.83,90.00,40.85,3217.44,0.89,0.89,-28.19,-27.70,17.37,17.24
337,48.23,48.33,0.11,48.33,45.28,45.67,0.39,45.67,147.67,134.77,147.67,0.77,52.54,86.29,41.63,3374.69,0.92,0.82,-23.70,-21.86,20.12,17.35
338,50.84,56.27,5.43,56.27,46.31,45.43,0.88,46.31,54.69,119.99,119.99,0.77,60.48,90.00,38.59,2952.15,0.90,0.74,-23.14,-19.92,20.98,16.76
339,49.92,50.63,0.71,50.63,47.90,47.41,0.49,47.90,40.72,109.49,109.49,0.81,56.87,82.39,34.04,2551.32,0.91,0.92,-29.04,-26.12,17.42,19.82
340,51.26,51.08,0.18,51.26,45.27,46.73,1.46,46.73,243.04,229.50,243.04,0.73,54.23,91.89,45.79,3765.63,0.91,0.91,-24.15,-26.59,19.29,17.90
341,51.01,52.27,1.25,52.27,48.18,46.33,1.86,48.18,248.80,278.22,278.22,0.28,62.35,97.82,44.82,3547.20,0.87,0.86,-27.98,-22.49,15.96,19.00
342,49.80,50.94,1.14,50.94,43.37,44.65,1.28,44.65,207.80,146.24,207.80,0.40,53.88,90.86,45.06,3698.33,0.87,0.78,-19.03,-20.55,21.18,16.59
343,55.27,56.10,0.83,56.10,49.02,49.50,0.48,49.50,252.46,199.17,252.46,0.71,65.03,98.75,43.47,3371.02,0.88,0.85,-25.65,-27.77,19.61,17.20
344,50.67,49.35,1.32,50.67,46.04,45.45,0.59,46.04,300.98,288.00,300.98,0.36,62.36,105.02,52.01,4265.37,0.85,0.87,-25.77,-21.57,15.94,19.85
345,51.04,53.92,2.89,53.92,45.50,47.02,1.52,47.02,117.92,204.46,204.46,0.27,54.11,87.89,41.89,3377.66,0.88,0.90,-23.86,-26.24,17.83,17.76
346,56.98,51.12,5.85,56.98,46.18,48.07,1.89,48.07,362.55,257.06,362.55,0.58,58.75,96.02,46.08,3727.02,0.63,0.86,-12.66,-25.92,18.82,18.00
347,54.61,52.78,1.82,54.61,48.97,47.68,1.28,48.97,216.44,207.51,216.44,0.75,61.26,90.00,37.93,2873.69,0.87,0.88,-29.36,-25.12,15.65,19.24
348,59.83,58.87,0.96,59.83,48.33,47.22,1.11,48.33,216.77,262.51,262.51,0.48,56.28,90.00,42.16,3371.78,0.78,0.88,-23.31,-23.00,16.57,21.10
349,51.17,55.54,4.37,55.54,46.56,48.30,1.74,48.30,105.24,111.27,111.27,0.61,56.95,89.25,40.84,3229.79,0.87,0.83,-22.78,-25.15,20.54,17.43
350,54.57,55.71,1.14,55.71,47.37,45.76,1.61,47.37,337.60,520.45,520.45,0.78,58.83,90.00,39.99,3116.69,0.86,0.87,-28.76,-23.37,14.88,19.52
351,55.28,54.63,0.65,55.28,46.08,45.65,0.43,46.08,192.51,301.44,301.44,0.24,55.22,90.00,43.06,3477.84,0.87,0.91,-26.16,-23.94,15.57,18.93
352,49.44,48.71,0.73,49.44,45.12,46.26,1.14,46.26,224.16,140.37,224.16,0.80,59.42,90.00,39.50,3058.43,0.89,0.86,-22.77,-26.91,19.88,15.81
353,53.17,53.30,0.14,53.30,47.94,46.70,1.23,47.94,71.61,160.29,160.29,0.78,50.51,79.65,36.72,2914.87,0.79,0.88,-24.62,-23.83,15.93,20.02
354,60.52,58.17,2.36,60.52,44.15,43.82,0.33,44.15,272.99,482.48,482.48,0.65,52.11,90.00,45.70,3788.57,0.72,0.86,-14.47,-19.55,19.71,20.44
355,52.38,50.66,1.73,52.38,46.62,47.39,0.77,47.39,219.22,138.02,219.22,0.72,62.77,90.00,36.65,2723.40,0.84,0.85,-26.45,-26.61,15.99,16.60
356,53.21,53.08,0.13,53.21,48.59,46.27,2.32,48.59,180.96,149.58,180.96,0.21,57.05,90.00,41.51,3294.80,0.89,0.88,-27.08,-24.48,17.45,18.31
357,56.94,55.64,1.30,56.94,47.97,46.64,1.33,47.97,233.38,330.52,330.52,0.46,55.62,90.34,43.07,3472.50,0.82,0.90,-25.75,-24.79,15.86,19.44
358,53.52,54.98,1.46,54.98,48.40,48.00,0.40,48.40,172.28,157.65,172.28,0.66,61.42,90.00,37.79,2857.66,0.89,0.85,-26.03,-28.50,19.60,16.25
359,54.98,58.88,3.90,58.88,46.98,46.38,0.60,46.98,368.04,281.54,368.04,0.32,55.74,93.31,45.93,3756.43,0.88,0.72,-24.14,-18.27,19.48,16.94
360,59.40,55.58,3.82,59.40,46.40,47.00,0.61,47.00,326.83,93.29,326.83,0.33,53.97,87.56,41.69,3359.30,0.92,0.77,-22.65,-22.79,21.48,15.27
361,56.29,53.26,3.03,56.29,48.63,46.60,2.03,48.63,255.48,361.73,361.73,0.76,65.24,90.00,34.55,2476.20,0.88,0.89,-30.21,-23.65,14.98,20.20
362,56.92,54.92,2.00,56.92,45.31,44.48,0.83,45.31,313.84,232.95,313.84,0.39,50.78,90.00,46.84,3921.84,0.88,0.75,-23.09,-17.75,19.71,18.02
363,53.28,53.51,0.24,53.51,47.60,46.68,0.92,47.60,200.47,115.59,200.47,0.75,54.14,85.89,39.87,3174.48,0.90,0.84,-25.91,-23.48,19.56,18.70
364,53.99,52.35,1.63,53.99,47.69,46.87,0.82,47.69,123.06,54.23,123.06,0.69,62.83,89.87,36.46,2703.81,0.91,0.89,-28.27,-25.25,17.29,18.72
365,58.41,58.56,0.16,58.56,47.01,47.84,0.82,47.84,198.20,126.02,198.20,0.62,57.88,90.00,40.80,3211.89,0.85,0.73,-23.56,-20.66,19.18,16.49
366,47.31,51.25,3.94,51.25,45.77,49.30,3.52,49.30,285.54,212.63,285.54,0.75,59.37,90.16,39.69,3078.80,0.86,0.88,-22.75,-34.12,19.16,12.33
367,52.40,55.52,3.12,55.52,48.29,48.50,0.21,48.50,259.46,326.61,326.61,0.62,64.67,98.65,43.68,3397.92,0.81,0.85,-24.70,-27.80,16.97,16.85
368,54.05,55.88,1.83,55.88,46.90,46.85,0.05,46.90,140.90,84.83,140.90,0.74,57.82,87.81,38.66,2998.53,0.90,0.78,-24.53,-23.49,20.20,16.07
369,53.03,51.71,1.32,53.03,44.53,45.46,0.93,45.46,206.82,119.51,206.82,0.76,61.28,90.00,37.91,2871.78,0.88,0.85,-21.78,-27.38,20.24,14.21
370,54.75,53.56,1.18,54.75,49.34,46.78,2.56,49.34,206.75,291.61,291.61,0.72,62.35,90.00,37.00,2764.52,0.88,0.89,-33.38,-24.20,13.14,20.22
371,50.52,50.86,0.33,50.86,44.00,45.90,1.90,45.90,113.50,57.64,113.50,0.71,55.50,85.63,38.45,3012.06,0.88,0.89,-21.91,-25.55,19.56,17.32
372,52.46,53.04,0.57,53.04,45.40,43.01,2.38,45.40,123.09,551.53,551.53,0.24,55.72,90.00,42.64,3428.40,0.86,0.89,-23.10,-20.56,17.26,19.99
373,51.84,50.68,1.16,51.84,47.51,46.04,1.47,47.51,84.09,149.63,149.63,0.86,63.15,90.00,36.32,2684.51,0.86,0.88,-27.99,-22.32,15.95,20.76
374,52.03,54.26,2.23,54.26,46.66,46.89,0.23,46.89,119.60,177.69,177.69,0.71,57.48,90.00,41.14,3252.00,0.86,0.93,-25.47,-26.58,17.28,19.55
375,48.73,50.55,1.82,50.55,47.21,49.10,1.89,49.10,201.36,226.15,226.15,0.79,59.22,91.95,41.61,3272.72,0.87,0.88,-24.05,-28.07,19.59,17.41
376,52.18,52.15,0.03,52.18,47.90,49.32,1.42,49.32,256.13,231.67,256.13,0.73,62.77,90.00,36.64,2722.82,0.85,0.89,-28.84,-28.45,16.54,18.86
377,50.53,52.40,1.87,52.40,46.05,47.01,0.97,47.01,230.12,223.48,230.12,0.60,57.00,91.19,42.75,3419.73,0.87,0.85,-23.70,-27.00,19.60,16.57
378,53.68,57.10,3.42,57.10,47.33,47.78,0.45,47.78,165.95,200.21,200.21,0.60,57.26,90.00,41.33,3273.57,0.92,0.89,-24.44,-28.67,20.73,16.34
379,52.09,57.41,5.32,57.41,46.83,46.05,0.78,46.83,118.88,181.88,181.88,0.64,58.70,89.77,39.88,3107.17,0.89,0.73,-24.73,-19.98,19.61,15.98
380,53.63,53.64,0.01,53.64,50.05,47.73,2.32,50.05,101.55,159.33,159.33,0.67,61.07,90.00,38.09,2892.99,0.88,0.87,-31.02,-24.71,15.25,19.42
381,53.24,53.01,0.23,53.24,46.61,46.41,0.20,46.61,141.35,168.33,168.33,0.86,59.17,89.01,38.71,2983.32,0.78,0.88,-23.25,-22.75,17.53,21.79
382,55.75,50.00,5.74,55.75,49.75,46.42,3.33,49.75,132.25,189.07,189.07,0.63,55.94,90.23,42.68,3428.65,0.85,0.87,-29.58,-21.84,14.40,20.79
383,55.42,54.06,1.37,55.42,47.53,48.45,0.92,48.45,184.88,135.45,184.88,0.21,54.52,90.00,43.66,3548.32,0.89,0.90,-25.02,-25.51,18.55,19.11
384,50.87,55.46,4.59,55.46,47.53,46.91,0.63,47.53,193.36,309.57,309.57,0.86,56.55,90.36,42.30,3381.50,0.89,0.83,-24.83,-24.77,19.59,17.42
385,51.82,51.99,0.16,51.99,44.49,42.98,1.51,44.49,136.78,131.45,136.78,0.41,57.82,90.00,40.85,3218.08,0.90,0.90,-25.51,-22.27,16.68,18.38
386,60.81,58.67,2.14,60.81,47.18,48.55,1.37,48.55,423.86,401.14,423.86,0.85,58.79,90.00,40.03,3120.85,0.80,0.88,-22.54,-26.16,18.75,19.66
387,56.79,57.85,1.06,57.85,47.13,44.76,2.37,47.13,316.74,300.33,316.74,0.73,60.00,90.00,39.00,2999.72,0.93,0.89,-27.86,-23.32,17.50,18.80
388,52.14,55.77,3.63,55.77,47.30,48.65,1.35,48.65,386.66,289.62,386.66,0.37,63.96,101.39,47.02,3742.65,0.87,0.79,-24.30,-25.07,19.25,16.15
389,57.14,55.92,1.23,57.14,47.99,47.91,0.09,47.99,318.50,184.41,318.50,0.27,56.07,91.81,44.15,3574.22,0.90,0.75,-23.40,-22.91,21.46,15.21
390,48.16,48.95,0.80,48.95,48.15,48.27,0.12,48.27,91.37,111.44,111.44,0.78,48.87,77.42,35.88,2855.15,0.87,0.88,-27.76,-25.87,17.31,19.39
391,49.69,51.02,1.34,51.02,46.09,47.54,1.45,47.54,294.67,237.66,294.67,0.78,59.75,95.89,45.10,3613.91,0.87,0.84,-23.53,-26.77,19.70,16.36
392,55.00,54.11,0.89,55.00,46.84,44.27,2.57,46.84,140.66,196.46,196.46,0.60,54.87,90.00,43.36,3512.68,0.88,0.88,-27.10,-21.67,16.22,19.62
393,52.47,51.70,0.77,52.47,46.70,45.62,1.08,46.70,82.23,223.03,223.03,0.61,54.86,88.77,42.15,3391.70,0.87,0.89,-28.68,-20.17,13.77,20.68
394,57.55,56.19,1.36,57.55,46.80,45.85,0.95,46.80,646.33,223.92,646.33,0.74,57.28,90.00,41.31,3272.07,0.91,0.83,-23.88,-22.02,20.48,18.76
395,56.26,51.59,4.66,56.26,45.00,45.48,0.49,45.48,173.42,92.78,173.42,0.68,60.01,90.00,38.99,2998.79,0.91,0.92,-24.22,-27.33,18.84,16.33
396,54.44,53.67,0.77,54.44,44.80,44.45,0.35,44.80,212.34,470.82,470.82,0.38,55.95,90.00,42.44,3404.94,0.91,0.86,-23.14,-23.76,19.01,16.15
397,58.10,58.07,0.03,58.10,47.38,47.62,0.24,47.62,266.47,144.85,266.47,0.40,56.27,90.00,42.17,3373.01,0.89,0.79,-24.48,-23.07,20.05,16.76
398,48.24,49.79,1.55,49.79,46.41,45.73,0.68,46.41,231.01,349.81,349.81,0.78,61.31,98.96,46.85,3764.94,0.87,0.90,-27.00,-23.89,15.97,19.37
399,54.94,54.78,0.16,54.94,44.01,45.58,1.56,45.58,382.25,429.40,429.40,0.76,57.47,92.43,43.59,3496.75,0.87,0.84,-21.65,-24.74,18.83,15.70
400,49.58,52.23,2.65,52.23,46.22,47.10,0.88,47.10,145.90,133.99,145.90,0.58,50.53,81.56,38.60,3102.31,0.90,0.89,-24.18,-28.62,20.04,16.18
401,51.71,53.01,1.30,53.01,46.71,46.53,0.18,46.71,91.60,204.26,204.26,0.75,59.06,87.51,37.31,2845.56,0.85,0.92,-28.46,-25.24,14.52,20.19
402,50.31,56.37,6.05,56.37,45.78,47.88,2.10,47.88,296.11,357.04,357.04,0.57,65.59,103.27,47.52,3768.12,0.85,0.87,-22.00,-28.58,18.84,15.09
403,53.91,54.64,0.73,54.64,44.66,44.40,0.25,44.66,217.77,274.06,274.06,0.27,51.08,90.78,47.36,3969.69,0.74,0.88,-15.34,-20.61,19.10,20.28
404,51.04,49.48,1.56,51.04,46.41,44.92,1.49,46.41,85.02,146.75,146.75,0.73,58.07,87.73,38.36,2965.39,0.80,0.87,-23.68,-21.76,16.29,20.30
405,56.67,54.45,2.22,56.67,44.64,45.74,1.10,45.74,145.87,199.01,199.01,0.69,56.76,90.00,41.76,3324.29,0.70,0.88,-17.20,-22.79,17.10,20.19
406,55.02,53.51,1.51,55.02,46.93,46.38,0.55,46.93,201.43,199.69,201.43,0.72,56.36,90.00,42.10,3364.20,0.89,0.90,-26.53,-25.54,17.18,18.43
407,54.82,58.70,3.87,58.70,47.00,47.54,0.55,47.54,306.83,388.39,388.39,0.64,59.20,91.87,41.55,3266.73,0.87,0.84,-26.15,-26.92,17.46,15.83
408,56.23,55.93,0.30,56.23,44.62,44.23,0.39,44.62,237.53,135.57,237.53,0.67,54.28,90.00,43.86,3571.51,0.87,0.75,-21.61,-16.62,19.73,18.82
409,55.56,56.64,1.08,56.64,46.85,50.37,3.52,50.37,268.11,203.47,268.11,0.67,56.02,90.00,42.38,3398.17,0.90,0.92,-24.65,-32.92,19.95,15.62
410,51.04,54.83,3.78,54.83,44.69,46.89,2.20,46.89,137.29,157.48,157.48,0.83,54.17,89.49,43.44,3531.67,0.87,0.77,-21.08,-18.69,20.46,18.97
411,52.30,51.41,0.88,52.30,46.79,47.16,0.36,47.16,130.60,176.16,176.16,0.71,61.30,90.00,37.89,2869.93,0.87,0.90,-26.90,-26.14,16.28,18.29
412,53.13,51.37,1.76,53.13,49.40,48.91,0.49,49.40,307.77,330.51,330.51,0.49,61.58,98.48,46.14,3689.92,0.84,0.84,-26.98,-27.01,16.73,16.82
413,51.06,51.27,0.20,51.27,46.55,44.68,1.87,46.55,108.56,182.25,182.25,0.50,54.87,87.25,40.61,3238.26,0.90,0.89,-27.78,-21.85,15.86,19.96
414,55.02,56.23,1.21,56.23,46.81,47.20,0.39,47.20,266.25,325.16,325.16,0.48,59.51,90.00,39.41,3048.71,0.88,0.89,-24.77,-28.19,18.79,16.92
415,55.63,52.79,2.85,55.63,49.16,46.58,2.58,49.16,132.54,278.62,278.62,0.65,57.20,90.00,41.38,3279.81,0.90,0.90,-30.55,-24.19,16.79,20.13
416,55.25,49.03,6.22,55.25,45.87,46.20,0.33,46.20,219.50,187.39,219.50,0.76,54.70,91.32,44.82,3661.48,0.82,0.91,-23.89,-22.31,15.86,21.13
417,51.06,55.15,4.09,55.15,48.16,50.18,2.02,50.18,163.49,140.91,163.49,0.71,51.47,77.13,33.38,2565.79,0.95,0.83,-27.29,-33.96,20.70,11.13
418,55.68,53.51,2.17,55.68,46.67,45.90,0.77,46.67,214.98,189.76,214.98,0.41,55.30,91.32,44.32,3602.37,0.88,0.91,-25.12,-24.46,18.00,19.64
419,49.52,50.11,0.59,50.11,44.07,45.88,1.81,45.88,137.39,170.36,170.36,0.76,55.65,90.00,42.70,3434.78,0.68,0.87,-12.51,-23.16,20.52,19.86
420,54.89,51.82,3.08,54.89,47.06,46.53,0.53,47.06,147.52,193.85,193.85,0.72,52.24,84.41,40.01,3217.71,0.71,0.83,-20.68,-21.48,15.52,19.94
421,54.32,54.58,0.26,54.58,45.29,46.37,1.08,46.37,156.94,75.54,156.94,0.76,61.36,90.00,37.84,2863.52,0.91,0.84,-22.96,-26.97,19.93,14.36
422,52.05,56.31,4.26,56.31,45.95,47.93,1.98,47.93,292.49,284.35,292.49,0.74,57.95,90.32,41.06,3236.59,0.89,0.88,-24.34,-28.78,19.33,16.32
423,49.10,51.59,2.49,51.59,47.24,45.22,2.02,47.24,293.34,339.76,339.76,0.65,62.99,98.56,45.02,3556.92,0.88,0.71,-25.49,-17.12,18.78,17.38
424,52.95,55.39,2.44,55.39,48.42,51.03,2.61,51.03,220.73,249.00,249.00,0.52,59.98,90.00,39.02,3002.13,0.86,0.87,-24.71,-32.36,19.51,14.51
425,51.65,50.98,0.67,51.65,45.75,46.95,1.20,46.95,101.59,114.97,114.97,0.67,55.37,85.98,38.92,3060.94,0.92,0.90,-24.68,-28.42,19.33,15.60
426,52.33,55.32,2.99,55.32,43.33,44.75,1.43,44.75,183.37,171.21,183.37,0.56,56.51,90.00,41.97,3348.88,0.89,0.86,-18.84,-24.42,21.53,15.94
427,53.80,54.25,0.45,54.25,45.13,45.09,0.04,45.13,349.98,372.43,372.43,0.34,56.68,94.31,46.13,3762.52,0.89,0.89,-23.85,-23.51,18.28,18.23
428,51.72,50.60,1.12,51.72,46.28,46.67,0.38,46.67,106.61,155.82,155.82,0.79,50.61,81.32,38.30,3070.52,0.78,0.88,-23.32,-23.26,15.66,19.75
429,50.58,51.59,1.01,51.59,48.19,48.06,0.12,48.19,130.44,148.89,148.89,0.75,59.11,87.78,37.54,2867.79,0.85,0.86,-27.10,-26.75,16.78,17.56
430,54.27,52.47,1.80,54.27,48.60,46.91,1.70,48.60,192.32,263.06,263.06,0.28,55.85,90.33,42.86,3447.90,0.86,0.91,-27.91,-23.72,14.94,20.33
431,56.26,56.48,0.23,56.48,48.40,48.84,0.44,48.84,431.54,217.65,431.54,0.59,53.91,90.00,44.18,3608.96,0.87,0.76,-25.08,-22.53,19.43,16.93
432,55.22,56.45,1.23,56.45,45.56,44.72,0.83,45.56,138.59,169.86,169.86,0.85,59.28,90.00,39.61,3072.28,0.90,0.79,-24.81,-20.03,19.22,18.34
433,52.49,48.52,3.97,52.49,48.08,46.27,1.81,48.08,99.04,81.94,99.04,0.81,57.64,86.53,37.54,2889.11,0.87,0.90,-30.22,-23.11,14.84,21.19
434,51.28,51.97,0.69,51.97,47.83,50.06,2.23,50.06,282.98,293.94,293.94,0.69,60.17,90.00,38.86,2983.39,0.83,0.88,-22.14,-33.49,20.35,14.14
435,52.10,56.41,4.31,56.41,46.14,46.21,0.07,46.21,208.46,432.71,432.71,0.22,58.46,90.00,40.31,3154.39,0.91,0.89,-26.08,-25.81,17.86,18.03
436,50.24,52.58,2.33,52.58,46.51,47.29,0.78,47.29,214.14,202.86,214.14,0.57,53.74,90.61,44.93,3687.16,0.89,0.86,-24.27,-25.57,18.86,16.57
437,52.32,52.54,0.22,52.54,46.70,47.50,0.80,47.50,165.40,201.41,201.41,0.80,56.10,90.49,42.80,3438.26,0.83,0.90,-26.30,-25.11,15.15,19.59
438,51.26,54.46,3.19,54.46,46.86,47.09,0.23,47.09,294.30,395.02,395.02,0.71,59.08,94.32,44.10,3523.89,0.87,0.86,-24.70,-26.57,18.12,16.70
439,49.47,49.66,0.19,49.66,46.45,46.73,0.27,46.73,139.05,106.34,139.05,0.78,59.48,90.00,39.44,3052.01,0.86,0.81,-22.72,-25.23,19.48,15.99
440,55.49,56.61,1.12,56.61,44.63,47.26,2.63,47.26,281.74,233.72,281.74,0.28,55.12,91.16,44.31,3603.94,0.89,0.85,-21.73,-28.57,19.65,12.53
441,51.45,49.85,1.60,51.45,46.65,46.73,0.08,46.73,361.15,258.24,361.15,0.62,67.08,102.75,45.73,3566.40,0.86,0.84,-24.61,-26.28,17.68,15.45
442,48.93,53.06,4.13,53.06,45.35,48.48,3.14,48.48,266.50,234.80,266.50,0.80,58.91,95.37,45.29,3645.84,0.88,0.84,-23.44,-26.61,19.65,16.06
