,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
331,62.41,57.47,4.94,62.41,50.98,48.76,2.22,50.98,242.88,143.98,242.88,0.63,57.16,90.00,41.41,3283.69,30.18,29.01,19.72,20.29
332,50.02,48.41,1.60,50.02,47.20,46.13,1.06,47.20,23.68,25.65,25.65,0.90,61.68,90.00,37.57,2831.61,28.31,25.62,19.70,21.18
333,54.50,55.82,1.32,55.82,49.21,49.23,0.02,49.23,162.41,169.74,169.74,0.86,61.16,90.00,38.01,2883.62,28.64,30.46,20.84,19.31
334,57.60,55.80,1.80,57.60,48.91,47.94,0.97,48.91,353.76,359.23,359.23,0.86,54.17,90.00,43.95,3582.86,26.51,27.66,20.85,18.91
335,55.16,51.28,3.88,55.16,48.08,47.16,0.92,48.08,75.82,48.79,75.82,0.84,61.46,90.00,37.76,2853.83,28.55,25.95,20.57,22.13
336,57.34,53.87,3.47,57.34,48.25,47.32,0.92,48.25,150.09,81.89,150.09,0.92,57.83,90.00,40.85,3217.44,28.32,28.07,20.28,19.91
337,49.79,47.93,1.87,49.79,45.27,45.28,0.01,45.28,81.85,79.84,81.85,0.90,56.25,90.00,42.18,3374.69,22.94,26.82,22.71,19.32
338,51.63,54.19,2.55,54.19,47.52,46.77,0.74,47.52,27.49,145.33,145.33,0.89,60.48,90.00,38.59,2952.15,28.07,26.87,20.63,20.34
339,49.21,52.01,2.80,52.01,47.56,47.87,0.30,47.87,9.13,73.43,73.43,0.88,64.49,90.00,35.19,2551.32,27.52,28.96,21.05,20.19
340,53.47,51.91,1.56,53.47,48.07,46.12,1.96,48.07,120.07,176.59,176.59,0.82,52.34,90.00,45.51,3765.63,27.74,23.72,19.34,22.36
341,51.37,55.03,3.66,55.03,46.78,46.60,0.18,46.78,165.86,130.54,165.86,0.23,54.53,90.00,43.65,3547.20,25.44,26.43,21.04,20.23
342,51.97,50.56,1.41,51.97,43.71,44.77,1.06,44.77,123.82,71.11,123.82,0.51,53.02,90.00,44.94,3698.33,21.48,25.46,23.01,19.81
343,57.83,57.94,0.10,57.94,49.12,48.97,0.15,49.12,128.56,108.49,128.56,0.85,56.29,90.00,42.15,3371.02,29.11,26.16,20.66,22.88
344,52.73,52.70,0.03,52.73,45.71,45.22,0.49,45.71,162.90,105.34,162.90,0.31,47.35,90.00,49.76,4265.37,25.08,24.13,20.30,21.53
345,51.51,54.93,3.42,54.93,46.38,47.27,0.89,47.27,82.22,165.76,165.76,0.30,56.22,90.00,42.21,3377.66,26.58,27.79,19.56,19.77
346,56.15,54.52,1.64,56.15,47.40,46.02,1.37,47.40,259.79,126.18,259.79,0.50,52.73,90.00,45.18,3727.02,26.77,23.34,20.85,23.62
347,55.09,54.49,0.59,55.09,48.14,47.68,0.46,48.14,190.33,151.94,190.33,0.85,61.26,90.00,37.93,2873.69,29.05,28.90,19.75,20.23
348,59.42,60.37,0.94,60.37,48.40,49.20,0.80,49.20,230.25,202.42,230.25,0.76,56.28,90.00,42.16,3371.78,28.24,28.13,20.62,21.46
349,52.28,55.61,3.33,55.61,47.65,47.65,0.00,47.65,49.19,100.39,100.39,0.78,57.70,90.00,40.95,3229.79,27.92,26.75,20.92,21.52
350,55.09,57.96,2.87,57.96,46.07,46.64,0.57,46.64,292.88,439.53,439.53,0.88,58.83,90.00,39.99,3116.69,26.79,26.70,19.95,20.95
351,54.90,55.57,0.67,55.57,46.72,47.68,0.95,47.68,192.67,244.38,244.38,0.24,55.22,90.00,43.06,3477.84,26.96,27.87,18.91,18.74
352,51.07,48.54,2.53,51.07,45.29,45.35,0.06,45.35,144.54,78.60,144.54,0.91,59.42,90.00,39.50,3058.43,24.99,26.38,21.27,19.99
353,51.13,54.01,2.89,54.01,48.19,48.35,0.16,48.35,28.36,101.89,101.89,0.88,60.66,89.81,38.25,2914.87,28.67,28.74,20.04,20.24
354,62.11,60.14,1.97,62.11,45.13,44.62,0.51,45.13,280.75,422.88,422.88,0.86,52.11,90.00,45.70,3788.57,20.26,24.23,24.26,21.11
355,53.66,51.93,1.73,53.66,45.72,47.41,1.69,47.41,156.30,46.96,156.30,0.89,62.77,90.00,36.65,2723.40,26.34,28.77,20.32,19.50
356,53.32,54.19,0.87,54.19,47.83,47.07,0.76,47.83,160.44,99.43,160.44,0.17,57.05,90.00,41.51,3294.80,27.75,28.14,20.25,19.33
357,57.98,58.83,0.85,58.83,47.61,47.50,0.11,47.61,182.38,216.53,216.53,0.45,55.27,90.00,43.02,3472.50,27.22,26.62,20.27,20.91
358,55.32,54.72,0.60,55.32,48.68,48.12,0.55,48.68,85.87,145.56,145.56,0.79,61.42,90.00,37.79,2857.66,29.58,27.41,20.38,21.12
359,58.03,58.67,0.64,58.67,46.82,46.08,0.74,46.82,274.33,242.17,274.33,0.30,52.44,90.00,45.43,3756.43,25.54,25.66,21.87,20.32
360,60.64,53.52,7.12,60.64,48.13,47.45,0.68,48.13,213.70,84.57,213.70,0.51,56.41,90.00,42.05,3359.30,29.20,25.41,19.31,21.30
361,56.54,54.09,2.44,56.54,47.80,47.33,0.47,47.80,266.21,329.61,329.61,0.88,65.24,90.00,34.55,2476.20,29.39,27.69,19.05,20.62
362,60.61,55.77,4.84,60.61,46.14,44.85,1.29,46.14,236.10,178.50,236.10,0.40,50.78,90.00,46.84,3921.84,23.46,25.44,22.77,20.10
363,53.81,53.89,0.07,53.89,48.06,48.05,0.01,48.06,162.19,78.02,162.19,0.87,58.26,90.00,40.48,3174.48,26.84,27.95,21.79,20.68
364,54.17,52.38,1.78,54.17,47.66,48.11,0.45,48.11,122.13,33.57,122.13,0.74,62.96,90.00,36.48,2703.81,28.81,29.48,19.72,19.26
365,60.07,56.89,3.17,60.07,48.20,47.72,0.48,48.20,140.29,112.83,140.29,0.79,57.88,90.00,40.80,3211.89,28.38,27.89,20.27,20.06
366,50.22,51.58,1.36,51.58,45.97,46.28,0.31,46.28,97.70,63.32,97.70,0.92,59.21,90.00,39.67,3078.80,26.33,27.34,20.48,19.70
367,54.58,58.25,3.67,58.25,47.02,47.72,0.70,47.72,93.52,211.44,211.44,0.71,56.02,90.00,42.38,3397.92,27.08,26.80,20.65,21.48
368,55.00,54.07,0.93,55.00,48.40,48.34,0.06,48.40,98.72,58.45,98.72,0.85,60.01,90.00,38.99,2998.53,28.08,29.50,20.83,19.21
369,54.94,51.03,3.91,54.94,45.95,44.36,1.59,45.95,144.39,66.14,144.39,0.86,61.28,90.00,37.91,2871.78,26.51,26.55,20.37,19.04
370,54.41,55.91,1.50,55.91,47.64,48.62,0.98,48.62,173.49,191.92,191.92,0.87,62.35,90.00,37.00,2764.52,28.78,29.33,19.78,20.30
371,50.26,51.19,0.93,51.19,46.41,46.19,0.22,46.41,90.80,36.27,90.80,0.85,59.88,90.00,39.10,3012.06,26.13,26.90,20.29,19.81
372,52.11,52.76,0.64,52.76,45.51,46.19,0.68,46.19,121.00,536.18,536.18,0.30,55.72,90.00,42.64,3428.40,26.10,25.52,19.74,19.87
373,51.12,51.64,0.52,51.64,46.95,47.42,0.47,47.42,55.89,106.19,106.19,0.93,63.15,90.00,36.32,2684.51,27.72,27.56,20.31,20.66
374,51.69,56.23,4.54,56.23,46.55,48.75,2.20,48.75,91.33,108.81,108.81,0.87,57.48,90.00,41.14,3252.00,26.06,28.17,20.98,20.36
375,50.42,52.27,1.85,52.27,46.24,47.55,1.31,47.55,85.83,117.54,117.54,0.88,57.27,90.00,41.32,3272.72,24.14,27.71,22.99,21.00
376,53.60,54.77,1.17,54.77,46.61,48.67,2.05,48.67,188.28,125.48,188.28,0.87,62.77,90.00,36.64,2722.82,27.09,28.42,21.76,21.83
377,52.78,52.79,0.01,52.79,47.25,46.87,0.38,47.25,98.77,133.22,133.22,0.67,55.80,90.00,42.57,3419.73,26.59,25.98,21.26,21.39
378,55.24,57.84,2.60,57.84,47.54,48.15,0.61,48.15,99.76,188.62,188.62,0.75,57.26,90.00,41.33,3273.57,26.59,27.59,21.47,20.28
379,53.30,55.20,1.90,55.20,49.59,47.01,2.58,49.59,63.11,210.70,210.70,0.79,58.93,90.00,39.91,3107.17,29.77,26.83,19.87,20.29
380,53.08,54.87,1.79,54.87,49.18,48.81,0.36,49.18,59.87,84.33,84.33,0.80,61.07,90.00,38.09,2892.99,29.61,29.29,19.87,20.25
381,53.33,55.92,2.59,55.92,46.62,47.59,0.98,47.59,95.71,83.43,95.71,0.95,60.17,90.00,38.86,2983.32,24.32,26.83,23.62,22.44
382,56.03,51.96,4.06,56.03,47.54,47.87,0.33,47.87,57.38,71.66,71.66,0.75,55.71,90.00,42.64,3428.65,27.10,27.98,20.30,20.34
383,55.64,54.16,1.49,55.64,48.57,49.18,0.61,49.18,177.98,109.47,177.98,0.25,54.52,90.00,43.66,3548.32,27.32,29.09,20.29,19.79
384,52.65,55.77,3.12,55.77,47.22,48.05,0.83,48.05,107.49,241.04,241.04,0.93,56.18,90.00,42.24,3381.50,25.06,28.16,22.28,20.23
385,52.93,53.34,0.41,53.34,45.40,44.94,0.46,45.40,120.14,90.32,120.14,0.54,57.82,90.00,40.85,3218.08,26.04,24.64,19.39,19.76
386,61.06,60.01,1.06,61.06,48.85,48.59,0.27,48.85,411.60,386.07,411.60,0.91,58.79,90.00,40.03,3120.85,28.57,27.42,21.03,22.22
387,58.24,59.49,1.26,59.49,46.29,45.10,1.19,46.29,327.72,273.87,327.72,0.87,60.00,90.00,39.00,2999.72,26.41,26.26,20.30,19.88
388,56.70,57.78,1.08,57.78,46.60,48.45,1.85,48.45,181.65,172.29,181.65,0.35,52.57,90.00,45.31,3742.65,24.48,27.63,22.41,20.60
389,59.10,53.28,5.82,59.10,49.29,47.77,1.52,49.29,205.54,206.08,206.08,0.23,54.26,90.00,43.88,3574.22,28.57,27.37,20.91,20.00
390,47.46,50.58,3.11,50.58,46.40,48.53,2.13,48.53,21.86,22.39,22.39,0.91,59.12,87.67,37.42,2855.15,26.51,29.32,21.67,20.60
391,52.55,52.14,0.41,52.55,46.34,46.47,0.13,46.47,124.90,95.81,124.90,0.91,53.86,90.00,44.22,3613.91,25.85,25.49,21.52,21.55
392,56.45,55.97,0.48,56.45,46.67,45.68,0.98,46.67,109.49,130.77,130.77,0.63,54.87,90.00,43.36,3512.68,26.82,25.41,19.87,20.45
393,51.73,52.77,1.04,52.77,46.13,46.65,0.52,46.65,64.19,162.23,162.23,0.81,56.08,90.00,42.33,3391.70,27.93,26.00,18.21,19.84
394,58.26,56.02,2.24,58.26,47.58,47.49,0.09,47.58,636.11,221.22,636.11,0.86,57.28,90.00,41.31,3272.07,26.18,27.21,21.57,20.66
395,56.86,51.78,5.09,56.86,46.80,46.08,0.72,46.80,150.80,81.69,150.80,0.82,60.01,90.00,38.99,2998.79,27.17,27.60,19.44,18.44
396,56.04,53.17,2.87,56.04,46.31,44.40,1.91,46.31,164.72,461.19,461.19,0.44,55.95,90.00,42.44,3404.94,24.82,26.50,20.38,18.27
397,59.07,56.95,2.12,59.07,48.84,47.73,1.10,48.84,213.66,164.42,213.66,0.58,56.27,90.00,42.17,3373.01,29.45,27.39,19.98,20.34
398,49.67,53.65,3.98,53.65,45.20,45.65,0.45,45.65,106.65,175.67,175.67,0.83,52.35,90.00,45.50,3764.94,25.59,24.23,20.27,21.67
399,56.78,55.10,1.68,56.78,45.34,44.89,0.45,45.34,282.48,404.87,404.87,0.91,55.03,90.00,43.22,3496.75,25.59,24.86,19.63,19.96
400,50.77,51.99,1.22,51.99,47.41,48.02,0.61,48.02,82.57,87.84,87.84,0.72,58.98,90.00,39.87,3102.31,27.14,28.09,20.93,19.75
401,50.66,54.71,4.05,54.71,46.14,47.90,1.76,47.90,68.02,136.89,136.89,0.82,61.54,90.00,37.69,2845.56,27.81,29.20,19.36,19.82
402,53.24,58.43,5.19,58.43,46.27,48.49,2.23,48.49,126.19,263.50,263.50,0.56,52.32,90.00,45.53,3768.12,26.11,25.61,20.26,20.50
403,53.74,58.32,4.58,58.32,44.74,44.49,0.25,44.74,160.60,213.32,213.32,0.25,50.30,90.00,47.24,3969.69,25.17,19.70,20.06,24.20
404,49.85,50.59,0.74,50.59,46.01,45.61,0.40,46.01,42.62,97.39,97.39,0.87,60.35,90.00,38.71,2965.39,27.14,26.21,20.04,21.00
405,54.83,55.93,1.09,55.93,45.85,47.03,1.18,47.03,134.49,134.29,134.49,0.90,56.76,90.00,41.76,3324.29,25.78,26.43,20.82,21.26
406,56.65,55.04,1.61,56.65,47.10,47.87,0.77,47.87,172.79,138.71,172.79,0.84,56.36,90.00,42.10,3364.20,26.53,28.10,20.34,19.58
407,57.19,60.94,3.75,60.94,47.07,47.23,0.17,47.23,209.94,335.84,335.84,0.81,57.33,90.00,41.27,3266.73,27.73,27.51,19.95,19.99
408,57.24,54.87,2.37,57.24,45.78,45.32,0.47,45.78,207.15,129.30,207.15,0.86,54.28,90.00,43.86,3571.51,25.55,24.31,20.78,21.20
409,58.29,58.49,0.20,58.49,48.47,49.28,0.81,49.28,137.70,174.08,174.08,0.80,56.02,90.00,42.38,3398.17,28.02,28.24,20.57,20.95
410,52.48,54.42,1.94,54.42,45.81,47.74,1.93,47.74,85.69,127.68,127.68,0.90,54.68,90.00,43.52,3531.67,22.85,25.83,22.96,21.35
411,52.03,52.60,0.57,52.60,46.76,47.70,0.94,47.70,105.17,124.02,124.02,0.84,61.30,90.00,37.89,2869.93,27.16,29.24,19.84,19.04
412,55.96,53.86,2.09,55.96,47.55,47.52,0.02,47.55,111.45,132.54,132.54,0.27,53.10,90.00,44.86,3689.92,28.01,27.11,20.57,21.01
413,51.49,52.81,1.32,52.81,46.08,46.00,0.08,46.08,83.99,120.38,120.38,0.67,57.62,90.00,41.03,3238.26,26.82,25.53,19.49,20.69
414,55.96,56.78,0.82,56.78,47.13,48.07,0.94,48.07,223.23,301.57,301.57,0.55,59.51,90.00,39.41,3048.71,27.95,28.60,20.06,19.94
415,56.75,54.48,2.27,56.75,48.91,47.27,1.64,48.91,98.32,191.16,191.16,0.84,57.20,90.00,41.38,3279.81,28.09,27.31,21.35,20.75
416,57.13,51.45,5.68,57.13,44.62,46.87,2.25,46.87,198.48,71.34,198.48,0.86,53.39,90.00,44.62,3661.48,23.17,26.45,21.55,20.71
417,54.79,53.33,1.46,54.79,50.94,48.24,2.70,50.94,45.87,76.01,76.01,0.83,60.61,86.27,34.75,2565.79,31.47,29.11,19.51,19.87
418,57.22,55.24,1.98,57.22,46.79,46.53,0.26,46.79,180.92,132.26,180.92,0.50,53.98,90.00,44.12,3602.37,26.50,25.51,20.42,21.37
419,49.36,52.29,2.93,52.29,46.14,44.72,1.42,46.14,54.06,139.36,139.36,0.92,55.65,90.00,42.70,3434.78,27.71,18.98,19.77,26.44
420,52.96,52.38,0.58,52.96,46.93,47.85,0.92,47.85,98.61,126.34,126.34,0.88,57.82,90.00,40.85,3217.71,27.77,27.70,19.70,20.78
421,55.17,53.06,2.11,55.17,47.01,47.34,0.33,47.34,118.23,84.54,118.23,0.88,61.36,90.00,37.84,2863.52,28.10,28.65,19.15,18.33
422,53.98,58.27,4.29,58.27,46.21,47.35,1.14,47.35,190.52,231.61,231.61,0.87,57.63,90.00,41.01,3236.59,26.85,26.07,20.57,21.44
423,53.11,52.13,0.98,53.11,45.45,44.68,0.77,45.45,161.82,165.81,165.81,0.64,54.43,90.00,43.73,3556.92,22.68,24.65,23.60,21.06
424,54.20,56.26,2.06,56.26,48.58,48.99,0.41,48.99,121.47,203.83,203.83,0.63,59.98,90.00,39.02,3002.13,28.08,30.73,21.17,19.33
425,52.62,50.54,2.08,52.62,47.02,47.03,0.00,47.03,61.67,105.49,105.49,0.80,59.39,90.00,39.52,3060.94,27.95,28.19,19.51,18.81
426,53.38,57.40,4.02,57.40,46.34,44.88,1.46,46.34,109.54,235.87,235.87,0.76,56.51,90.00,41.97,3348.88,26.98,21.78,19.16,22.65
427,55.39,56.22,0.83,56.22,45.88,45.77,0.11,45.88,283.47,295.22,295.22,0.42,52.37,90.00,45.48,3762.52,24.37,24.93,20.85,20.29
428,49.97,51.97,2.00,51.97,45.37,47.62,2.25,47.62,46.15,72.72,72.72,0.87,59.29,90.00,39.60,3070.52,25.82,28.57,20.59,19.58
429,51.29,52.71,1.43,52.71,47.10,48.27,1.17,48.27,46.52,40.74,46.52,0.87,61.32,90.00,37.88,2867.79,27.39,29.11,20.81,20.11
430,53.51,54.33,0.82,54.33,47.63,48.85,1.23,48.85,176.07,154.06,176.07,0.31,55.52,90.00,42.81,3447.90,25.60,29.34,20.48,18.98
431,57.93,56.23,1.70,57.93,48.30,48.50,0.20,48.50,355.31,160.07,355.31,0.63,53.91,90.00,44.18,3608.96,28.53,28.54,20.88,20.56
432,56.08,54.74,1.34,56.08,47.42,46.95,0.47,47.42,112.52,185.88,185.88,0.91,59.28,90.00,39.61,3072.28,27.14,26.53,20.56,20.40
433,52.06,50.42,1.63,52.06,46.63,47.76,1.12,47.76,69.74,17.20,69.74,0.92,61.11,90.00,38.06,2889.11,27.35,28.48,20.49,20.37
434,54.23,52.91,1.32,54.23,47.22,47.15,0.07,47.22,122.85,177.31,177.31,0.85,60.17,90.00,38.86,2983.39,27.13,27.51,21.86,21.33
435,52.70,57.31,4.61,57.31,46.38,47.65,1.26,47.65,168.03,418.68,418.68,0.23,58.46,90.00,40.31,3154.39,27.25,27.35,19.54,20.23
436,51.97,53.02,1.05,53.02,47.14,46.80,0.35,47.14,113.60,139.10,139.10,0.49,53.13,90.00,44.84,3687.16,26.93,26.88,20.16,19.74
437,52.89,55.94,3.05,55.94,46.98,47.79,0.80,47.79,70.02,84.03,84.03,0.90,55.62,90.00,42.73,3438.26,28.95,25.31,18.55,22.23
438,54.58,57.20,2.62,57.20,45.44,46.19,0.74,46.19,171.10,289.67,289.67,0.84,54.76,90.00,43.45,3523.89,24.46,26.71,21.68,20.42
439,50.76,48.56,2.20,50.76,46.38,45.89,0.49,46.38,53.47,50.49,53.47,0.88,59.48,90.00,39.44,3052.01,27.28,27.55,20.40,19.99
440,57.66,57.58,0.09,57.66,48.20,47.48,0.73,48.20,164.26,211.15,211.15,0.29,53.96,90.00,44.13,3603.94,27.63,27.07,19.23,18.34
441,54.73,51.65,3.08,54.73,46.26,45.18,1.07,46.26,159.84,120.86,159.84,0.59,54.34,90.00,43.81,3566.40,25.95,25.75,20.50,19.91
442,51.97,54.46,2.49,54.46,45.41,47.36,1.95,47.36,115.43,125.52,125.52,0.92,53.54,90.00,44.49,3645.84,24.57,27.42,22.13,20.07
443,53.01,52.44,0.57,53.01,45.35,45.49,0.15,45.49,156.95,104.90,156.95,0.93,55.20,90.00,43.08,3479.74,25.67,24.84,20.13,20.94
444,52.89,58.13,5.24,58.13,47.17,48.23,1.07,48.23,144.77,306.57,306.57,0.89,60.51,90.00,38.56,2948.65,26.80,28.62,20.76,20.86
445,58.40,60.17,1.77,60.17,46.85,48.05,1.20,48.05,266.34,289.80,289.80,0.21,50.35,90.00,47.20,3965.21,26.86,27.21,20.42,21.10
446,54.04,57.58,3.53,57.58,46.22,45.48,0.74,46.22,161.37,274.16,274.16,0.92,62.00,90.00,37.30,2800.35,27.11,25.98,19.70,20.43
447,51.40,51.11,0.29,51.40,46.40,44.78,1.62,46.40,105.89,88.91,105.89,0.85,53.20,90.00,44.78,3679.85,26.22,21.07,20.92,24.48
448,62.65,62.88,0.24,62.88,48.22,50.56,2.34,50.56,221.04,206.52,221.04,0.52,54.92,90.00,43.32,3507.90,26.97,29.81,21.62,19.18
449,53.71,57.53,3.82,57.53,47.31,50.35,3.04,50.35,82.35,214.30,214.30,0.79,56.86,90.00,41.67,3313.87,26.65,28.36,20.44,21.44
450,54.76,57.84,3.08,57.84,47.29,47.25,0.03,47.29,104.14,413.85,413.85,0.85,63.13,90.00,36.34,2687.19,28.96,27.49,19.06,20.84
451,48.41,51.31,2.91,51.31,43.53,45.66,2.12,45.66,112.21,65.59,112.21,0.94,56.68,90.00,41.82,3331.86,23.67,25.54,21.07,20.25
452,58.49,60.76,2.28,60.76,49.49,49.01,0.49,49.49,145.96,161.30,161.30,0.24,53.76,90.00,44.31,3624.21,28.55,28.70,19.73,19.36
453,56.84,52.37,4.47,56.84,48.12,48.06,0.06,48.12,130.20,89.80,130.20,0.61,54.17,90.00,43.96,3583.09,27.60,27.67,19.94,20.73
454,51.21,47.81,3.40,51.21,46.23,45.14,1.09,46.23,58.74,16.80,58.74,0.88,61.47,90.00,37.75,2853.04,27.47,26.07,20.43,20.58
455,55.43,55.09,0.35,55.43,48.01,48.50,0.48,48.50,113.92,118.75,118.75,0.85,55.36,90.00,42.94,3463.96,27.15,28.58,21.45,19.68
456,51.76,55.20,3.44,55.20,46.03,45.39,0.64,46.03,167.69,229.50,229.50,0.73,52.44,90.00,45.43,3756.12,24.45,25.23,20.97,20.04
457,51.80,56.65,4.86,56.65,46.79,47.67,0.87,47.67,172.18,190.13,190.13,0.48,51.46,90.00,46.25,3853.51,26.35,26.36,21.86,22.11
458,53.43,55.37,1.94,55.37,48.00,50.03,2.03,50.03,148.90,202.81,202.81,0.85,58.02,90.00,40.69,3198.47,28.87,30.09,20.33,20.06
459,53.18,55.11,1.92,55.11,49.14,47.89,1.25,49.14,77.78,105.37,105.37,0.47,56.59,90.00,41.90,3340.70,29.38,27.40,19.74,20.42
460,54.68,51.70,2.99,54.68,48.04,46.79,1.25,48.04,68.03,121.28,121.28,0.88,56.23,90.00,42.21,3377.30,28.06,27.54,19.59,19.16
461,59.99,56.57,3.43,59.99,47.24,46.00,1.25,47.24,125.12,83.77,125.12,0.89,56.47,90.00,42.00,3352.56,26.30,25.31,21.68,21.25
462,54.62,54.95,0.33,54.95,48.33,47.88,0.46,48.33,98.63,134.94,134.94,0.86,58.36,90.00,40.39,3163.85,28.34,26.58,20.09,21.37
463,51.56,50.56,1.00,51.56,48.06,47.02,1.04,48.06,32.20,82.16,82.16,0.85,60.34,87.12,35.84,2678.78,28.63,29.23,20.43,18.53
464,53.84,54.55,0.71,54.55,47.29,46.23,1.06,47.29,269.35,194.48,269.35,0.73,56.30,90.00,42.15,3370.37,27.18,26.10,20.58,20.46
465,53.28,59.54,6.27,59.54,46.67,47.75,1.08,47.75,124.34,172.33,172.33,0.90,58.61,90.00,40.18,3138.59,27.67,27.71,19.17,20.23
466,51.71,51.52,0.19,51.71,47.67,46.99,0.68,47.67,51.93,58.52,58.52,0.67,59.60,90.00,39.34,3040.44,28.37,28.35,19.74,19.70
467,51.80,55.43,3.64,55.43,46.82,46.62,0.21,46.82,89.82,160.29,160.29,0.81,60.95,90.00,38.19,2905.14,28.65,27.42,19.09,19.53
468,56.48,58.89,2.41,58.89,48.15,45.54,2.61,48.15,152.72,274.01,274.01,0.84,56.82,90.00,41.70,3318.01,28.05,24.45,19.82,21.19
469,57.62,55.23,2.38,57.62,50.29,48.68,1.61,50.29,214.12,115.31,214.12,0.83,62.14,90.00,37.18,2786.43,30.37,29.19,20.06,20.58
470,59.37,62.12,2.75,62.12,48.36,47.14,1.22,48.36,122.46,314.70,314.70,0.36,53.07,90.00,44.89,3693.42,26.32,25.58,21.44,21.46
471,56.40,54.18,2.22,56.40,48.05,47.15,0.90,48.05,200.07,217.30,217.30,0.92,60.78,90.00,38.34,2922.28,27.65,26.58,21.17,21.82
472,51.38,53.80,2.42,53.80,46.51,45.64,0.88,46.51,48.93,280.65,280.65,0.89,62.59,90.00,36.80,2741.07,27.30,26.11,20.71,21.39
473,56.70,60.61,3.91,60.61,47.27,47.89,0.63,47.89,161.01,419.41,419.41,0.55,55.26,90.00,43.03,3474.14,27.91,27.59,19.74,20.24
474,49.48,51.86,2.38,51.86,45.24,47.02,1.79,47.02,45.98,77.38,77.38,0.93,57.81,90.00,40.86,3218.95,25.76,27.06,20.64,20.08
475,54.67,56.15,1.48,56.15,46.87,46.54,0.32,46.87,226.85,165.73,226.85,0.87,57.81,90.00,40.86,3218.91,26.40,27.65,21.74,19.95
476,55.47,57.50,2.04,57.50,46.73,46.85,0.13,46.85,234.30,255.45,255.45,0.21,53.29,90.00,44.70,3670.89,24.24,26.19,22.49,20.94
477,53.74,52.24,1.49,53.74,48.36,47.74,0.62,48.36,129.34,60.35,129.34,0.32,58.64,90.00,40.16,3136.25,27.74,28.67,20.21,19.63
478,58.48,56.31,2.17,58.48,45.25,44.11,1.14,45.25,154.42,345.60,345.60,0.26,49.42,90.00,47.99,4057.86,24.27,21.12,21.14,23.02
479,53.09,50.74,2.35,53.09,45.83,49.02,3.19,49.02,114.99,255.10,255.10,0.28,50.39,90.00,47.17,3960.82,23.87,27.03,22.84,20.57
480,51.92,53.00,1.07,53.00,45.74,45.61,0.12,45.74,58.89,115.38,115.38,0.67,54.85,90.00,43.38,3514.92,25.78,25.06,20.39,20.87
481,50.81,55.37,4.57,55.37,45.31,46.75,1.44,46.75,68.87,124.70,124.70,0.65,52.57,90.00,45.31,3742.87,25.77,26.15,20.51,20.50
482,52.72,48.87,3.85,52.72,44.25,44.95,0.69,44.95,117.32,169.10,169.10,0.31,52.13,90.00,45.69,3787.47,22.99,23.02,22.15,21.88
483,57.78,57.95,0.17,57.95,46.64,47.10,0.46,47.10,135.38,236.86,236.86,0.91,55.44,90.00,42.88,3455.97,26.96,25.69,19.46,21.02
484,53.44,52.11,1.33,53.44,46.46,45.59,0.87,46.46,363.57,121.10,363.57,0.92,59.04,90.00,39.81,3095.70,26.16,26.11,20.89,20.65
485,51.63,49.42,2.21,51.63,46.82,45.10,1.72,46.82,62.70,56.89,62.70,0.89,62.00,90.00,37.30,2800.07,26.93,25.76,20.74,20.61
486,55.11,54.01,1.10,55.11,44.49,47.47,2.98,47.47,186.86,136.50,186.86,0.52,50.37,90.00,47.19,3963.46,20.58,27.86,24.61,20.22
487,52.17,54.86,2.68,54.86,47.81,47.92,0.11,47.92,75.88,109.37,109.37,0.94,56.06,90.00,42.35,3393.63,27.01,26.62,22.29,22.22
488,56.33,52.84,3.49,56.33,49.28,48.30,0.98,49.28,197.17,76.82,197.17,0.88,62.19,90.00,37.14,2780.86,30.35,30.01,20.05,19.43
489,54.63,55.62,0.99,55.62,47.36,49.33,1.97,49.33,152.87,101.63,152.87,0.89,61.98,90.00,37.32,2802.21,27.88,30.01,20.55,20.51
490,56.50,59.12,2.62,59.12,48.42,47.69,0.73,48.42,194.72,364.98,364.98,0.91,63.28,90.00,36.21,2672.30,28.11,28.42,21.63,20.41
491,56.19,51.03,5.16,56.19,48.92,48.54,0.38,48.92,216.12,14.91,216.12,0.95,63.65,90.00,35.90,2635.07,29.25,27.56,21.74,22.46
492,56.39,49.46,6.94,56.39,46.95,45.47,1.48,46.95,147.13,69.31,147.13,0.90,57.76,90.00,40.90,3223.79,27.87,25.66,19.94,20.00
493,58.96,59.03,0.07,59.03,49.66,49.59,0.07,49.66,153.24,146.53,153.24,0.82,62.92,90.00,36.52,2707.82,31.30,30.23,18.53,19.01
494,52.65,54.08,1.44,54.08,48.20,48.24,0.04,48.24,32.75,42.19,42.19,0.87,63.22,90.00,36.26,2677.53,29.56,28.16,19.55,20.56
495,51.35,55.80,4.46,55.80,47.67,47.55,0.12,47.67,48.28,125.57,125.57,0.86,60.92,90.00,38.22,2907.77,28.67,27.43,19.76,20.61
496,64.05,58.31,5.74,64.05,48.06,47.98,0.07,48.06,359.00,180.91,359.00,0.89,54.94,90.00,43.30,3506.19,24.81,27.88,23.46,20.74
