,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
295,52.92,48.88,4.05,52.92,44.74,44.53,0.20,44.74,80.21,72.46,80.21,0.91,47.26,76.16,35.99,2889.61,0.81,0.87,-21.69,-22.61,17.20,18.98
296,52.23,44.59,7.64,52.23,49.07,47.48,1.59,49.07,985.78,924.29,985.78,0.40,102.24,145.90,58.99,4365.85,0.63,0.85,-22.26,-25.42,9.98,17.90
297,57.82,60.85,3.03,60.85,44.61,45.43,0.82,45.43,182.03,221.06,221.06,0.64,47.89,82.30,41.59,3440.47,0.81,0.89,-20.96,-22.69,16.91,19.25
298,52.75,47.66,5.09,52.75,47.54,44.59,2.95,47.54,310.35,461.84,461.84,0.68,55.55,93.33,46.11,3778.15,0.85,0.85,-27.67,-19.33,15.45,20.29
299,61.43,50.66,10.77,61.43,48.11,46.21,1.90,48.11,458.25,126.72,458.25,0.85,56.22,87.13,39.34,3090.94,0.87,0.89,-28.74,-23.14,16.07,20.60
300,52.52,47.60,4.92,52.52,46.49,46.95,0.46,46.95,462.17,243.52,462.17,0.30,62.13,100.39,47.58,3826.27,0.92,0.90,-23.60,-29.34,20.42,15.05
301,55.75,48.75,7.00,55.75,45.39,45.27,0.12,45.39,113.16,100.90,113.16,0.85,60.27,90.00,38.77,2972.91,0.89,0.91,-28.09,-23.42,15.23,19.23
302,50.28,56.59,6.31,56.59,45.50,44.14,1.36,45.50,148.41,257.96,257.96,0.28,53.04,89.84,44.76,3680.44,0.88,0.70,-22.51,-14.66,19.19,17.99
303,51.32,56.28,4.97,56.28,45.41,46.67,1.27,46.67,100.07,382.57,382.57,0.82,54.19,85.89,39.83,3170.56,0.77,0.91,-22.28,-24.96,15.16,19.50
304,54.69,53.10,1.58,54.69,46.30,49.49,3.18,49.49,316.39,198.08,316.39,0.79,58.19,92.01,42.54,3381.10,0.87,0.87,-22.70,-33.62,20.11,12.28
305,52.71,50.26,2.46,52.71,46.75,44.37,2.39,46.75,195.16,129.44,195.16,0.42,52.06,84.37,40.12,3231.24,0.88,0.77,-25.78,-20.10,18.04,17.34
306,55.42,56.13,0.71,56.13,47.77,46.88,0.89,47.77,109.03,95.58,109.03,0.90,63.62,90.00,35.92,2637.73,0.79,0.89,-20.95,-24.80,18.30,19.72
307,50.76,54.10,3.34,54.10,49.08,47.04,2.04,49.08,278.06,488.64,488.64,0.48,67.14,101.09,44.03,3395.67,0.80,0.89,-31.72,-24.52,9.65,19.53
308,49.52,52.06,2.54,52.06,43.75,46.45,2.71,46.45,247.90,118.74,247.90,0.52,49.92,85.07,42.64,3515.14,0.85,0.80,-20.14,-23.80,19.67,15.67
309,54.11,58.93,4.82,58.93,45.33,48.14,2.81,48.14,82.43,196.07,196.07,1.00,51.48,78.78,35.03,2730.39,0.77,0.88,-20.26,-24.45,17.19,20.19
310,52.15,58.47,6.32,58.47,45.66,46.42,0.76,46.42,92.03,149.46,149.46,0.91,43.53,75.28,38.28,3175.35,0.88,0.80,-24.02,-21.86,18.52,16.76
311,52.59,51.11,1.48,52.59,45.53,45.24,0.29,45.53,44.98,101.72,101.72,0.96,51.88,81.94,37.84,3006.33,0.83,0.91,-24.29,-21.66,16.07,21.13
312,56.50,57.10,0.60,57.10,45.35,44.90,0.45,45.35,289.42,297.28,297.28,0.87,47.91,82.01,41.28,3409.09,0.91,0.75,-23.66,-14.21,19.70,20.17
313,54.21,47.54,6.68,54.21,47.89,45.14,2.75,47.89,376.90,309.83,376.90,0.67,59.61,95.11,44.44,3549.86,0.90,0.87,-32.11,-22.22,13.22,19.40
314,55.49,55.54,0.05,55.54,47.49,46.16,1.32,47.49,79.12,163.87,163.87,0.80,49.09,80.59,38.87,3150.30,0.87,0.87,-25.35,-23.42,18.23,19.04
315,50.92,51.35,0.44,51.35,44.95,45.29,0.34,45.29,227.37,345.01,345.01,0.67,51.48,88.62,44.86,3713.35,0.86,0.90,-20.17,-22.43,20.68,20.42
316,56.45,56.38,0.07,56.45,45.60,46.74,1.14,46.74,118.97,197.59,197.59,0.58,49.34,80.98,39.03,3163.36,0.76,0.93,-19.37,-24.26,16.51,21.24
317,50.64,56.29,5.66,56.29,45.55,48.30,2.75,48.30,472.35,384.86,472.35,0.39,60.55,95.19,43.72,3463.84,0.86,0.74,-21.61,-30.51,20.00,8.89
318,50.72,58.04,7.32,58.04,46.01,46.99,0.98,46.99,141.88,318.86,318.86,0.76,48.49,78.24,37.02,2974.45,0.89,0.89,-25.26,-29.03,18.07,15.82
319,54.91,56.68,1.77,56.68,46.21,44.74,1.47,46.21,76.25,196.44,196.44,0.89,55.55,90.00,42.78,3445.22,0.84,0.73,-23.68,-11.63,18.24,23.27
320,48.30,52.34,4.04,52.34,45.41,47.78,2.37,47.78,323.18,336.97,336.97,0.84,59.59,90.80,40.15,3121.08,0.88,0.80,-23.58,-28.15,19.18,11.96
321,56.30,45.60,10.69,56.30,49.89,45.86,4.03,49.89,421.96,586.60,586.60,0.72,61.90,95.15,42.54,3325.33,0.80,0.88,-34.95,-24.94,7.99,17.93
322,54.23,51.06,3.17,54.23,44.09,44.04,0.04,44.09,102.94,167.60,167.60,0.55,49.70,85.12,42.87,3541.70,0.75,0.92,-18.60,-22.08,16.39,19.77
323,52.71,55.00,2.29,55.00,45.38,46.81,1.43,46.81,255.02,252.83,255.02,0.64,51.39,86.33,42.65,3494.17,0.86,0.72,-21.49,-22.50,19.41,12.62
324,47.90,59.75,11.85,59.75,45.41,46.03,0.62,46.03,79.12,241.05,241.05,0.49,50.62,86.97,43.94,3634.82,0.88,0.84,-22.68,-20.75,19.56,20.20
325,52.67,50.70,1.98,52.67,49.11,47.35,1.76,49.11,220.19,376.78,376.78,0.78,60.60,92.25,40.74,3164.85,0.87,0.89,-34.71,-25.41,10.93,18.64
326,50.45,52.70,2.25,52.70,48.16,41.85,6.32,48.16,60.30,57.45,60.30,0.60,47.12,75.46,35.41,2834.16,0.87,0.67,-25.88,-12.66,17.78,18.78
327,55.12,51.28,3.84,55.12,45.47,47.83,2.36,47.83,509.30,224.77,509.30,0.83,60.08,92.70,41.63,3261.92,0.89,0.93,-23.54,-31.52,19.25,15.04
328,46.16,49.35,3.19,49.35,46.15,49.42,3.27,49.42,300.89,341.63,341.63,0.80,66.41,100.47,44.02,3405.91,0.90,0.87,-23.63,-32.38,20.73,13.30
329,51.66,55.88,4.21,55.88,45.46,45.75,0.29,45.75,216.70,204.24,216.70,0.70,48.77,84.46,43.01,3569.60,0.87,0.82,-22.31,-22.41,19.50,17.38
330,53.48,52.02,1.46,53.48,44.16,44.40,0.24,44.40,77.19,75.34,77.19,0.64,44.65,75.50,37.54,3084.70,0.75,0.90,-17.32,-22.33,16.86,19.45
331,54.14,52.09,2.05,54.14,46.95,45.48,1.47,46.95,152.52,183.43,183.43,0.51,44.82,78.63,40.53,3380.95,0.82,0.88,-23.40,-24.54,17.02,17.90
332,53.83,53.61,0.21,53.83,47.40,44.58,2.82,47.40,186.04,172.56,186.04,0.74,52.03,87.03,42.80,3500.02,0.92,0.77,-25.04,-19.96,20.36,16.53
333,52.29,53.18,0.89,53.18,44.17,45.39,1.22,45.39,81.62,94.93,94.93,0.55,46.96,79.24,39.32,3227.79,0.80,0.87,-19.08,-23.55,18.24,18.04
334,55.99,54.34,1.64,55.99,46.56,45.49,1.07,46.56,209.88,176.50,209.88,0.78,47.70,80.62,40.07,3291.80,0.82,0.85,-23.64,-22.30,17.10,18.50
335,58.30,55.49,2.81,58.30,46.83,45.41,1.42,46.83,80.71,188.53,188.53,0.30,43.91,81.93,44.60,3801.50,0.62,0.87,-9.44,-22.26,18.97,19.04
336,47.50,50.54,3.04,50.54,43.43,44.62,1.19,44.62,300.80,274.92,300.80,0.45,58.70,89.50,39.61,3080.24,0.87,0.85,-21.35,-30.44,18.90,11.40
337,53.16,53.28,0.13,53.28,46.67,42.28,4.39,46.67,107.54,150.32,150.32,0.61,51.17,81.53,38.04,3036.69,0.89,0.73,-25.25,-13.55,18.93,21.08
338,47.27,56.04,8.78,56.04,45.20,50.20,4.99,50.20,439.34,371.02,439.34,0.76,74.07,106.84,43.88,3277.41,0.86,0.83,-23.74,-35.11,18.54,9.71
339,48.97,55.68,6.71,55.68,43.07,44.61,1.53,44.61,60.64,126.65,126.65,0.44,47.17,75.71,35.61,2853.90,0.91,0.81,-21.01,-23.63,20.03,14.35
340,53.02,53.19,0.16,53.19,47.39,44.23,3.16,47.39,137.68,83.53,137.68,0.85,49.81,80.39,38.05,3057.85,0.88,0.73,-24.85,-16.76,19.04,17.88
341,54.91,51.99,2.92,54.91,43.93,45.00,1.06,45.00,96.83,110.55,110.55,0.49,43.41,76.12,39.23,3271.96,0.64,0.85,-12.35,-22.37,16.67,18.59
342,52.69,51.04,1.65,52.69,44.60,44.07,0.53,44.60,327.41,215.95,327.41,0.75,55.83,93.45,46.00,3762.59,0.87,0.76,-22.21,-15.64,19.43,19.26
343,55.16,51.39,3.77,55.16,46.51,46.87,0.36,46.87,268.92,362.08,362.08,0.77,54.26,87.48,41.36,3321.76,0.67,0.83,-23.26,-23.57,11.54,17.27
344,49.10,46.99,2.11,49.10,48.91,44.62,4.29,48.91,228.95,428.28,428.28,0.56,59.28,93.26,42.87,3397.44,0.89,0.87,-33.29,-22.37,12.83,19.06
345,58.29,58.23,0.06,58.29,45.63,43.44,2.19,45.63,179.56,251.41,251.41,0.31,51.20,88.38,44.85,3717.05,0.88,0.79,-22.46,-17.48,19.42,18.53
346,52.31,52.93,0.62,52.93,44.92,45.31,0.38,45.31,143.28,148.33,148.33,0.82,59.69,89.76,39.03,3007.76,0.93,0.87,-24.21,-24.79,19.58,16.91
347,48.28,56.36,8.08,56.36,46.19,46.69,0.50,46.69,231.71,292.63,292.63,0.82,58.75,90.48,40.54,3173.03,0.89,0.78,-23.53,-27.89,19.96,11.86
348,52.20,48.64,3.56,52.20,43.77,43.98,0.21,43.98,156.06,107.63,156.06,0.29,53.03,87.46,42.38,3442.96,0.78,0.89,-18.06,-22.33,17.89,18.76
349,51.66,52.89,1.23,52.89,43.35,43.81,0.46,43.81,119.95,95.72,119.95,0.96,43.34,75.56,38.72,3221.62,0.90,0.71,-19.44,-17.15,21.52,15.02
350,50.17,53.65,3.49,53.65,46.09,45.83,0.26,46.09,106.08,297.20,297.20,0.81,51.88,82.95,38.86,3107.50,0.77,0.85,-22.21,-21.47,16.06,20.42
351,52.11,55.46,3.35,55.46,45.65,46.98,1.33,46.98,219.67,249.98,249.98,0.79,51.94,86.12,41.97,3417.96,0.91,0.88,-23.94,-25.83,20.04,17.56
352,50.08,58.62,8.54,58.62,46.77,47.50,0.73,47.50,104.70,224.45,224.45,0.81,57.47,86.09,37.24,2861.85,0.90,0.82,-25.01,-26.98,19.10,14.33
353,51.70,54.62,2.92,54.62,44.16,44.10,0.06,44.16,219.15,219.17,219.17,0.98,47.79,83.03,42.40,3523.45,0.85,0.87,-19.78,-20.52,19.99,19.41
354,53.92,52.20,1.72,53.92,47.31,43.83,3.48,47.31,183.85,314.95,314.95,0.59,53.38,85.91,40.53,3252.75,0.88,0.89,-31.14,-20.80,12.70,19.85
355,51.77,54.27,2.50,54.27,47.71,44.17,3.54,47.71,228.99,275.46,275.46,0.69,48.45,86.50,45.32,3805.75,0.87,0.73,-25.92,-13.27,18.39,21.01
356,50.76,58.59,7.83,58.59,46.12,47.40,1.29,47.40,177.43,133.41,177.43,0.94,52.59,84.54,39.84,3195.11,0.92,0.70,-25.71,-19.06,18.97,14.63
357,48.54,52.91,4.36,52.91,45.47,45.38,0.09,45.47,61.58,130.72,130.72,0.80,54.49,84.21,37.90,2972.45,0.88,0.89,-28.06,-21.80,14.39,20.53
358,53.87,52.23,1.64,53.87,46.11,45.78,0.33,46.11,121.59,176.64,176.64,0.82,51.30,82.79,39.19,3149.03,0.82,0.85,-22.57,-22.40,18.32,19.95
359,51.24,50.28,0.96,51.24,46.68,49.94,3.27,49.94,670.95,432.57,670.95,0.45,80.26,116.09,47.87,3583.09,0.85,0.81,-24.38,-35.05,18.26,9.13
360,50.68,47.54,3.14,50.68,43.90,45.53,1.63,45.53,249.05,245.86,249.05,0.79,48.57,77.01,35.73,2844.48,0.65,0.88,-20.26,-24.01,11.58,18.93
361,59.17,52.23,6.94,59.17,49.51,45.34,4.17,49.51,76.60,140.75,140.75,0.93,51.10,77.72,34.28,2661.64,0.83,0.91,-25.34,-22.63,15.45,20.10
362,48.98,51.83,2.85,51.83,46.24,49.92,3.67,49.92,567.59,409.36,567.59,0.76,77.52,109.52,43.63,3199.96,0.85,0.80,-24.10,-33.61,18.70,9.97
363,54.86,53.16,1.70,54.86,47.14,48.00,0.86,48.00,282.64,139.88,282.64,0.48,55.99,89.34,41.75,3334.64,0.89,0.90,-23.49,-31.79,20.24,14.42
364,45.79,52.21,6.42,52.21,46.94,47.62,0.68,47.62,543.76,477.49,543.76,0.50,80.32,123.38,55.11,4305.99,0.88,0.78,-24.07,-25.52,19.24,13.85
365,49.21,54.36,5.16,54.36,46.72,49.14,2.42,49.14,353.66,368.29,368.29,0.71,58.93,93.36,43.27,3443.57,0.89,0.86,-25.22,-32.07,18.35,12.28
366,55.16,56.13,0.97,56.13,45.46,46.78,1.32,46.78,186.08,383.93,383.93,0.80,51.14,87.30,43.83,3615.84,0.83,0.90,-24.13,-25.21,16.54,18.64
367,51.93,53.35,1.42,53.35,43.83,45.65,1.81,45.65,139.02,277.33,277.33,0.87,53.64,89.52,43.93,3588.16,0.84,0.93,-23.21,-23.87,16.39,20.23
368,48.48,56.15,7.67,56.15,43.17,45.30,2.13,45.30,130.67,174.92,174.92,0.75,50.34,86.19,43.40,3584.90,0.88,0.87,-19.13,-25.09,20.65,16.49
369,52.20,50.68,1.53,52.20,47.21,45.20,2.01,47.21,128.86,211.84,211.84,0.37,49.39,81.72,39.74,3233.64,0.86,0.88,-30.45,-22.36,11.93,18.98
370,52.81,52.75,0.07,52.81,46.15,43.96,2.19,46.15,189.57,183.23,189.57,0.32,52.01,90.00,45.80,3799.49,0.86,0.76,-23.25,-15.68,18.80,19.77
371,56.41,56.17,0.24,56.41,44.27,45.58,1.30,45.58,308.94,90.90,308.94,0.95,49.79,81.07,38.74,3127.46,0.90,0.67,-24.76,-14.30,17.94,16.29
372,48.67,54.59,5.92,54.59,45.37,45.11,0.26,45.37,70.62,125.82,125.82,0.76,44.35,74.25,36.56,2990.91,0.88,0.75,-23.12,-18.28,19.43,17.19
373,52.71,55.68,2.97,55.68,47.59,44.87,2.71,47.59,318.43,227.54,318.43,0.53,56.44,88.93,40.96,3249.52,0.85,0.70,-24.56,-19.77,18.43,14.59
374,52.33,51.72,0.61,52.33,42.53,43.10,0.57,43.10,73.21,255.46,255.46,0.88,53.23,86.24,40.99,3300.62,0.81,0.87,-19.42,-20.23,17.98,19.12
375,44.74,56.01,11.28,56.01,46.73,50.75,4.02,50.75,361.46,401.60,401.60,0.78,73.02,106.68,44.62,3366.59,0.84,0.72,-22.65,-29.45,19.31,9.14
376,52.99,50.94,2.05,52.99,45.32,45.76,0.44,45.76,150.17,67.92,150.17,0.29,45.23,77.11,38.67,3188.07,0.80,0.88,-19.52,-24.31,18.65,18.92
377,50.14,56.58,6.43,56.58,46.18,45.62,0.56,46.18,53.07,138.28,138.28,0.54,52.09,84.73,40.45,3263.57,0.86,0.79,-22.84,-19.06,18.98,19.46
378,52.39,53.48,1.08,53.48,45.52,47.30,1.78,47.30,283.13,142.49,283.13,0.78,49.96,78.04,35.58,2808.28,0.92,0.83,-22.95,-32.98,21.28,9.58
379,54.99,52.82,2.17,54.99,45.74,46.73,0.99,46.73,183.30,166.98,183.30,0.27,49.02,85.22,43.55,3619.59,0.75,0.86,-16.62,-23.11,18.88,19.77
380,51.69,55.48,3.79,55.48,46.96,49.36,2.40,49.36,238.46,213.35,238.46,0.80,54.62,85.58,39.16,3096.74,0.90,0.89,-23.66,-31.23,20.69,15.16
381,50.51,57.68,7.17,57.68,48.05,46.40,1.65,48.05,22.22,106.04,106.04,0.89,40.06,68.94,34.89,2888.04,0.89,0.62,-25.77,-10.61,19.70,19.00
382,59.58,49.49,10.09,59.58,46.28,44.97,1.31,46.28,290.84,103.03,290.84,0.24,44.65,80.49,42.54,3583.89,0.78,0.89,-19.25,-21.99,17.27,20.30
383,52.96,54.34,1.39,54.34,43.44,45.47,2.03,45.47,119.50,173.32,173.32,0.76,52.58,86.02,41.32,3343.68,0.78,0.88,-17.75,-20.99,18.52,21.41
384,58.48,55.59,2.89,58.48,45.40,45.78,0.38,45.78,106.84,171.40,171.40,0.75,45.38,76.47,37.89,3108.65,0.69,0.89,-12.43,-24.85,19.66,18.18
385,57.76,58.58,0.82,58.58,46.50,46.15,0.34,46.50,205.82,120.45,205.82,0.83,47.39,80.71,40.42,3331.25,0.91,0.75,-25.18,-15.94,19.80,19.62
386,52.63,48.15,4.47,52.63,44.47,46.12,1.66,46.12,379.71,225.77,379.71,0.77,62.05,92.53,39.78,3047.08,0.67,0.87,-17.66,-24.76,15.09,18.33
387,51.70,51.37,0.33,51.70,43.34,45.71,2.37,45.71,110.20,98.18,110.20,0.76,47.92,78.58,37.85,3066.29,0.81,0.88,-20.16,-23.46,17.36,19.50
388,48.65,48.36,0.28,48.65,47.40,45.06,2.35,47.40,442.87,560.60,560.60,0.52,68.88,105.08,46.53,3619.37,0.80,0.87,-31.02,-24.31,9.44,16.94
389,60.51,54.66,5.85,60.51,44.75,44.66,0.09,44.75,134.44,242.74,242.74,0.61,47.17,81.55,41.46,3438.51,0.68,0.89,-15.95,-22.34,15.69,19.97
390,51.03,49.77,1.25,51.03,47.14,45.82,1.32,47.14,60.87,118.82,118.82,0.82,42.35,75.71,39.71,3335.44,0.90,0.90,-26.26,-22.68,18.32,20.47
391,55.30,49.52,5.79,55.30,48.67,46.17,2.50,48.67,321.24,228.59,321.24,0.81,58.24,91.96,42.45,3371.79,0.86,0.89,-30.77,-23.80,13.93,20.12
392,49.04,52.89,3.85,52.89,49.86,51.72,1.85,51.72,726.80,584.86,726.80,0.75,93.25,126.75,47.49,3350.15,0.87,0.63,-28.77,-28.40,17.90,6.75
393,53.76,52.44,1.32,53.76,43.64,44.95,1.31,44.95,172.49,81.91,172.49,0.57,50.11,85.96,43.37,3585.02,0.79,0.86,-15.79,-21.70,20.79,19.26
394,48.15,52.85,4.70,52.85,46.10,44.52,1.58,46.10,57.44,100.72,100.72,0.83,47.38,78.02,37.75,3064.17,0.92,0.86,-24.32,-23.34,20.10,17.68
395,51.49,54.97,3.48,54.97,47.64,45.75,1.90,47.64,71.99,106.36,106.36,0.84,47.72,77.91,37.35,3019.62,0.93,0.73,-26.82,-17.03,19.75,18.37
396,51.23,51.45,0.23,51.45,46.14,46.10,0.04,46.14,67.15,48.57,67.15,0.89,49.75,78.78,36.49,2903.22,0.91,0.85,-24.89,-24.61,19.16,16.81
397,54.30,52.33,1.97,54.30,45.01,48.53,3.52,48.53,130.01,167.34,167.34,0.75,50.59,83.65,40.64,3305.55,0.75,0.90,-20.31,-25.51,15.85,19.90
398,56.02,50.45,5.58,56.02,46.34,46.52,0.18,46.52,263.95,253.04,263.95,0.28,55.04,89.82,43.03,3477.58,0.81,0.91,-20.61,-25.37,18.18,19.11
399,53.33,51.27,2.06,53.33,45.20,46.31,1.11,46.31,172.62,195.21,195.21,0.80,52.65,86.56,41.81,3391.60,0.77,0.88,-21.66,-23.04,16.14,19.80
400,56.84,59.19,2.35,59.19,45.81,44.79,1.02,45.81,230.80,193.89,230.80,0.72,54.76,87.58,41.03,3281.67,0.92,0.77,-23.74,-19.57,19.94,15.55
401,49.18,54.05,4.87,54.05,46.90,45.67,1.23,46.90,130.75,145.26,145.26,0.75,51.38,82.28,38.61,3089.87,0.91,0.76,-25.41,-22.79,19.25,14.55
402,58.91,50.50,8.41,58.91,43.90,42.90,1.00,43.90,252.84,146.70,252.84,0.70,51.44,86.01,42.29,3457.22,0.80,0.90,-22.38,-20.25,15.22,20.13
403,56.50,54.28,2.22,56.50,47.48,45.56,1.92,47.48,206.61,242.44,242.44,0.68,46.88,78.46,38.62,3158.48,0.85,0.87,-24.27,-23.35,18.65,19.21
404,51.63,53.82,2.19,53.82,45.30,45.61,0.31,45.61,105.96,137.94,137.94,0.78,47.91,79.13,38.40,3121.82,0.86,0.89,-24.56,-25.52,16.95,17.63
405,51.17,52.68,1.51,52.68,44.38,48.06,3.68,48.06,142.13,238.16,238.16,0.83,45.59,77.93,39.18,3233.71,0.67,0.93,-19.06,-26.95,13.96,20.10
406,51.47,52.87,1.40,52.87,45.64,46.70,1.06,46.70,152.25,158.94,158.94,0.75,47.52,80.24,39.85,3272.60,0.87,0.89,-24.44,-25.45,17.76,17.87
407,53.42,51.56,1.86,53.42,48.75,44.74,4.02,48.75,151.19,249.15,249.15,0.70,55.70,89.22,41.88,3352.53,0.87,0.87,-32.65,-20.41,12.00,20.54
408,51.54,50.51,1.03,51.54,45.43,44.22,1.22,45.43,134.39,101.75,134.39,0.49,49.83,80.14,37.79,3031.57,0.90,0.90,-28.53,-22.22,14.72,19.92
409,55.88,51.12,4.76,55.88,45.03,43.24,1.80,45.03,152.81,141.36,152.81,0.81,50.09,84.90,42.32,3480.40,0.87,0.87,-18.63,-20.51,22.49,19.34
410,50.83,50.16,0.67,50.83,44.93,48.26,3.33,48.26,432.10,204.39,432.10,0.87,62.31,95.10,42.14,3279.18,0.92,0.87,-23.32,-32.50,20.30,11.77
411,54.98,50.13,4.85,54.98,45.93,45.94,0.01,45.94,265.70,275.73,275.73,0.37,57.27,93.87,45.19,3659.44,0.83,0.89,-23.94,-23.34,15.90,18.57
412,53.22,50.35,2.87,53.22,46.08,44.88,1.21,46.08,125.18,79.65,125.18,0.45,52.33,83.75,39.27,3141.88,0.83,0.87,-23.49,-22.09,16.85,19.15
413,50.90,55.48,4.58,55.48,43.22,45.37,2.16,45.37,123.10,237.59,237.59,0.70,50.27,78.69,35.96,2842.46,0.71,0.89,-18.63,-24.80,14.41,18.58
414,52.19,53.50,1.30,53.50,44.29,43.40,0.89,44.29,134.69,141.96,141.96,0.38,57.81,90.00,40.86,3218.91,0.87,0.75,-23.00,-16.88,17.81,17.85
415,48.17,50.42,2.26,50.42,45.16,46.35,1.19,46.35,411.92,346.28,411.92,0.79,73.15,107.92,45.74,3476.90,0.88,0.75,-22.07,-25.99,20.66,12.15
416,61.11,54.54,6.57,61.11,47.56,48.55,0.99,48.55,332.31,139.14,332.31,0.77,53.98,86.49,40.61,3251.52,0.88,0.90,-26.64,-25.95,17.48,20.05
417,54.50,51.85,2.65,54.50,44.64,45.95,1.31,45.95,191.25,217.45,217.45,0.56,48.44,81.53,40.35,3308.82,0.83,0.89,-21.08,-23.55,18.22,19.17
418,53.09,54.03,0.94,54.03,43.69,44.46,0.77,44.46,154.37,199.42,199.42,0.68,46.42,81.66,42.20,3523.43,0.81,0.90,-18.75,-22.20,18.60,20.61
419,52.87,50.47,2.40,52.87,45.13,44.60,0.53,45.13,97.53,99.87,99.87,0.70,53.12,82.64,37.49,2952.23,0.86,0.86,-25.51,-21.41,15.70,18.89
420,51.35,48.89,2.46,51.35,46.44,43.90,2.54,46.44,133.82,185.41,185.41,0.73,52.61,84.86,40.14,3224.56,0.89,0.87,-27.87,-22.72,16.09,18.14
421,57.74,53.05,4.70,57.74,46.19,45.13,1.06,46.19,122.18,186.89,186.89,0.29,44.89,79.80,41.64,3490.97,0.74,0.88,-15.94,-23.37,19.01,18.17
422,57.12,58.70,1.58,58.70,45.87,48.81,2.94,48.81,163.12,113.45,163.12,0.96,52.80,83.46,38.58,3065.57,0.91,0.84,-20.58,-22.87,21.56,16.81
423,50.26,45.13,5.13,50.26,48.14,46.22,1.92,48.14,422.07,522.27,522.27,0.80,71.42,104.97,44.26,3355.19,0.78,0.88,-33.13,-24.19,9.09,18.95
424,54.98,51.48,3.49,54.98,44.97,45.22,0.25,45.22,211.36,358.90,358.90,0.82,58.38,88.29,38.68,2991.89,0.85,0.92,-28.22,-24.69,12.82,18.74
425,54.09,53.15,0.94,54.09,47.03,45.99,1.04,47.03,186.69,103.45,186.69,0.70,45.91,77.62,38.60,3171.50,0.90,0.73,-24.79,-16.20,20.02,18.62
426,50.33,54.33,3.99,54.33,43.95,47.71,3.76,47.71,78.82,149.32,149.32,0.95,50.19,82.09,39.43,3190.44,0.75,0.91,-15.97,-25.50,19.49,20.30
427,54.31,58.86,4.55,58.86,43.82,44.33,0.51,44.33,245.37,166.39,245.37,0.64,52.29,85.95,41.50,3366.06,0.88,0.81,-21.08,-22.32,19.06,14.98
428,55.54,56.41,0.87,56.41,47.09,44.89,2.20,47.09,83.72,163.50,163.50,0.81,46.07,77.99,38.83,3192.36,0.86,0.85,-24.22,-20.63,18.50,19.46
429,57.12,51.72,5.39,57.12,44.05,43.50,0.54,44.05,330.23,232.65,330.23,0.88,46.26,75.54,36.22,2927.98,0.89,0.81,-21.47,-21.13,19.75,16.78
430,47.43,53.43,6.00,53.43,46.05,49.35,3.30,49.35,225.21,248.17,248.17,0.83,56.13,89.33,41.62,3320.30,0.93,0.84,-24.85,-31.95,20.24,10.96
431,51.33,54.89,3.57,54.89,44.56,45.66,1.10,45.66,249.97,130.30,249.97,0.80,53.95,86.44,40.58,3248.59,0.87,0.90,-20.46,-22.18,20.31,20.16
432,53.40,55.46,2.05,55.46,46.56,44.63,1.93,46.56,138.27,126.81,138.27,0.43,57.58,90.00,41.06,3242.45,0.88,0.72,-23.60,-17.63,19.54,17.80
433,52.38,56.72,4.34,56.72,45.21,43.99,1.22,45.21,192.32,207.18,207.18,0.32,50.79,85.90,42.73,3511.54,0.90,0.75,-23.00,-20.64,19.49,13.11
434,48.10,53.06,4.96,53.06,46.05,48.34,2.29,48.34,352.11,328.47,352.11,0.82,55.21,87.88,40.96,3267.63,0.85,0.84,-24.20,-29.35,17.69,13.80
435,48.86,55.93,7.08,55.93,45.04,44.75,0.28,45.04,142.33,160.03,160.03,0.60,48.50,79.70,38.47,3119.49,0.89,0.64,-23.06,-14.82,19.26,14.86
436,56.48,54.42,2.06,56.48,46.12,44.65,1.47,46.12,211.99,148.68,211.99,0.76,37.75,69.40,37.32,3165.23,0.79,0.86,-19.35,-22.39,18.83,18.49
437,54.24,52.63,1.61,54.24,47.48,47.21,0.27,47.48,194.56,126.61,194.56,0.62,49.27,83.22,41.35,3395.53,0.89,0.88,-23.79,-26.19,20.47,18.09
438,45.36,52.73,7.37,52.73,46.72,47.76,1.04,47.76,565.50,487.14,565.50,0.71,80.40,116.43,48.09,3603.19,0.90,0.67,-26.83,-25.01,18.01,9.76
439,57.84,55.76,2.08,57.84,47.07,43.18,3.89,47.07,288.04,306.18,306.18,0.49,51.66,86.79,42.87,3512.43,0.87,0.89,-29.45,-20.62,13.70,20.65
440,53.85,54.23,0.39,54.23,45.86,48.52,2.66,48.52,87.08,110.39,110.39,0.71,52.11,85.18,40.88,3306.90,0.84,0.88,-21.37,-24.54,19.42,19.93
441,53.00,52.50,0.50,53.00,44.12,46.93,2.81,46.93,242.12,460.91,460.91,0.82,55.09,87.12,40.29,3202.73,0.73,0.91,-23.46,-25.66,11.47,18.84
442,58.91,52.16,6.74,58.91,46.99,44.84,2.15,46.99,224.38,99.33,224.38,0.20,54.76,88.54,42.00,3378.18,0.89,0.86,-23.00,-23.80,19.27,16.90
