,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,a_1,a_2,b_1,b_2,p1,p2
298,9.39,8.64,0.75,9.39,8.95,8.87,0.07,8.95,0.59,1.55,1.55,0.72,6.53,11.09,5.55,456.61,0.83,0.97,-4.85,-4.14,1.86,3.57
299,9.03,8.77,0.26,9.03,9.06,8.66,0.40,9.06,0.76,1.09,1.09,0.86,7.21,10.05,3.92,283.79,0.84,0.86,-5.05,-5.02,1.95,2.04
300,8.75,8.99,0.24,8.99,8.92,9.18,0.25,9.18,0.68,1.60,1.60,0.64,6.54,11.59,6.04,505.76,0.89,0.92,-3.99,-4.70,3.03,2.76
301,8.63,8.96,0.33,8.96,8.78,8.85,0.07,8.85,1.60,1.81,1.81,0.43,6.22,10.98,5.69,475.57,0.91,0.90,-5.09,-4.33,2.37,2.98
302,9.00,8.94,0.07,9.00,8.82,8.85,0.03,8.85,0.91,1.09,1.09,0.76,6.69,11.09,5.40,439.80,0.86,0.95,-4.71,-4.35,2.25,3.30
303,8.79,9.19,0.40,9.19,8.96,9.13,0.17,9.13,0.84,0.97,0.97,0.92,6.79,10.78,5.01,399.21,0.92,0.88,-4.30,-5.16,3.16,2.15
304,8.98,8.92,0.06,8.98,8.82,8.86,0.04,8.86,1.08,0.63,1.08,0.72,5.28,9.96,5.48,468.59,0.91,0.87,-4.27,-4.79,3.16,2.32
305,8.97,8.85,0.12,8.97,8.85,8.51,0.33,8.85,0.97,1.02,1.02,0.71,6.96,11.14,5.23,418.44,0.93,0.90,-4.41,-4.80,3.08,2.39
306,9.34,9.19,0.14,9.34,9.23,8.67,0.56,9.23,1.27,0.92,1.27,0.74,6.02,10.16,5.05,414.84,0.91,0.83,-4.19,-4.76,3.43,2.16
307,8.81,9.48,0.67,9.48,9.02,9.31,0.29,9.31,1.89,0.61,1.89,0.54,5.47,11.15,6.50,568.18,0.95,0.89,-3.61,-4.96,4.13,2.38
308,8.51,9.29,0.77,9.29,8.78,8.93,0.15,8.93,2.08,0.87,2.08,0.73,6.97,12.66,6.73,568.61,0.98,0.85,-3.87,-4.30,4.19,2.62
309,9.21,8.83,0.38,9.21,9.15,8.85,0.30,9.15,0.69,1.75,1.75,0.80,6.29,11.60,6.25,531.08,0.94,0.90,-3.65,-4.82,4.09,2.60
310,8.87,9.69,0.82,9.69,8.74,9.62,0.88,9.62,1.07,0.70,1.07,0.82,5.68,8.86,4.03,317.82,0.87,0.80,-4.81,-4.72,2.31,1.89
311,8.97,9.36,0.39,9.36,8.85,8.94,0.10,8.94,1.04,0.77,1.04,0.65,6.11,9.90,4.70,378.67,0.84,0.80,-4.36,-4.77,2.54,1.92
312,9.27,8.48,0.79,9.27,8.83,8.94,0.11,8.94,0.69,0.76,0.76,0.79,5.13,9.61,5.25,448.12,0.75,0.93,-4.20,-3.44,2.00,4.07
313,8.85,8.90,0.05,8.90,9.09,9.06,0.03,9.09,0.99,1.26,1.26,0.76,5.65,11.64,6.84,599.27,0.92,0.94,-4.53,-3.54,3.02,4.08
314,9.05,8.74,0.31,9.05,8.85,8.81,0.05,8.85,1.03,1.79,1.79,0.51,5.88,11.88,6.88,599.98,0.87,0.95,-4.65,-3.46,2.40,4.18
315,8.87,8.68,0.19,8.87,9.17,8.72,0.46,9.17,1.32,1.13,1.32,0.79,6.71,12.21,6.51,549.90,0.98,0.85,-4.62,-3.63,3.53,3.23
316,9.05,8.83,0.22,9.05,9.27,8.70,0.57,9.27,1.29,1.30,1.30,0.77,6.25,12.53,7.22,628.08,0.92,1.01,-4.61,-3.74,2.97,4.42
317,9.04,9.49,0.44,9.49,8.89,9.03,0.14,9.03,0.86,0.83,0.86,0.87,6.38,11.56,6.14,518.30,0.97,0.79,-3.49,-4.69,4.32,1.73
318,8.60,9.13,0.53,9.13,8.72,8.73,0.01,8.73,0.80,0.47,0.80,0.85,6.90,11.40,5.54,450.07,0.92,0.91,-4.93,-4.37,2.60,2.90
319,8.40,9.19,0.79,9.19,8.78,9.13,0.35,9.13,2.11,0.78,2.11,0.76,7.70,11.94,5.39,424.01,0.89,0.83,-4.00,-4.97,3.24,1.87
320,8.98,9.44,0.45,9.44,8.81,8.94,0.12,8.94,0.65,0.92,0.92,0.89,7.75,12.67,6.08,491.84,0.94,0.89,-3.87,-4.98,3.72,2.34
321,9.17,8.16,1.01,9.17,9.06,8.68,0.38,9.06,0.74,2.34,2.34,0.59,6.83,12.68,6.88,585.02,0.85,0.97,-4.42,-3.59,2.49,4.20
322,8.87,8.68,0.19,8.87,8.77,8.74,0.03,8.77,1.27,1.51,1.51,0.79,8.04,12.94,6.11,490.21,0.88,0.92,-4.50,-4.44,2.64,3.03
323,8.22,9.33,1.11,9.33,8.42,8.89,0.47,8.89,2.30,1.21,2.30,0.62,6.70,12.60,6.90,589.83,1.01,0.84,-3.61,-4.98,4.19,1.77
324,8.94,9.28,0.34,9.28,8.93,9.17,0.24,9.17,1.19,1.64,1.64,0.86,6.34,11.28,5.89,494.43,0.91,0.78,-3.74,-4.57,3.70,1.90
325,8.76,9.10,0.35,9.10,8.91,8.84,0.06,8.91,0.90,0.70,0.90,0.57,5.82,11.04,6.09,522.17,0.92,0.84,-3.10,-5.07,4.19,1.76
326,9.07,9.38,0.32,9.38,8.83,9.36,0.53,9.36,1.24,1.31,1.31,0.74,6.05,11.42,6.28,536.72,0.88,0.97,-4.97,-4.17,2.40,3.85
327,9.28,9.22,0.05,9.28,8.84,9.21,0.37,9.21,0.91,1.34,1.34,0.79,4.84,9.04,4.93,420.16,0.88,0.91,-4.70,-4.82,2.50,2.71
328,9.35,9.64,0.29,9.64,9.07,9.24,0.17,9.24,1.62,0.81,1.62,0.66,5.77,10.54,5.64,477.10,0.90,0.70,-3.48,-4.19,4.01,1.73
329,8.89,8.84,0.05,8.89,8.93,8.63,0.30,8.93,1.14,1.22,1.22,0.64,6.71,13.11,7.41,640.05,0.86,0.94,-4.77,-2.87,2.25,4.65
330,9.13,9.16,0.03,9.16,9.23,9.12,0.11,9.23,1.24,2.06,2.06,0.70,5.98,11.89,6.81,591.25,0.98,0.92,-4.09,-4.62,3.83,2.80
331,9.27,9.25,0.02,9.27,9.11,9.00,0.11,9.11,1.08,1.02,1.08,0.80,6.66,11.76,6.10,509.87,0.94,0.89,-3.86,-4.62,3.92,2.81
332,8.57,9.06,0.49,9.06,9.04,8.87,0.17,9.04,2.13,1.15,2.13,0.51,4.80,9.93,5.85,513.16,0.96,0.83,-4.64,-4.26,3.21,2.46
333,9.57,8.92,0.65,9.57,9.37,9.03,0.33,9.37,1.20,1.43,1.43,0.61,4.72,9.43,5.41,470.39,0.89,0.96,-5.42,-4.45,2.09,3.58
334,8.98,8.68,0.30,8.98,8.82,8.76,0.07,8.82,0.58,1.20,1.20,0.66,5.00,9.71,5.45,470.38,0.81,0.94,-4.93,-3.85,1.69,3.87
335,9.57,8.99,0.58,9.57,9.15,8.82,0.33,9.15,0.40,0.76,0.76,0.82,4.63,8.87,4.94,424.29,0.77,0.90,-4.85,-3.38,1.60,4.00
336,9.38,9.04,0.33,9.38,9.06,9.34,0.28,9.34,0.60,1.10,1.10,0.73,4.65,9.27,5.32,461.93,0.71,0.98,-4.52,-3.80,1.47,4.47
337,9.35,9.13,0.21,9.35,9.17,9.20,0.03,9.20,0.86,1.65,1.65,0.78,8.68,12.76,5.38,408.24,0.93,0.89,-4.51,-5.21,3.09,2.14
338,8.90,9.08,0.18,9.08,9.09,9.00,0.09,9.09,0.78,0.29,0.78,0.75,5.94,10.20,5.16,426.88,0.91,0.85,-4.01,-5.07,3.53,2.11
339,8.58,9.00,0.42,9.00,8.64,8.70,0.07,8.70,1.21,0.75,1.21,0.74,6.29,11.11,5.76,481.69,0.99,0.82,-3.72,-4.80,4.00,1.86
340,9.08,9.06,0.02,9.08,9.22,9.01,0.21,9.22,0.71,1.82,1.82,0.70,4.89,10.96,6.80,607.04,0.94,0.92,-3.29,-4.90,4.40,2.77
341,9.21,9.12,0.08,9.21,9.14,8.99,0.15,9.14,1.40,0.76,1.40,0.62,7.15,12.07,5.99,491.37,0.80,0.97,-4.43,-4.32,2.18,3.62
342,9.09,9.04,0.05,9.09,9.00,9.18,0.18,9.18,1.08,0.92,1.08,0.80,6.74,12.58,6.86,584.94,0.94,0.94,-4.33,-3.79,3.43,3.87
343,9.20,9.07,0.13,9.20,8.92,8.83,0.09,8.92,0.72,1.51,1.51,0.69,5.67,9.17,4.35,349.87,0.84,0.85,-4.78,-4.80,2.05,2.07
344,8.75,8.92,0.17,8.92,8.72,8.88,0.16,8.88,1.01,1.65,1.65,0.66,6.56,11.40,5.82,483.95,0.93,0.91,-4.95,-3.99,2.54,3.39
345,8.70,8.84,0.14,8.84,8.88,8.89,0.01,8.89,1.50,1.67,1.67,0.81,7.63,12.47,5.99,484.26,0.90,0.96,-4.61,-4.34,2.80,3.50
346,8.69,9.25,0.56,9.25,8.75,9.12,0.38,9.12,1.19,1.01,1.19,0.66,4.71,9.59,5.59,488.15,0.95,0.87,-4.78,-4.42,2.92,2.60
347,8.91,9.60,0.69,9.60,8.89,9.34,0.45,9.34,0.99,0.78,0.99,0.52,5.51,9.02,4.34,351.09,0.80,0.89,-4.12,-5.25,2.40,2.28
348,8.61,8.76,0.15,8.76,8.70,8.79,0.09,8.79,2.55,1.69,2.55,0.76,7.76,13.37,6.78,561.12,0.89,0.98,-4.48,-4.33,2.81,3.54
349,8.77,9.02,0.25,9.02,8.78,8.63,0.15,8.78,0.87,1.37,1.37,0.82,6.03,10.52,5.39,448.85,0.86,0.88,-4.44,-4.29,2.57,2.93
350,8.63,9.28,0.65,9.28,8.74,8.97,0.23,8.97,0.65,1.22,1.22,0.94,7.00,12.28,6.32,527.09,0.89,0.90,-3.40,-4.58,3.86,2.80
351,8.66,9.12,0.46,9.12,8.72,8.87,0.15,8.87,1.05,1.03,1.05,0.86,7.63,11.99,5.50,436.10,0.93,0.92,-4.54,-4.68,3.00,2.81
352,9.26,9.48,0.22,9.48,9.04,9.39,0.35,9.39,0.56,1.50,1.50,0.79,7.02,12.66,6.69,564.03,0.85,0.99,-5.29,-3.40,1.81,4.76
353,8.62,8.73,0.11,8.73,8.72,8.95,0.23,8.95,0.91,0.91,0.91,0.81,5.74,11.55,6.67,580.80,0.92,0.97,-4.27,-3.87,3.08,3.97
354,9.00,9.60,0.60,9.60,9.14,9.12,0.01,9.14,1.10,0.80,1.10,0.81,6.23,10.57,5.27,434.02,0.96,0.74,-3.80,-4.75,4.14,1.51
355,9.32,9.15,0.17,9.32,8.98,9.02,0.04,9.02,0.91,1.57,1.57,0.73,4.37,9.01,5.29,463.15,0.92,0.89,-4.26,-5.10,3.16,2.11
356,8.73,8.65,0.08,8.73,8.59,8.59,0.00,8.59,0.79,1.67,1.67,0.85,7.16,11.76,5.67,459.91,0.88,0.90,-4.65,-4.21,2.44,2.94
357,9.15,9.36,0.22,9.36,9.09,9.09,0.00,9.09,0.57,0.69,0.69,0.90,5.90,8.74,3.72,283.50,0.93,0.83,-5.32,-5.09,2.53,1.98
358,9.20,8.65,0.55,9.20,9.15,8.82,0.34,9.15,0.91,0.60,0.91,0.78,4.66,9.65,5.69,498.90,0.86,0.91,-4.24,-3.77,2.79,3.64
359,8.72,9.31,0.59,9.31,8.97,9.01,0.05,9.01,2.55,0.49,2.55,0.36,5.79,11.84,6.92,605.33,0.92,0.93,-3.98,-4.48,3.54,3.20
360,8.91,9.03,0.11,9.03,8.93,8.88,0.04,8.93,1.60,1.24,1.60,0.60,9.76,15.78,7.48,601.34,0.93,0.93,-3.86,-4.50,3.68,3.04
361,8.91,8.60,0.31,8.91,8.76,8.48,0.28,8.76,1.22,1.37,1.37,0.59,6.84,13.00,7.18,615.38,0.94,0.88,-3.45,-4.31,4.03,2.73
362,9.56,8.91,0.65,9.56,9.22,9.15,0.07,9.22,0.32,1.25,1.25,0.74,5.54,9.63,4.92,409.02,0.75,0.97,-4.75,-4.31,1.49,3.70
363,9.33,8.89,0.43,9.33,9.19,9.01,0.18,9.19,1.48,1.91,1.91,0.62,7.31,12.45,6.24,514.43,0.89,0.86,-4.18,-4.59,3.08,2.44
364,9.33,8.96,0.36,9.33,9.21,8.90,0.31,9.21,1.05,0.96,1.05,0.67,6.68,11.11,5.43,442.41,0.85,0.94,-5.03,-4.36,1.99,3.32
365,8.95,8.89,0.06,8.95,8.75,8.69,0.06,8.75,0.58,0.97,0.97,0.65,5.22,9.40,4.96,418.08,0.90,0.90,-4.74,-4.56,2.47,2.73
366,8.76,8.82,0.07,8.82,8.77,9.08,0.31,9.08,0.95,0.89,0.95,0.70,5.35,10.94,6.40,559.49,0.94,0.90,-3.47,-4.79,4.00,2.45
367,8.88,8.71,0.17,8.88,8.81,8.82,0.01,8.82,0.98,1.78,1.78,0.76,4.49,9.54,5.72,504.81,0.90,0.94,-4.84,-4.57,2.58,3.13
368,8.98,8.98,0.01,8.98,8.66,8.85,0.19,8.85,1.20,1.61,1.61,0.58,5.99,11.99,6.91,600.78,0.86,1.03,-4.81,-3.70,2.09,4.56
369,9.11,9.15,0.04,9.15,9.10,9.12,0.01,9.12,1.26,1.33,1.33,0.79,7.22,12.14,6.01,492.53,0.94,0.81,-3.89,-4.67,3.79,1.92
370,8.90,9.22,0.32,9.22,8.79,9.23,0.43,9.23,0.85,1.16,1.16,0.84,5.73,11.11,6.24,537.77,0.83,0.96,-4.57,-3.53,2.11,4.23
371,8.63,9.03,0.39,9.03,8.87,8.83,0.04,8.87,0.85,0.88,0.88,0.94,6.61,11.95,6.33,534.24,0.93,0.89,-3.43,-4.58,4.17,2.90
372,9.02,8.75,0.27,9.02,9.00,8.98,0.02,9.00,1.24,1.15,1.24,0.71,7.18,13.07,6.97,589.18,0.97,0.95,-4.21,-4.53,3.80,3.28
373,9.52,8.85,0.67,9.52,9.20,8.71,0.49,9.20,0.66,1.42,1.42,0.72,5.81,10.41,5.47,460.00,0.76,0.90,-4.82,-3.08,1.54,4.15
374,8.88,9.09,0.21,9.09,8.93,8.90,0.02,8.93,0.70,1.16,1.16,0.81,5.71,11.45,6.60,574.27,0.88,0.92,-4.74,-3.44,2.57,4.13
375,9.34,9.23,0.11,9.34,9.27,9.17,0.10,9.27,2.02,0.79,2.02,0.64,6.77,11.52,5.76,474.72,0.95,0.83,-4.39,-4.63,3.38,2.31
376,9.17,9.03,0.13,9.17,8.86,9.01,0.16,9.01,0.98,1.43,1.43,0.66,6.88,12.84,6.98,595.20,0.86,0.93,-4.24,-3.39,2.60,4.05
377,9.15,8.80,0.35,9.15,9.10,9.02,0.08,9.10,0.59,0.87,0.87,0.77,5.00,9.49,5.23,448.41,0.85,0.95,-4.97,-3.79,2.06,3.95
378,8.58,9.43,0.84,9.43,8.65,9.25,0.60,9.25,1.97,1.43,1.97,0.68,6.01,12.47,7.36,646.25,0.98,0.93,-4.06,-4.36,3.79,3.21
379,9.29,9.11,0.18,9.29,8.80,9.14,0.34,9.14,0.79,0.95,0.95,0.81,5.42,9.89,5.28,446.42,0.84,0.92,-4.38,-4.48,2.51,3.17
380,8.90,9.26,0.36,9.26,8.92,9.16,0.24,9.16,0.76,0.82,0.82,0.78,6.23,11.52,6.22,528.81,0.96,0.90,-3.94,-4.97,3.81,2.50
381,8.88,9.19,0.30,9.19,8.81,8.78,0.03,8.81,0.85,0.89,0.89,0.88,7.05,12.50,6.51,545.39,0.93,0.97,-4.60,-3.92,3.07,3.96
382,9.38,8.91,0.47,9.38,9.15,9.09,0.06,9.15,0.83,1.10,1.10,0.70,10.33,14.89,6.11,455.58,0.87,0.93,-4.37,-4.73,2.78,2.97
383,9.21,9.00,0.21,9.21,8.76,9.06,0.29,9.06,0.90,1.39,1.39,0.70,5.44,9.87,5.25,443.49,0.90,0.91,-4.90,-4.58,2.42,2.86
384,8.99,9.20,0.21,9.20,8.77,8.90,0.13,8.90,0.51,1.00,1.00,0.75,7.03,10.88,4.91,385.84,0.85,0.87,-4.77,-4.67,2.32,2.45
385,9.49,9.03,0.46,9.49,8.91,9.07,0.16,9.07,0.83,0.98,0.98,0.67,6.67,10.88,5.22,421.73,0.85,0.92,-4.70,-4.47,2.32,3.18
386,8.88,9.51,0.63,9.51,8.85,9.15,0.30,9.15,1.27,0.83,1.27,0.78,6.66,9.94,4.28,328.44,0.85,0.85,-4.74,-5.28,2.31,1.81
387,9.22,8.98,0.25,9.22,8.79,9.19,0.41,9.19,0.52,1.21,1.21,0.83,3.42,8.18,5.28,476.37,0.81,0.95,-4.83,-3.84,1.84,3.92
388,8.95,9.42,0.47,9.42,8.95,9.20,0.24,9.20,0.99,0.70,0.99,0.84,7.98,11.64,4.85,365.59,0.86,0.84,-4.95,-4.62,2.28,2.40
389,8.90,9.18,0.28,9.18,9.17,8.86,0.31,9.17,1.35,0.72,1.35,0.56,6.20,11.99,6.72,578.51,0.92,0.91,-4.69,-3.43,2.89,3.98
390,8.75,9.04,0.29,9.04,8.79,8.89,0.09,8.89,2.08,0.99,2.08,0.68,5.65,10.47,5.67,482.46,0.86,0.92,-4.30,-4.34,2.68,3.12
391,9.28,9.00,0.28,9.28,9.26,9.05,0.21,9.26,1.04,0.76,1.04,0.75,5.95,10.41,5.35,446.14,0.87,0.95,-5.00,-4.43,2.30,3.44
392,9.04,8.97,0.07,9.04,9.06,8.91,0.15,9.06,0.53,0.71,0.71,0.87,9.35,13.09,5.14,373.80,0.86,0.95,-4.88,-4.61,2.31,3.33
393,8.94,8.87,0.07,8.94,8.70,8.89,0.18,8.89,1.00,0.37,1.00,0.80,6.31,10.98,5.62,466.98,0.85,0.91,-4.58,-3.66,2.48,3.70
394,9.05,8.94,0.11,9.05,8.73,8.89,0.16,8.89,0.38,1.20,1.20,0.66,4.54,8.35,4.49,381.16,0.79,0.91,-4.68,-4.72,1.82,2.70
395,8.89,8.66,0.23,8.89,9.00,8.72,0.28,9.00,0.63,1.22,1.22,0.74,6.04,11.39,6.26,535.02,0.94,0.94,-5.22,-3.73,2.58,4.03
396,9.10,9.35,0.26,9.35,9.02,9.07,0.05,9.07,0.64,0.55,0.64,0.76,5.21,9.44,5.02,423.58,0.92,0.80,-4.25,-4.55,3.33,2.13
397,8.96,9.57,0.62,9.57,9.18,9.25,0.07,9.25,1.10,0.81,1.10,0.71,6.97,12.63,6.71,566.43,0.94,0.88,-3.46,-4.60,4.31,2.85
398,8.46,8.42,0.04,8.46,8.54,8.66,0.12,8.66,2.06,2.68,2.68,0.62,8.21,14.87,7.89,665.48,0.87,0.98,-4.05,-3.70,2.96,4.20
399,8.68,8.89,0.21,8.89,8.67,8.66,0.01,8.67,1.24,2.02,2.02,0.61,5.26,10.08,5.61,481.96,0.89,0.91,-4.42,-4.75,2.79,2.69
400,9.10,9.00,0.10,9.10,9.14,8.96,0.18,9.14,0.82,0.47,0.82,0.87,7.11,12.24,6.20,513.60,0.94,0.87,-3.46,-4.59,4.19,2.61
401,8.53,9.16,0.63,9.16,8.73,9.02,0.28,9.02,0.83,1.64,1.64,0.82,5.73,10.20,5.33,447.34,0.90,0.90,-4.53,-4.80,2.88,2.63
402,8.79,8.94,0.15,8.94,8.80,9.08,0.28,9.08,3.25,1.29,3.25,0.60,6.17,11.93,6.69,575.94,0.93,0.88,-3.81,-4.74,3.76,2.43
403,9.17,8.93,0.24,9.17,9.05,8.91,0.14,9.05,1.51,0.90,1.51,0.72,5.30,10.10,5.59,479.70,0.82,0.93,-4.60,-4.14,2.24,3.57
404,9.01,8.98,0.03,9.01,8.75,8.88,0.13,8.88,0.97,0.79,0.97,0.76,5.76,10.35,5.46,459.17,0.92,0.87,-4.12,-4.99,3.41,2.08
405,9.28,8.96,0.32,9.28,8.89,8.90,0.01,8.90,1.13,1.48,1.48,0.51,6.13,10.98,5.77,485.25,0.82,0.95,-4.98,-3.93,1.84,3.81
406,9.25,9.34,0.09,9.34,8.96,9.00,0.04,9.00,1.00,0.73,1.00,0.73,4.10,7.46,3.97,335.81,0.80,0.87,-5.03,-4.72,1.67,2.56
407,9.00,9.10,0.11,9.10,8.78,8.93,0.15,8.93,0.87,0.98,0.98,0.76,5.93,10.59,5.55,466.40,0.86,0.94,-5.10,-3.88,1.92,3.70
408,8.84,9.23,0.39,9.23,8.95,8.88,0.07,8.95,1.13,0.77,1.13,0.83,6.95,12.13,6.22,518.20,0.94,0.90,-4.58,-4.34,3.07,2.89
409,8.70,9.21,0.51,9.21,9.07,9.26,0.19,9.26,1.51,0.92,1.51,0.63,4.73,10.43,6.41,569.71,0.97,0.82,-3.74,-4.74,4.18,2.01
410,9.96,9.32,0.64,9.96,9.59,8.93,0.66,9.59,0.67,0.72,0.72,0.51,6.00,10.72,5.62,471.63,0.67,0.97,-4.27,-3.68,1.31,4.22
411,8.62,8.83,0.21,8.83,8.94,8.91,0.03,8.94,1.25,0.86,1.25,0.95,6.60,12.13,6.53,553.67,0.94,0.92,-3.68,-4.85,4.04,2.77
412,8.85,9.04,0.18,9.04,9.10,8.99,0.10,9.10,2.35,0.75,2.35,0.61,6.31,9.99,4.62,367.75,0.89,0.84,-4.84,-5.05,2.32,1.73
413,8.54,9.30,0.76,9.30,8.80,8.85,0.06,8.85,1.17,0.56,1.17,0.89,5.73,11.28,6.41,555.08,0.94,0.92,-3.41,-4.82,4.19,2.66
414,9.09,9.07,0.01,9.09,9.23,9.19,0.04,9.23,1.49,0.76,1.49,0.89,6.92,11.74,5.85,481.57,0.89,0.92,-4.55,-4.57,2.93,3.25
415,8.72,9.68,0.96,9.68,8.82,9.41,0.59,9.41,2.12,0.46,2.12,0.72,6.34,11.35,5.96,501.44,1.01,0.79,-4.15,-4.89,4.06,1.83
416,9.28,8.80,0.48,9.28,9.05,8.90,0.15,9.05,1.61,1.35,1.61,0.58,5.42,10.05,5.44,462.80,0.80,0.95,-4.65,-3.97,1.83,3.77
417,8.80,8.53,0.27,8.80,8.60,8.64,0.04,8.64,1.34,1.80,1.80,0.81,5.94,11.57,6.52,563.26,0.87,0.95,-4.60,-3.41,2.39,4.14
418,9.01,8.86,0.14,9.01,8.91,8.99,0.07,8.99,0.95,0.79,0.95,0.83,6.66,11.07,5.41,440.89,0.86,0.94,-4.61,-4.34,2.34,3.22
419,9.21,9.05,0.17,9.21,9.02,8.89,0.13,9.02,1.29,1.03,1.29,0.83,8.22,13.26,6.27,503.69,0.93,0.88,-4.63,-4.36,3.03,2.86
420,9.17,8.98,0.19,9.17,8.94,8.94,0.00,8.94,1.23,0.68,1.23,0.93,8.48,13.91,6.70,543.11,0.94,0.90,-3.81,-4.55,3.85,2.88
421,8.77,9.24,0.47,9.24,8.83,9.29,0.46,9.29,0.81,1.15,1.15,0.86,4.43,8.78,5.02,435.65,0.96,0.86,-4.47,-4.72,3.51,2.47
422,9.26,8.53,0.73,9.26,8.73,8.87,0.14,8.87,1.13,1.37,1.37,0.92,6.68,10.23,4.55,355.15,0.82,0.90,-4.67,-4.71,2.07,2.63
423,8.95,9.18,0.23,9.18,9.11,8.89,0.22,9.11,1.05,0.84,1.05,0.80,8.07,13.66,6.80,558.91,0.93,0.94,-4.81,-3.75,2.84,3.90
424,9.27,8.89,0.38,9.27,9.23,8.99,0.24,9.23,0.77,0.49,0.77,0.91,6.04,11.64,6.51,559.86,0.93,0.93,-4.32,-3.75,3.44,3.78
425,9.10,9.36,0.26,9.36,8.93,8.98,0.05,8.98,1.70,0.57,1.70,0.52,6.12,10.86,5.65,473.28,1.01,0.81,-4.72,-4.81,3.63,1.97
426,8.68,8.91,0.23,8.91,8.45,8.81,0.36,8.81,1.91,0.87,1.91,0.55,5.92,10.92,5.89,500.72,0.97,0.89,-4.44,-4.81,3.26,2.30
427,9.28,9.24,0.03,9.28,9.26,9.14,0.11,9.26,1.26,0.92,1.26,0.64,6.64,12.23,6.59,559.20,0.88,0.92,-4.71,-3.52,2.65,4.08
428,9.02,9.68,0.66,9.68,8.86,9.17,0.32,9.17,1.10,0.71,1.10,0.81,5.54,9.36,4.65,381.99,0.84,0.79,-4.45,-4.54,2.58,2.10
429,8.85,8.60,0.26,8.85,8.73,8.84,0.11,8.84,0.99,2.28,2.28,0.59,6.69,12.22,6.53,553.13,0.87,0.96,-4.26,-4.06,2.75,3.59
430,8.78,8.73,0.05,8.78,8.70,8.81,0.10,8.81,0.81,0.91,0.91,0.85,6.69,11.18,5.49,449.19,0.91,0.79,-3.75,-4.33,3.57,2.15
431,8.95,9.34,0.38,9.34,8.85,8.74,0.10,8.85,0.71,0.79,0.79,0.84,5.70,8.79,3.94,308.87,0.87,0.80,-4.74,-4.77,2.52,1.93
432,9.39,9.24,0.15,9.39,9.00,8.74,0.26,9.00,0.69,0.58,0.69,0.74,4.57,7.86,3.97,328.80,0.86,0.84,-4.95,-4.57,2.13,2.26
433,9.26,8.47,0.79,9.26,9.25,8.79,0.47,9.25,1.80,1.77,1.80,0.44,6.63,12.02,6.38,538.57,0.95,0.96,-4.86,-4.58,2.96,3.17
434,8.68,8.84,0.16,8.84,8.81,8.78,0.04,8.81,1.16,1.24,1.24,0.81,6.43,12.08,6.62,565.14,0.97,0.92,-3.93,-4.18,3.80,3.16
435,8.75,9.11,0.36,9.11,8.89,9.01,0.13,9.01,1.24,0.60,1.24,0.60,5.24,10.71,6.25,546.66,0.91,0.72,-3.31,-3.64,4.14,2.27
436,8.37,8.90,0.53,8.90,8.88,8.76,0.11,8.88,1.25,0.83,1.25,0.74,5.10,9.13,4.79,402.66,0.99,0.88,-5.00,-5.06,3.00,2.10
437,8.98,8.89,0.10,8.98,8.74,8.62,0.12,8.74,0.95,1.03,1.03,0.72,6.65,11.37,5.72,472.55,0.88,0.94,-5.31,-3.98,1.96,3.56
438,9.22,8.77,0.45,9.22,8.94,8.75,0.19,8.94,0.58,2.73,2.73,0.55,6.69,13.16,7.48,647.47,0.92,0.87,-3.18,-4.15,4.14,2.72
439,8.84,9.42,0.58,9.42,8.79,9.09,0.29,9.09,1.23,0.88,1.23,0.58,6.92,11.82,5.93,489.60,0.94,0.77,-3.58,-4.68,4.02,1.62
440,9.39,9.01,0.38,9.39,9.08,9.00,0.08,9.08,0.89,1.11,1.11,0.90,5.52,9.33,4.64,381.27,0.83,0.90,-4.90,-4.62,2.01,2.85
441,8.56,9.07,0.51,9.07,9.05,9.15,0.10,9.15,1.32,0.55,1.32,0.85,6.76,10.90,5.16,414.22,0.97,0.80,-4.43,-4.89,3.76,1.95
442,8.91,9.41,0.49,9.41,8.89,9.12,0.23,9.12,0.86,0.81,0.86,0.78,5.03,11.08,6.81,605.12,0.97,0.73,-3.53,-3.27,4.36,2.65
443,9.21,9.23,0.02,9.23,9.21,8.86,0.35,9.21,0.99,0.84,0.99,0.82,6.59,11.64,6.05,505.69,0.96,0.89,-3.76,-4.78,4.04,2.67
444,8.57,9.11,0.54,9.11,8.76,8.72,0.03,8.76,2.66,0.68,2.66,0.47,9.29,15.44,7.54,614.91,0.97,0.94,-3.92,-4.66,3.73,2.80
445,9.48,8.89,0.59,9.48,8.93,8.93,0.01,8.93,0.73,1.37,1.37,0.65,7.51,12.24,5.86,472.93,0.69,0.89,-4.21,-3.15,1.43,4.06
446,9.64,9.26,0.37,9.64,9.18,8.74,0.44,9.18,0.82,0.86,0.86,0.74,5.69,8.47,3.64,278.28,0.78,0.87,-4.65,-4.77,1.79,2.41
447,9.17,9.12,0.05,9.17,9.25,9.01,0.24,9.25,0.55,0.65,0.65,0.78,8.45,12.51,5.33,406.40,0.88,0.92,-4.50,-5.36,2.90,2.43
