,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,SemiVar0,SemiVar1,Max SemiVar,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,Payout Cost,s_1,s_2,p1,p2
335,8.98,8.94,0.03,8.98,8.98,8.89,0.09,8.98,0.72,0.80,0.80,0.81,5.62,10.58,5.81,496.49,4.89,5.01,3.21,3.28
336,8.50,9.14,0.63,9.14,8.64,9.45,0.81,9.45,1.04,1.03,1.04,0.74,5.74,11.06,6.18,531.41,4.64,5.18,3.40,3.42
337,9.47,8.81,0.66,9.47,9.28,9.17,0.11,9.28,0.91,2.40,2.40,0.79,9.34,13.48,5.54,414.09,6.39,4.83,2.04,3.28
338,8.74,8.92,0.18,8.92,9.09,8.97,0.12,9.09,1.01,0.32,1.01,0.72,6.71,11.01,5.30,429.34,4.73,6.25,3.56,2.22
339,8.96,8.43,0.53,8.96,8.90,8.75,0.14,8.90,1.05,1.50,1.50,0.79,6.97,11.83,5.91,486.05,5.93,4.01,2.30,3.82
340,9.06,8.81,0.24,9.06,9.31,9.04,0.27,9.31,0.80,2.15,2.15,0.69,5.26,11.33,6.86,607.40,4.56,4.69,3.69,3.55
341,8.43,9.40,0.96,9.40,9.00,9.04,0.04,9.04,3.75,0.96,3.75,0.58,7.80,12.77,6.14,496.94,4.34,6.28,3.63,2.24
342,8.98,8.95,0.03,8.98,8.87,9.14,0.27,9.14,1.23,1.04,1.23,0.83,7.13,12.98,6.92,585.59,4.46,4.58,3.77,3.61
343,8.96,8.86,0.10,8.96,9.10,8.96,0.14,9.10,1.00,2.06,2.06,0.71,6.56,9.99,4.41,342.69,6.11,6.11,2.11,2.06
344,8.78,8.71,0.07,8.78,8.93,8.97,0.05,8.97,1.07,2.02,2.02,0.74,7.02,11.78,5.81,475.87,6.14,4.20,2.08,3.87
345,8.55,8.78,0.22,8.78,8.96,8.93,0.03,8.96,1.93,1.84,1.93,0.82,8.14,12.94,6.02,479.66,5.57,4.56,2.70,3.60
346,8.80,8.96,0.16,8.96,8.94,9.08,0.14,9.08,1.21,1.60,1.60,0.71,4.92,9.72,5.54,480.42,6.21,4.58,2.09,3.41
347,8.52,9.62,1.09,9.62,8.79,9.55,0.77,9.55,1.95,0.84,1.95,0.59,6.15,9.67,4.44,351.83,5.39,6.62,2.75,2.02
348,8.22,8.84,0.62,8.84,8.76,8.91,0.15,8.91,3.91,1.53,3.91,0.76,8.26,13.82,6.79,555.36,4.62,5.26,3.49,2.89
349,8.46,9.15,0.70,9.15,8.69,8.95,0.26,8.95,1.37,1.70,1.70,0.84,6.66,11.11,5.45,445.37,4.30,6.70,3.73,1.83
350,8.50,9.00,0.50,9.00,8.86,9.08,0.22,9.08,0.86,1.41,1.41,0.96,7.61,12.86,6.40,525.53,5.19,4.41,3.04,3.66
351,8.46,9.19,0.73,9.19,8.74,9.05,0.31,9.05,1.30,1.06,1.30,0.90,7.95,12.33,5.57,437.61,4.20,6.39,3.81,1.97
352,8.81,9.30,0.49,9.30,8.87,9.49,0.62,9.49,0.92,1.01,1.01,0.82,8.66,14.36,6.99,569.19,4.83,4.88,3.29,3.49
353,8.43,8.74,0.32,8.74,8.60,9.05,0.45,9.05,1.32,0.93,1.32,0.82,6.04,11.84,6.70,579.93,4.14,4.88,3.78,3.27
354,9.07,8.97,0.10,9.07,9.20,9.05,0.16,9.20,1.13,1.75,1.75,0.82,7.29,11.61,5.42,432.19,4.72,6.26,3.68,2.08
355,9.48,8.72,0.76,9.48,9.13,8.70,0.42,9.13,0.89,2.70,2.70,0.74,4.84,9.37,5.25,452.50,6.39,4.52,1.96,3.38
356,8.71,8.39,0.32,8.71,8.68,8.47,0.21,8.68,0.89,2.37,2.37,0.84,7.67,12.29,5.77,462.33,6.25,4.41,1.97,3.51
357,9.16,9.10,0.06,9.16,9.12,9.03,0.08,9.12,0.64,0.78,0.78,0.92,6.52,9.30,3.75,277.42,6.20,6.26,2.36,2.24
358,8.87,8.64,0.23,8.87,9.11,8.83,0.28,9.11,1.41,0.64,1.41,0.83,5.05,9.89,5.60,484.21,4.34,5.63,3.76,2.70
359,8.56,9.20,0.64,9.20,8.85,9.12,0.27,9.12,3.11,0.52,3.11,0.36,6.22,12.24,6.96,602.38,4.87,4.85,3.34,3.40
360,8.78,8.86,0.09,8.86,8.91,8.96,0.05,8.96,1.97,1.62,1.97,0.58,10.03,16.00,7.48,597.37,4.48,5.05,3.63,3.07
361,8.86,8.34,0.52,8.86,8.76,8.44,0.33,8.76,1.34,1.97,1.97,0.59,7.34,13.65,7.42,631.42,4.46,4.55,3.55,3.41
362,9.04,8.93,0.12,9.04,9.02,9.20,0.18,9.20,0.59,1.26,1.26,0.76,6.57,10.69,5.11,412.03,6.32,4.97,1.91,3.36
363,9.09,8.79,0.31,9.09,9.14,9.15,0.00,9.15,2.06,2.40,2.40,0.65,7.68,12.79,6.26,511.31,4.68,6.29,3.47,2.07
364,8.84,9.13,0.29,9.13,9.07,8.94,0.13,9.07,2.13,0.90,2.13,0.69,6.87,11.27,5.43,440.03,4.84,6.35,3.23,2.09
365,8.82,8.77,0.05,8.82,8.73,8.73,0.00,8.73,0.76,1.06,1.06,0.66,5.67,9.77,4.95,409.41,5.84,5.17,2.24,2.93
366,8.67,8.50,0.17,8.67,8.84,8.97,0.13,8.97,1.07,1.50,1.50,0.66,5.89,12.38,7.37,649.05,4.34,4.21,3.65,3.66
367,8.83,8.51,0.32,8.83,8.92,8.75,0.18,8.92,1.08,2.28,2.28,0.70,4.73,9.83,5.80,509.50,6.34,4.44,2.07,3.68
368,8.51,9.01,0.49,9.01,8.55,8.96,0.41,8.96,2.18,1.40,2.18,0.55,6.50,12.81,7.28,630.64,4.51,4.48,3.35,3.68
369,9.24,8.36,0.89,9.24,9.31,8.82,0.49,9.31,1.07,3.74,3.74,0.73,8.05,13.02,6.18,496.90,6.27,4.26,2.21,3.57
370,8.32,9.22,0.90,9.22,8.58,9.30,0.72,9.30,2.13,1.14,2.13,0.84,6.71,12.90,7.20,619.23,4.16,4.59,3.67,3.61
371,8.55,8.80,0.25,8.80,8.99,8.95,0.04,8.99,0.96,0.80,0.96,0.93,7.21,12.86,6.73,565.18,4.34,4.69,3.85,3.62
372,8.97,8.68,0.29,8.97,9.02,9.04,0.02,9.04,1.33,1.29,1.33,0.70,7.48,13.37,7.01,589.00,4.54,4.81,3.73,3.40
373,9.00,8.76,0.24,9.00,9.07,8.91,0.17,9.07,1.08,1.69,1.69,0.78,7.06,11.54,5.54,447.77,6.12,4.47,2.13,3.67
374,8.60,9.01,0.42,9.01,9.03,8.99,0.04,9.03,1.12,1.31,1.31,0.81,6.35,12.43,7.04,608.90,4.36,4.94,3.79,3.38
375,9.23,9.06,0.17,9.23,9.20,9.34,0.14,9.34,2.35,1.13,2.35,0.69,7.36,12.03,5.77,466.94,4.51,6.50,3.67,2.03
376,8.77,8.95,0.17,8.95,8.80,9.05,0.24,9.05,1.72,1.60,1.72,0.68,7.47,14.24,7.88,676.39,4.32,4.06,3.54,3.98
377,8.83,8.81,0.02,8.83,9.01,9.06,0.05,9.06,0.90,0.92,0.92,0.78,5.58,9.94,5.20,436.29,5.60,4.77,2.59,3.46
378,8.60,9.27,0.68,9.27,8.68,9.15,0.47,9.15,1.95,1.70,1.95,0.72,6.21,12.74,7.46,652.73,4.86,4.23,3.21,3.86
379,8.87,9.27,0.40,9.27,8.78,9.34,0.56,9.34,1.09,0.90,1.09,0.81,5.93,10.46,5.42,452.75,4.45,6.44,3.61,2.16
380,8.88,9.06,0.19,9.06,8.88,9.04,0.16,9.04,0.82,1.29,1.29,0.79,6.25,12.00,6.69,574.92,4.84,4.62,3.30,3.55
381,8.78,9.18,0.39,9.18,8.88,8.84,0.04,8.88,1.07,0.93,1.07,0.87,6.33,12.43,7.05,610.31,4.27,4.25,3.89,3.89
382,9.07,8.99,0.08,9.07,8.98,9.24,0.27,9.24,1.38,1.18,1.38,0.69,11.49,16.00,6.24,451.48,4.37,6.48,3.74,2.07
383,8.93,9.05,0.11,9.05,8.77,9.11,0.34,9.11,1.24,1.36,1.36,0.72,5.83,10.25,5.29,441.38,4.86,6.28,3.16,2.14
384,8.73,9.05,0.32,9.05,8.73,8.99,0.27,8.99,0.88,1.30,1.30,0.78,7.92,11.67,4.95,375.80,5.61,6.31,2.70,2.08
385,9.17,9.18,0.01,9.18,8.89,9.18,0.29,9.18,1.05,1.08,1.08,0.69,7.37,11.48,5.22,411.45,4.72,6.45,3.42,2.15
386,8.66,9.27,0.61,9.27,8.85,9.06,0.21,9.06,1.84,0.81,1.84,0.78,7.64,10.85,4.36,321.18,6.27,6.35,2.15,2.00
387,8.62,8.97,0.35,8.97,8.67,9.28,0.62,9.28,1.24,1.26,1.26,0.82,4.19,10.01,6.45,582.18,4.34,4.89,3.58,3.35
388,8.57,9.34,0.77,9.34,8.95,9.30,0.34,9.30,1.87,1.02,1.87,0.84,9.18,12.89,5.09,371.15,5.53,6.50,2.80,2.01
389,8.64,9.04,0.40,9.04,9.14,8.81,0.33,9.14,2.00,0.89,2.00,0.57,6.40,12.70,7.26,629.84,4.35,4.51,3.78,3.64
390,8.39,9.15,0.77,9.15,8.80,8.99,0.19,8.99,3.03,1.08,3.03,0.65,6.08,10.91,5.74,482.80,4.24,6.27,3.74,2.10
391,9.21,8.94,0.27,9.21,9.36,8.89,0.47,9.36,1.25,0.80,1.25,0.77,6.32,10.77,5.39,444.65,6.46,4.51,2.05,3.75
392,8.86,8.92,0.06,8.92,8.99,8.99,0.00,8.99,0.72,0.75,0.75,0.89,10.10,13.76,5.17,365.74,6.22,4.94,2.24,3.43
393,8.53,8.98,0.45,8.98,8.72,9.10,0.38,9.10,1.70,0.39,1.70,0.81,6.94,11.60,5.70,466.29,4.37,5.86,3.78,2.46
394,8.69,8.84,0.15,8.84,8.76,8.97,0.21,8.97,0.82,1.46,1.46,0.63,4.86,8.62,4.49,376.14,6.04,5.90,2.14,2.36
395,8.67,8.59,0.08,8.67,8.93,8.76,0.17,8.93,0.85,1.44,1.44,0.81,6.47,11.94,6.44,546.78,4.86,4.84,3.32,3.46
396,9.27,8.83,0.44,9.27,9.08,9.00,0.08,9.08,0.56,1.26,1.26,0.76,5.79,10.04,5.12,425.00,6.38,4.78,2.16,3.38
397,8.97,9.17,0.20,9.17,9.26,9.08,0.18,9.26,1.23,1.35,1.35,0.71,7.29,12.96,6.77,567.65,5.27,4.18,3.10,4.08
398,8.08,8.38,0.30,8.38,8.42,8.80,0.38,8.80,3.27,2.83,3.27,0.59,8.84,16.00,8.48,715.87,4.12,4.33,3.85,3.82
399,8.41,8.88,0.47,8.88,8.75,8.71,0.04,8.75,1.90,2.18,2.18,0.67,5.74,10.58,5.70,484.34,4.62,6.22,3.42,2.15
400,9.08,8.68,0.40,9.08,9.27,9.01,0.26,9.27,0.85,0.68,0.85,0.87,7.70,13.21,6.66,550.44,4.69,4.31,3.52,3.81
401,8.35,9.14,0.79,9.14,8.74,9.11,0.37,9.11,1.09,1.89,1.89,0.86,6.23,10.59,5.30,436.38,4.74,6.37,3.47,2.08
402,8.64,8.80,0.16,8.80,8.78,9.05,0.28,9.05,3.87,1.72,3.87,0.59,6.72,12.41,6.70,569.59,4.33,5.85,3.83,2.38
403,8.90,8.86,0.04,8.90,9.14,9.02,0.13,9.14,2.34,1.05,2.34,0.77,5.76,10.42,5.53,466.46,6.19,4.76,2.26,3.59
404,9.19,8.63,0.56,9.19,9.05,8.80,0.26,9.05,0.96,1.32,1.32,0.80,6.24,10.82,5.51,457.74,6.39,4.51,2.12,3.44
405,8.68,9.23,0.55,9.23,8.66,9.06,0.40,9.06,2.57,1.43,2.57,0.54,6.72,11.59,5.88,486.81,4.52,6.34,3.50,2.18
406,8.86,9.28,0.41,9.28,8.98,9.00,0.02,9.00,1.56,0.94,1.56,0.76,4.77,8.06,4.01,329.51,6.41,6.19,1.94,2.34
407,8.58,9.06,0.48,9.06,8.79,9.01,0.22,9.01,1.40,1.11,1.40,0.76,6.72,12.04,6.33,532.49,4.95,4.76,3.00,3.38
408,8.73,9.15,0.42,9.15,8.97,8.90,0.06,8.97,1.39,0.90,1.39,0.83,6.99,12.12,6.18,513.37,4.75,5.54,3.38,2.58
409,8.69,8.59,0.10,8.69,9.15,8.98,0.17,9.15,1.49,2.40,2.40,0.63,5.48,12.52,7.86,703.80,4.44,4.22,3.81,3.72
410,8.80,9.51,0.71,9.51,8.81,9.29,0.48,9.29,3.87,0.47,3.87,0.45,7.01,12.33,6.38,532.48,4.17,6.38,3.71,2.25
411,8.58,8.69,0.10,8.69,8.98,8.88,0.11,8.98,1.41,1.21,1.41,0.95,7.06,12.73,6.73,567.15,4.94,4.50,3.35,3.70
412,8.71,8.64,0.07,8.71,9.19,8.80,0.38,9.19,2.88,1.57,2.88,0.59,7.08,10.78,4.77,370.55,6.19,5.93,2.02,2.10
413,8.42,9.14,0.73,9.14,8.80,8.86,0.06,8.86,1.42,0.59,1.42,0.90,6.37,12.03,6.62,566.26,4.48,4.69,3.68,3.38
414,8.81,9.18,0.37,9.18,9.17,9.27,0.10,9.27,2.03,0.76,2.03,0.83,7.24,12.10,5.95,486.44,4.12,6.61,4.11,2.14
415,8.83,8.96,0.13,8.96,8.95,9.22,0.27,9.22,1.91,1.35,1.91,0.75,7.24,13.26,7.10,601.07,4.81,4.71,3.43,3.51
416,8.70,8.79,0.09,8.79,8.78,9.02,0.24,9.02,3.16,1.45,3.16,0.53,6.13,10.84,5.63,471.09,5.80,4.78,2.25,3.43
417,8.33,8.44,0.12,8.44,8.56,8.76,0.19,8.76,1.98,2.08,2.08,0.83,6.47,12.22,6.72,574.45,4.08,5.19,3.73,2.89
418,8.57,8.98,0.41,8.98,8.80,9.09,0.29,9.09,1.45,0.98,1.45,0.85,8.03,12.48,5.66,445.37,4.40,6.24,3.52,2.08
419,9.06,8.96,0.10,9.06,9.12,9.00,0.12,9.12,1.68,1.18,1.68,0.85,9.03,13.96,6.28,492.95,4.51,6.19,3.68,2.22
420,9.13,8.81,0.31,9.13,8.97,8.96,0.00,8.97,1.32,0.86,1.32,0.92,9.20,14.57,6.75,536.79,4.85,4.81,3.35,3.41
421,8.72,9.14,0.41,9.14,8.97,9.36,0.38,9.36,0.88,1.53,1.53,0.91,4.50,8.72,4.89,421.49,4.57,6.27,3.75,2.22
422,9.10,8.31,0.79,9.10,8.64,8.98,0.35,8.98,1.44,1.99,1.99,0.93,7.44,10.87,4.54,342.66,6.52,5.29,1.87,2.88
423,8.80,9.08,0.28,9.08,9.16,8.90,0.27,9.16,1.27,1.00,1.27,0.83,8.67,14.67,7.30,600.41,4.60,4.49,3.56,3.69
424,9.16,8.76,0.40,9.16,9.19,8.97,0.22,9.19,0.88,0.55,0.88,0.91,6.48,12.31,6.80,582.61,4.51,4.38,3.81,3.72
425,9.18,9.03,0.15,9.18,9.00,8.83,0.16,9.00,1.54,0.56,1.54,0.54,6.78,11.47,5.71,469.59,4.85,6.18,3.47,2.18
426,8.64,8.80,0.16,8.80,8.48,8.82,0.34,8.82,2.06,1.04,2.06,0.59,6.24,11.23,5.92,498.91,4.49,5.90,3.45,2.18
427,8.90,9.11,0.21,9.11,9.06,9.19,0.12,9.19,1.92,1.09,1.92,0.62,7.53,13.60,7.20,606.88,4.56,4.71,3.65,3.59
428,8.85,9.36,0.51,9.36,9.06,9.21,0.15,9.21,1.60,1.15,1.60,0.83,6.55,10.26,4.69,370.44,5.76,6.48,2.69,2.04
429,8.55,8.53,0.02,8.55,8.71,8.82,0.11,8.82,1.52,2.48,2.48,0.62,7.19,13.21,7.10,602.06,4.60,4.53,3.40,3.48
430,8.63,8.24,0.38,8.63,8.74,8.62,0.12,8.74,0.92,1.89,1.89,0.85,6.96,11.53,5.61,456.91,4.23,6.24,3.82,2.06
431,8.93,9.11,0.18,9.11,9.00,9.04,0.04,9.04,1.03,0.77,1.03,0.90,6.56,9.46,3.89,290.18,6.31,6.10,2.23,2.26
432,9.31,9.01,0.31,9.31,9.09,8.69,0.40,9.09,0.83,0.75,0.83,0.76,5.17,8.37,3.98,320.06,6.16,5.94,2.16,2.29
433,9.19,8.39,0.80,9.19,9.29,8.79,0.50,9.29,1.98,1.98,1.98,0.44,6.91,12.29,6.42,538.16,5.50,4.69,2.79,3.38
434,8.68,8.59,0.09,8.68,8.82,8.75,0.07,8.82,1.15,1.68,1.68,0.80,7.13,12.92,6.85,578.31,4.79,4.06,3.26,3.83
435,8.65,8.69,0.04,8.69,9.00,9.07,0.07,9.07,1.48,1.12,1.48,0.65,6.25,11.56,6.25,530.95,4.40,5.61,3.88,2.63
436,8.58,8.45,0.13,8.58,8.97,8.61,0.37,8.97,1.07,1.47,1.47,0.76,5.51,9.62,4.94,411.27,6.34,4.76,1.97,3.20
437,8.48,9.10,0.62,9.10,8.66,8.78,0.12,8.78,1.55,1.26,1.55,0.60,7.15,11.98,5.90,482.97,4.56,6.20,3.45,2.15
438,9.16,8.43,0.74,9.16,8.94,8.71,0.23,8.94,0.70,3.84,3.84,0.60,6.92,13.68,7.80,676.57,4.55,4.05,3.50,3.74
439,8.96,8.69,0.27,8.96,8.76,8.75,0.01,8.76,1.45,1.60,1.60,0.66,9.33,14.37,6.44,503.60,6.16,4.31,2.27,3.55
440,8.93,8.99,0.05,8.99,8.95,9.20,0.25,9.20,1.13,1.27,1.27,0.87,6.09,9.89,4.71,379.66,5.49,6.26,2.67,2.23
441,8.83,8.53,0.31,8.83,9.12,8.93,0.19,9.12,0.92,1.23,1.23,0.88,7.34,11.30,5.06,396.12,6.57,4.70,2.21,3.54
442,8.96,8.72,0.25,8.96,8.96,8.75,0.21,8.96,0.94,2.15,2.15,0.73,5.80,12.01,7.08,620.74,4.71,4.37,3.53,3.60
443,9.19,9.10,0.08,9.19,9.26,8.90,0.37,9.26,1.03,0.86,1.03,0.87,7.53,12.38,5.98,484.61,4.75,5.09,3.45,3.24
444,8.53,9.00,0.46,9.00,8.76,8.74,0.02,8.76,2.83,0.94,2.83,0.46,8.93,15.08,7.49,615.12,4.63,4.63,3.30,3.26
445,8.50,8.80,0.30,8.80,8.63,9.06,0.43,9.06,2.97,1.70,2.97,0.68,9.25,15.64,7.78,639.29,4.42,4.23,3.42,3.97
446,9.33,9.35,0.02,9.35,9.16,8.93,0.23,9.16,1.17,1.15,1.17,0.78,6.53,9.14,3.59,260.85,6.00,6.47,2.22,2.00
447,9.01,9.10,0.09,9.10,9.21,9.04,0.17,9.21,0.76,0.72,0.76,0.80,8.36,12.37,5.26,400.23,5.23,6.37,3.17,2.22
448,8.70,8.80,0.09,8.80,9.06,9.00,0.06,9.06,1.45,1.65,1.65,0.81,7.98,12.74,5.95,475.55,4.70,5.44,3.43,2.61
449,8.47,8.66,0.19,8.66,8.68,8.83,0.15,8.83,0.93,0.58,0.93,0.87,6.96,12.56,6.65,560.14,4.55,4.55,3.67,3.62
450,8.31,8.77,0.46,8.77,8.86,8.84,0.02,8.86,1.76,1.27,1.76,0.70,7.47,13.89,7.53,641.27,4.45,4.49,3.73,3.56
451,8.51,8.68,0.18,8.68,8.84,8.83,0.01,8.84,1.36,1.67,1.67,0.84,6.32,12.03,6.66,571.15,4.36,4.82,3.65,3.22
452,8.71,9.18,0.48,9.18,8.87,9.25,0.38,9.25,0.81,1.29,1.29,0.93,8.72,14.10,6.69,537.99,4.54,4.79,3.76,3.53
453,9.24,8.28,0.96,9.24,9.10,8.73,0.37,9.10,0.50,1.81,1.81,0.81,7.05,10.06,4.07,300.89,6.31,6.02,2.10,2.09
454,8.87,8.73,0.15,8.87,9.06,9.05,0.01,9.06,1.04,1.08,1.08,0.68,9.21,15.81,7.98,659.44,4.10,4.19,3.90,3.83
455,8.85,8.98,0.13,8.98,8.78,8.69,0.09,8.78,0.92,0.95,0.95,0.73,8.42,14.44,7.28,601.65,4.55,4.53,3.54,3.55
456,8.44,9.07,0.62,9.07,8.58,8.93,0.34,8.93,1.16,1.57,1.57,0.79,7.08,12.21,6.19,512.84,5.06,5.31,3.08,2.95
457,8.85,8.82,0.03,8.85,9.09,8.69,0.40,9.09,1.85,0.95,1.85,0.66,5.71,8.84,3.99,313.21,6.39,6.06,2.12,2.09
458,8.85,8.84,0.01,8.85,9.09,9.02,0.07,9.09,1.73,0.66,1.73,0.69,6.18,10.91,5.66,473.61,5.88,4.68,2.48,3.54
459,8.97,8.59,0.38,8.97,9.09,8.94,0.15,9.09,1.29,1.31,1.31,0.87,5.19,10.80,6.39,561.07,4.89,4.67,3.41,3.73
460,9.12,8.49,0.63,9.12,9.06,8.63,0.43,9.06,2.08,1.01,2.08,0.62,6.85,11.05,5.23,420.04,6.24,4.67,2.04,3.34
461,8.99,9.05,0.06,9.05,9.01,9.35,0.34,9.35,0.29,1.80,1.80,0.78,6.78,11.50,5.73,471.39,6.20,4.54,2.16,3.65
462,9.13,9.10,0.03,9.13,9.54,9.01,0.53,9.54,1.16,1.05,1.16,0.63,7.61,12.28,5.81,466.67,4.95,6.25,3.56,2.17
463,8.74,9.06,0.32,9.06,8.90,9.11,0.20,9.11,0.52,0.82,0.82,0.86,6.76,11.07,5.32,430.95,4.72,6.01,3.48,2.24
464,9.05,8.27,0.78,9.05,9.05,8.60,0.45,9.05,0.66,1.35,1.35,0.77,8.64,13.77,6.43,513.79,5.45,4.48,2.64,3.38
465,8.57,9.26,0.69,9.26,9.12,9.28,0.16,9.28,2.37,1.04,2.37,0.59,9.78,14.50,6.19,471.86,5.05,5.97,3.13,2.53
466,8.70,9.03,0.32,9.03,9.05,8.90,0.15,9.05,2.65,0.76,2.65,0.70,7.56,13.60,7.18,604.27,4.71,4.15,3.32,3.89
467,8.81,8.83,0.01,8.83,8.89,8.82,0.07,8.89,1.60,1.21,1.60,0.74,5.88,8.92,3.93,304.65,6.28,6.27,2.03,1.93
468,8.94,9.26,0.32,9.26,8.97,9.27,0.31,9.27,0.83,0.89,0.89,0.90,6.74,10.96,5.23,421.68,4.78,6.25,3.60,2.33
469,9.41,8.78,0.63,9.41,9.20,8.75,0.46,9.20,0.65,1.18,1.18,0.58,6.97,10.53,4.60,355.64,6.11,6.00,2.14,2.01
470,8.99,8.78,0.21,8.99,8.90,8.67,0.22,8.90,1.58,2.82,2.82,0.72,7.07,12.26,6.24,518.30,6.47,4.21,2.04,3.76
471,9.00,9.10,0.10,9.10,9.26,9.22,0.03,9.26,1.09,0.90,1.09,0.84,5.25,9.75,5.28,449.60,4.50,6.28,3.61,2.14
472,9.05,8.84,0.21,9.05,9.16,8.76,0.40,9.16,0.73,1.57,1.57,0.77,6.46,13.23,7.74,677.58,4.32,4.57,3.76,3.30
473,8.91,8.69,0.22,8.91,8.95,8.84,0.11,8.95,1.65,1.42,1.65,0.68,8.63,14.46,7.13,583.18,5.13,4.48,3.12,3.71
474,8.69,8.57,0.13,8.69,8.83,8.90,0.07,8.90,1.96,1.32,1.96,0.81,5.57,9.16,4.42,358.16,6.09,6.29,2.23,2.22
475,8.77,8.92,0.15,8.92,9.00,9.18,0.18,9.18,1.27,1.29,1.29,0.71,6.51,11.06,5.53,455.09,4.91,6.28,3.51,2.25
476,9.38,8.70,0.67,9.38,9.15,8.74,0.42,9.15,1.15,1.53,1.53,0.52,6.50,9.82,4.29,331.68,6.46,6.36,1.95,2.01
477,8.80,8.16,0.65,8.80,9.02,8.64,0.38,9.02,1.27,3.40,3.40,0.57,5.12,11.93,7.57,680.70,4.36,4.50,3.77,3.42
478,9.04,9.07,0.04,9.07,9.35,9.08,0.26,9.35,0.93,1.69,1.69,0.69,6.04,9.32,4.19,328.79,6.52,6.40,2.08,2.04
479,9.24,8.81,0.43,9.24,9.42,8.95,0.47,9.42,0.78,1.15,1.15,0.82,5.59,11.21,6.46,561.88,5.07,4.67,3.42,3.34
480,9.08,8.79,0.29,9.08,9.15,8.47,0.67,9.15,1.12,1.10,1.12,0.58,4.48,7.59,3.78,310.93,6.09,6.44,2.25,2.05
481,9.02,8.86,0.16,9.02,9.25,8.95,0.30,9.25,0.97,1.38,1.38,0.67,6.77,11.72,5.96,494.32,5.52,5.08,2.83,3.41
482,9.06,8.59,0.47,9.06,9.13,8.71,0.41,9.13,1.93,2.96,2.96,0.41,7.69,12.26,5.73,457.33,6.42,4.84,2.03,3.33
483,8.68,8.98,0.30,8.98,9.08,8.86,0.22,9.08,4.17,0.70,4.17,0.62,6.99,12.26,6.32,527.53,4.27,6.18,3.79,2.13
484,8.91,9.05,0.14,9.05,9.02,8.93,0.09,9.02,1.48,1.09,1.48,0.83,6.03,11.20,6.08,517.55,5.21,4.71,3.02,3.35
485,8.82,8.48,0.34,8.82,8.71,8.60,0.12,8.71,1.09,2.70,2.70,0.82,6.14,12.94,7.72,679.99,4.78,4.05,3.36,3.81
486,9.05,8.80,0.25,9.05,9.25,8.79,0.46,9.25,1.86,1.43,1.86,0.62,7.43,13.75,7.44,632.13,4.87,4.19,3.41,3.83
487,8.43,8.63,0.20,8.63,8.64,8.82,0.18,8.82,1.70,1.27,1.70,0.82,6.58,12.27,6.68,569.26,5.09,4.41,2.87,3.60
488,9.08,8.83,0.25,9.08,9.30,8.87,0.42,9.30,1.54,1.10,1.54,0.60,6.25,12.13,6.82,588.41,4.82,4.32,3.41,3.84
489,9.19,8.66,0.53,9.19,9.22,8.98,0.24,9.22,1.24,1.85,1.85,0.72,6.35,10.26,4.87,391.24,5.46,6.04,2.97,2.53
490,8.69,9.17,0.48,9.17,8.70,9.38,0.68,9.38,2.47,1.62,2.47,0.77,7.21,12.87,6.74,565.65,4.40,5.58,3.63,3.13
491,8.87,8.72,0.14,8.87,9.17,9.00,0.17,9.17,2.11,2.23,2.23,0.64,8.89,16.00,8.44,710.60,4.15,4.20,3.96,3.78
492,8.64,8.35,0.29,8.64,9.03,8.81,0.22,9.03,1.70,1.82,1.82,0.69,6.57,13.02,7.44,644.97,4.51,4.38,3.61,3.86
493,8.86,8.90,0.03,8.90,9.16,9.33,0.17,9.33,1.68,1.62,1.68,0.72,7.40,12.08,5.79,467.74,4.79,6.12,3.58,2.26
494,8.86,8.76,0.10,8.86,9.14,8.92,0.22,9.14,0.97,0.92,0.97,0.77,6.98,10.43,4.50,344.89,5.94,6.31,2.30,2.25
495,8.88,9.16,0.28,9.16,8.98,9.04,0.07,9.04,0.82,2.25,2.25,0.74,8.71,14.22,6.82,550.88,4.75,5.10,3.40,3.16
496,8.69,8.58,0.12,8.69,8.78,8.80,0.02,8.80,1.14,1.32,1.32,0.76,8.09,11.48,4.61,339.56,6.20,5.91,2.15,2.18
497,8.95,8.43,0.52,8.95,9.03,8.50,0.53,9.03,1.22,2.20,2.20,0.73,8.65,12.87,5.52,421.82,6.56,4.62,2.01,3.29
498,8.94,8.81,0.13,8.94,8.68,9.02,0.34,9.02,1.15,2.54,2.54,0.72,5.93,10.81,5.77,487.92,6.05,4.82,2.17,3.51
499,8.36,8.53,0.17,8.53,8.88,9.02,0.14,9.02,1.41,2.30,2.30,0.71,6.65,12.45,6.80,580.36,4.89,4.44,3.34,3.72
500,9.06,9.11,0.04,9.11,9.01,8.95,0.06,9.01,0.74,1.56,1.56,0.81,6.64,11.83,6.19,519.07,6.25,4.04,2.10,4.05
501,8.72,9.22,0.50,9.22,8.72,9.06,0.34,9.06,1.36,1.29,1.36,0.61,7.24,13.19,7.03,594.67,4.20,5.33,3.78,2.96
502,8.95,9.00,0.04,9.00,9.12,9.55,0.42,9.55,1.24,0.93,1.24,0.84,7.82,13.89,7.24,607.15,4.35,4.65,3.98,3.61
