Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
18139,-85.4658,39.62,985,1927-08,2.88,54,76.9,56.6,0.02,15.48
18139,-85.4658,39.62,985,1927-09,4.06,56.4,82.9,56.3,1.07,22.26
18139,-85.4658,39.62,985,1927-10,2.48,44.2,70.6,44.6,0.83,14.82
18139,-85.4658,39.62,985,1927-11,6.15,36.4,55.4,36.7,0.87,7.08
18139,-85.4658,39.62,985,1927-12,3.14,22.1,40.5,22.7,0.69,3.9
18139,-85.4658,39.62,985,1928-01,1.78,18.9,37,19.5,0.68,3.35
18139,-85.4658,39.62,985,1928-02,3.68,22.8,38.5,22.8,0.75,3.24
18139,-85.4658,39.62,985,1928-03,2.25,27.5,48.5,27.1,0.82,5.97
18139,-85.4658,39.62,985,1928-04,3.68,35.8,58,34,1.17,9.02
18139,-85.4658,39.62,985,1928-05,2.44,46.9,72.8,45.8,1.26,16.27
18139,-85.4658,39.62,985,1928-06,7.13,55.2,74.6,56.6,0.45,13.05
18139,-85.4658,39.62,985,1928-07,3.15,61,85.4,62.1,0.43,22.14
18139,-85.4658,39.62,985,1928-08,2.96,61.4,86.3,62.7,0.35,23.01
18139,-85.4658,39.62,985,1928-09,1.04,48.5,75.6,49.2,0.77,17.73
18139,-85.4658,39.62,985,1928-10,3.7,46,68.9,46.8,0.76,12.58
18139,-85.4658,39.62,985,1928-11,3.41,33.3,50.6,33.8,0.79,5.48
18139,-85.4658,39.62,985,1928-12,2.21,25.1,42.8,25.6,0.74,4.16
,,,,,,,,,,
17147,-88.5911,40.0104,689,1925-01,0.54,15.9,35,17.8,0.51,3.01
17147,-88.5911,40.0104,689,1925-02,1.36,26,45.1,26.9,0.68,4.78
17147,-88.5911,40.0104,689,1925-03,3.45,30.2,55.4,30.4,0.72,8.45
17147,-88.5911,40.0104,689,1925-04,2.04,44.5,71.6,42.5,1.29,16.42
17147,-88.5911,40.0104,689,1925-05,0.85,43.9,73.9,42.3,1.32,18.04
17147,-88.5911,40.0104,689,1925-06,3.66,62.7,87.3,60.9,2.07,25.48
17147,-88.5911,40.0104,689,1925-07,2.78,63,87.5,63.2,0.93,24.32
17147,-88.5911,40.0104,689,1925-08,3.53,60.4,86.3,61.5,0.54,23.47
17147,-88.5911,40.0104,689,1925-09,4.43,61.3,84.7,61,1.35,21.98
17147,-88.5911,40.0104,689,1925-10,3.24,36.7,54.4,39.1,0.49,6.02
17147,-88.5911,40.0104,689,1925-11,2.7,29.1,48.8,30.2,0.76,5.51
17147,-88.5911,40.0104,689,1925-12,1.29,19.3,35.7,20.3,0.63,2.91
17147,-88.5911,40.0104,689,1926-01,1.76,20.1,36.6,20.6,0.68,3.04
17147,-88.5911,40.0104,689,1926-02,2.68,26.4,41.1,27.5,0.67,3.2
17147,-88.5911,40.0104,689,1926-03,2.63,24.2,43.5,25.5,0.56,4.5
17147,-88.5911,40.0104,689,1926-04,3.81,34.1,56.4,33.1,1.04,8.23
17147,-88.5911,40.0104,689,1926-05,2.99,51,78.4,48.3,1.87,20.82
17147,-88.5911,40.0104,689,1926-06,3.92,55.2,80.1,55.1,1.03,19.43
17147,-88.5911,40.0104,689,1926-07,3.31,63.2,89.4,63.1,1.03,27.15
17147,-88.5911,40.0104,689,1926-08,4.43,64.5,86.2,65.8,0.45,20.65
17147,-88.5911,40.0104,689,1926-09,11.87,58.1,76.2,59.4,0.54,13.26
17147,-88.5911,40.0104,689,1926-10,4.84,44.2,64.1,45.6,0.69,9.55
17147,-88.5911,40.0104,689,1926-11,3.51,28.6,45.8,29.5,0.79,4.48
17147,-88.5911,40.0104,689,1926-12,1.28,21.3,36.1,22.3,0.66,2.71
17147,-88.5911,40.0104,689,1927-01,1.75,16.9,33.8,19.2,0.61,2.54
17147,-88.5911,40.0104,689,1927-02,1.5,29,46.8,29.2,0.78,4.99
17147,-88.5911,40.0104,689,1927-03,4,34.9,52.6,34.5,0.99,6.18
17147,-88.5911,40.0104,689,1927-04,6.92,42.4,61.8,42.6,0.89,8.96
17147,-88.5911,40.0104,689,1927-05,7.83,50.3,70.8,50.4,0.92,12.54
17147,-88.5911,40.0104,689,1927-06,4.28,56.3,78,56.8,0.84,16.15
17147,-88.5911,40.0104,689,1927-07,4.06,61.8,85.3,62.2,0.9,22.06
17147,-88.5911,40.0104,689,1927-08,4.07,55.9,79.2,59.1,0.01,16.57
17147,-88.5911,40.0104,689,1927-09,5.8,58.9,82.3,58.3,1.4,20.65
17147,-88.5911,40.0104,689,1927-10,4.01,45.4,71.8,45.6,0.93,15.43
17147,-88.5911,40.0104,689,1927-11,5.21,35.4,55.3,36.6,0.83,7.13
17147,-88.5911,40.0104,689,1927-12,3.44,19.4,37.8,21.1,0.6,3.46
17147,-88.5911,40.0104,689,1928-01,1.32,19.2,36.8,20.5,0.63,3.12
17147,-88.5911,40.0104,689,1928-02,2.77,24.2,40.9,25.1,0.63,3.6
17147,-88.5911,40.0104,689,1928-03,1.35,30.2,50.9,29.4,0.9,6.52
17147,-88.5911,40.0104,689,1928-04,2.85,35.7,59.1,35.1,0.92,9.37
17147,-88.5911,40.0104,689,1928-05,3.14,49.1,75.7,47.8,1.43,18.13
17147,-88.5911,40.0104,689,1928-06,5.84,55.5,76.1,57,0.54,14.28
17147,-88.5911,40.0104,689,1928-07,3.95,63.8,86.6,64.7,0.51,21.92
17147,-88.5911,40.0104,689,1928-08,2.66,62.9,86.1,64.5,0.35,21.47
17147,-88.5911,40.0104,689,1928-09,2.9,49,75.6,50.3,0.69,17.22
17147,-88.5911,40.0104,689,1928-10,3.42,46.4,68.4,47.3,0.76,12.14
17147,-88.5911,40.0104,689,1928-11,2.38,35,50.6,35.4,0.89,5.12
17147,-88.5911,40.0104,689,1928-12,2.47,25.6,42.4,26.6,0.72,3.87
,,,,,,,,,,
29143,-89.6517,36.5946,278,1925-01,1.67,27.5,46.8,26.7,0.89,5.43
29143,-89.6517,36.5946,278,1925-02,4.09,34.4,55.3,33.7,0.97,7.78
29143,-89.6517,36.5946,278,1925-03,3.03,39.8,65.1,36.2,1.6,13.04
29143,-89.6517,36.5946,278,1925-04,2.49,53.3,77,49.1,2.46,19
29143,-89.6517,36.5946,278,1925-05,0.89,52.5,78.9,49.5,1.95,20.77
29143,-89.6517,36.5946,278,1925-06,5.05,68.8,93.3,64.6,3.6,32.59
29143,-89.6517,36.5946,278,1925-07,1.66,69.5,93.6,67,2.68,31.31
29143,-89.6517,36.5946,278,1925-08,1.34,66.6,93.8,64.3,2.34,33.83
29143,-89.6517,36.5946,278,1925-09,8.87,68.4,90.4,64.5,3.39,27.89
29143,-89.6517,36.5946,278,1925-10,9.31,46,64,46.3,0.89,9.28
29143,-89.6517,36.5946,278,1925-11,5.32,37.6,56.7,35.1,1.23,8.18
29143,-89.6517,36.5946,278,1925-12,1.06,28,45.5,25.8,1.01,5.17
29143,-89.6517,36.5946,278,1926-01,4.31,28,46.2,27.6,0.85,5.06
29143,-89.6517,36.5946,278,1926-02,2.03,34.7,53.9,32.9,1.13,7.26
29143,-89.6517,36.5946,278,1926-03,3.67,33.6,53.9,31.3,1.19,7.66
29143,-89.6517,36.5946,278,1926-04,2.93,42.4,67.6,39.5,1.53,14.02
29143,-89.6517,36.5946,278,1926-05,2.2,56.4,82.6,53.6,2.09,23.26
29143,-89.6517,36.5946,278,1926-06,2.22,62.7,88,60.1,2.32,27.04
29143,-89.6517,36.5946,278,1926-07,3.07,67.8,93.5,66,2.17,31.59
29143,-89.6517,36.5946,278,1926-08,9.02,69.4,89.3,68.9,1.54,22.62
29143,-89.6517,36.5946,278,1926-09,2.8,64.8,85.9,63.6,1.71,21.93
29143,-89.6517,36.5946,278,1926-10,3.93,51.8,72.5,51.1,1.21,13.9
29143,-89.6517,36.5946,278,1926-11,4.57,33.3,54.3,32.5,0.98,7.55
29143,-89.6517,36.5946,278,1926-12,5.65,29.8,46.6,29.6,0.85,4.88
29143,-89.6517,36.5946,278,1927-01,7.83,28.4,45.2,28.4,0.83,4.54
29143,-89.6517,36.5946,278,1927-02,2.16,37.7,57.7,36.8,1.06,8.32
29143,-89.6517,36.5946,278,1927-03,7.84,40.9,59.5,39.5,1.21,8.48
29143,-89.6517,36.5946,278,1927-04,11.88,53,71.9,49.6,2.15,13.93
29143,-89.6517,36.5946,278,1927-05,9.27,59.5,79,57.1,2.02,17.35
29143,-89.6517,36.5946,278,1927-06,6.78,64.4,84.4,62.9,1.81,20.25
29143,-89.6517,36.5946,278,1927-07,4.35,66.7,90.3,65.7,1.69,26.69
29143,-89.6517,36.5946,278,1927-08,3.96,62.9,85.1,63.9,0.69,20.49
29143,-89.6517,36.5946,278,1927-09,5.64,62.8,87.8,60.7,2.08,26.54
29143,-89.6517,36.5946,278,1927-10,3.26,48.5,77.6,48.9,0.94,19.91
29143,-89.6517,36.5946,278,1927-11,4.33,41.9,62.3,41.5,1.04,9.7
29143,-89.6517,36.5946,278,1927-12,3.4,27.1,47.8,26.7,0.84,5.88
29143,-89.6517,36.5946,278,1928-01,2.41,26.7,46.8,27.3,0.8,5.33
29143,-89.6517,36.5946,278,1928-02,3.12,31,50.1,30.1,0.95,6.09
29143,-89.6517,36.5946,278,1928-03,2.4,37.1,59.6,35.2,1.22,9.73
29143,-89.6517,36.5946,278,1928-04,6.94,44.8,65.5,41.6,1.69,11.75
29143,-89.6517,36.5946,278,1928-05,3.37,55.9,79,53.6,1.87,18.99
29143,-89.6517,36.5946,278,1928-06,15.49,62.5,81.1,62.8,0.96,16.13
29143,-89.6517,36.5946,278,1928-07,1.7,69.4,90.1,68,1.98,24.48
29143,-89.6517,36.5946,278,1928-08,5.51,69.1,90.5,68.3,1.68,24.96
29143,-89.6517,36.5946,278,1928-09,0.32,53.8,81.3,55.2,0.63,20.85
29143,-89.6517,36.5946,278,1928-10,6.59,51.7,75.7,52,1.01,16.47
29143,-89.6517,36.5946,278,1928-11,4.26,38.7,57.8,37.5,1.12,8.15
29143,-89.6517,36.5946,278,1928-12,3.91,30.3,51,30,0.88,6.55
,,,,,,,,,,
19095,-92.0655,41.6863,837,1925-01,0.38,9.8,30.3,11,0.58,2.76
19095,-92.0655,41.6863,837,1925-02,0.67,18.2,39,20,0.54,3.99
19095,-92.0655,41.6863,837,1925-03,0.77,25.8,53.1,25.9,0.71,8.33
19095,-92.0655,41.6863,837,1925-04,2.4,42.3,69.9,39.7,1.44,15.97
19095,-92.0655,41.6863,837,1925-05,1.04,42,71.6,39.5,1.42,17.12
19095,-92.0655,41.6863,837,1925-06,5.8,58.6,82.2,58.6,0.82,20.17
19095,-92.0655,41.6863,837,1925-07,3.06,60.4,86.3,61.2,0.41,23.93
19095,-92.0655,41.6863,837,1925-08,2.97,58.1,84.8,59.8,0.15,22.54
19095,-92.0655,41.6863,837,1925-09,6.01,57.8,79.5,57.6,1.18,17.89
19095,-92.0655,41.6863,837,1925-10,3.96,31,49.6,33.9,0.45,5.22
19095,-92.0655,41.6863,837,1925-11,0.78,22.9,46.6,25.3,0.52,5.68
19095,-92.0655,41.6863,837,1925-12,1.75,8.7,27.9,14.3,0.26,1.9
19095,-92.0655,41.6863,837,1926-01,0.91,14.1,32.6,15,0.6,2.89
19095,-92.0655,41.6863,837,1926-02,0.93,23.6,38.5,22.5,0.86,3.4
19095,-92.0655,41.6863,837,1926-03,1.45,21.5,40.3,21.7,0.68,4.11
19095,-92.0655,41.6863,837,1926-04,1.16,32.1,57,29.4,1.22,9.54
19095,-92.0655,41.6863,837,1926-05,1.87,50.7,79.2,46.6,2.39,22.39
19095,-92.0655,41.6863,837,1926-06,5.26,52.3,78,52.8,0.57,18.3
19095,-92.0655,41.6863,837,1926-07,4.86,62.1,85.7,62,0.92,22.55
19095,-92.0655,41.6863,837,1926-08,4.71,62,83.8,62.8,0.65,19.6
19095,-92.0655,41.6863,837,1926-09,11.2,54.1,71.3,56,0.37,10.67
19095,-92.0655,41.6863,837,1926-10,1.62,40.7,62.7,41.2,0.82,10.23
19095,-92.0655,41.6863,837,1926-11,2.24,25.1,41.9,24.9,0.77,4.1
19095,-92.0655,41.6863,837,1926-12,0.88,15.3,31.4,15.4,0.67,2.6
19095,-92.0655,41.6863,837,1927-01,0.36,12.5,30.1,13.1,0.64,2.54
19095,-92.0655,41.6863,837,1927-02,1.57,22,39.4,22.5,0.65,3.71
19095,-92.0655,41.6863,837,1927-03,2.11,30.5,50.3,29.5,0.96,6.37
19095,-92.0655,41.6863,837,1927-04,4.96,39.3,59.2,38.8,1.04,8.7
19095,-92.0655,41.6863,837,1927-05,5.48,48.3,69,46.7,1.38,12.65
19095,-92.0655,41.6863,837,1927-06,2.26,55,76.1,54.9,0.95,15.34
19095,-92.0655,41.6863,837,1927-07,2.91,58.9,85,60,0.35,23.04
19095,-92.0655,41.6863,837,1927-08,2.32,54,79.5,56.7,0.05,18.19
19095,-92.0655,41.6863,837,1927-09,6,55.6,78.9,55.6,0.96,18.41
19095,-92.0655,41.6863,837,1927-10,5.01,41.7,67.3,42.2,0.72,13.06
19095,-92.0655,41.6863,837,1927-11,1.18,28.9,48.1,29.8,0.71,5.5
19095,-92.0655,41.6863,837,1927-12,1.61,10.7,30.8,12.2,0.58,2.87
19095,-92.0655,41.6863,837,1928-01,0.18,15.7,34.4,15.6,0.69,3.25
19095,-92.0655,41.6863,837,1928-02,1.86,19.4,38.1,20.2,0.63,3.65
19095,-92.0655,41.6863,837,1928-03,2.04,27.3,50,25.9,0.93,6.9
19095,-92.0655,41.6863,837,1928-04,2.33,32.5,56.3,30.8,1.08,9
19095,-92.0655,41.6863,837,1928-05,1.92,48,76.3,45.5,1.69,19.65
19095,-92.0655,41.6863,837,1928-06,6.14,53.2,76.4,54,0.71,16.18
19095,-92.0655,41.6863,837,1928-07,5.98,62.1,85,63,0.58,20.94
19095,-92.0655,41.6863,837,1928-08,6.16,60.4,84.5,62.3,0.14,20.87
19095,-92.0655,41.6863,837,1928-09,2.19,45.9,72.1,48.1,0.27,14.94
19095,-92.0655,41.6863,837,1928-10,3.76,41.9,66.3,43.3,0.53,12.06
19095,-92.0655,41.6863,837,1928-11,4.55,31,47.4,31.4,0.8,4.82
19095,-92.0655,41.6863,837,1928-12,1.1,19.5,37.9,21.5,0.53,3.41
,,,,,,,,,,
19047,-95.382,42.0372,1273,1925-01,0.48,8.3,28,9.6,0.57,2.5
19047,-95.382,42.0372,1273,1925-02,0.35,17.8,36.6,19.4,0.56,3.41
19047,-95.382,42.0372,1273,1925-03,0.6,26.9,53.6,24.9,1.04,8.93
19047,-95.382,42.0372,1273,1925-04,2.2,44.4,69.9,40.7,1.94,15.76
19047,-95.382,42.0372,1273,1925-05,1.24,44.2,71.7,39.5,2.23,17.49
19047,-95.382,42.0372,1273,1925-06,6.21,59.5,80.9,57.6,2.05,19.17
19047,-95.382,42.0372,1273,1925-07,2.11,61.9,87.1,60.3,2.01,25.46
19047,-95.382,42.0372,1273,1925-08,3.08,60.4,84.5,59.6,1.45,22.14
19047,-95.382,42.0372,1273,1925-09,4.14,57.3,80.6,55.4,1.9,20.22
19047,-95.382,42.0372,1273,1925-10,2.6,30.1,49.2,31.2,0.66,5.74
19047,-95.382,42.0372,1273,1925-11,0.29,25.7,48.1,24.6,0.88,6.53
19047,-95.382,42.0372,1273,1925-12,1.08,13.5,30.7,15.3,0.53,2.46
19047,-95.382,42.0372,1273,1926-01,1.22,13.3,31.5,15.3,0.5,2.6
19047,-95.382,42.0372,1273,1926-02,0.52,24,39.9,22.8,0.9,3.86
19047,-95.382,42.0372,1273,1926-03,0.67,22.6,43.5,21.5,0.88,5.31
19047,-95.382,42.0372,1273,1926-04,0.51,33.3,62,28.8,1.61,12.96
19047,-95.382,42.0372,1273,1926-05,3.02,52.4,77.3,47.7,2.82,20.05
19047,-95.382,42.0372,1273,1926-06,3.71,54.1,80,51.6,2.03,21.16
19047,-95.382,42.0372,1273,1926-07,2.89,63.8,86.2,61.7,2.28,23.21
19047,-95.382,42.0372,1273,1926-08,2.91,61.7,84.9,61.4,1.3,21.83
19047,-95.382,42.0372,1273,1926-09,9.52,53.7,71.8,54.1,0.83,12.17
19047,-95.382,42.0372,1273,1926-10,0.49,41.1,62.9,39.5,1.29,10.99
19047,-95.382,42.0372,1273,1926-11,2.38,24.3,40.7,23.8,0.78,3.92
19047,-95.382,42.0372,1273,1926-12,1.22,12.9,29.5,15,0.5,2.17
19047,-95.382,42.0372,1273,1927-01,0.07,14.3,31.8,13.9,0.71,2.88
19047,-95.382,42.0372,1273,1927-02,1.06,21,39,20.9,0.73,3.91
19047,-95.382,42.0372,1273,1927-03,1.16,28.7,48.1,27.4,0.95,6.02
19047,-95.382,42.0372,1273,1927-04,3.9,39.5,58.6,38.2,1.16,8.56
19047,-95.382,42.0372,1273,1927-05,3.27,47.5,68.9,45.3,1.65,13.32
19047,-95.382,42.0372,1273,1927-06,1.75,56.1,78.6,54.2,1.76,18.45
19047,-95.382,42.0372,1273,1927-07,1.35,60.5,87,58.9,1.89,26.17
19047,-95.382,42.0372,1273,1927-08,3.13,56.2,80.1,57.4,0.46,18.47
19047,-95.382,42.0372,1273,1927-09,4.47,55.5,77.4,54.2,1.61,17.52
19047,-95.382,42.0372,1273,1927-10,2.15,42,68.5,39.3,1.58,15
19047,-95.382,42.0372,1273,1927-11,0.37,26.8,46.5,26.7,0.77,5.53
19047,-95.382,42.0372,1273,1927-12,0.38,7.3,28.4,8.9,0.55,2.71
19047,-95.382,42.0372,1273,1928-01,0.05,15.9,35.7,15.5,0.71,3.67
19047,-95.382,42.0372,1273,1928-02,1.34,18.7,37.3,19.8,0.6,3.53
19047,-95.382,42.0372,1273,1928-03,0.93,28,51.8,25.2,1.18,8.01
19047,-95.382,42.0372,1273,1928-04,1.65,31.7,55.9,28.7,1.31,9.27
19047,-95.382,42.0372,1273,1928-05,3.83,49.3,75.5,44.7,2.55,19.31
19047,-95.382,42.0372,1273,1928-06,4.46,54.1,74.6,52.6,1.57,15.31
19047,-95.382,42.0372,1273,1928-07,3.21,62.3,85,62.4,1.09,21.3
19047,-95.382,42.0372,1273,1928-08,4.13,61.9,84,61.3,1.49,20.59
19047,-95.382,42.0372,1273,1928-09,2.15,48.4,73.8,47.3,1.3,16.7
19047,-95.382,42.0372,1273,1928-10,4.94,42.8,65.2,41,1.38,12.13
19047,-95.382,42.0372,1273,1928-11,1.77,30.3,45.3,30.1,0.8,4.3
19047,-95.382,42.0372,1273,1928-12,0.46,20.7,37.3,21.2,0.66,3.33
,,,,,,,,,,
18045,-87.242,40.1209,639,1925-01,0.71,16.3,37,17.7,0.56,3.57
18045,-87.242,40.1209,639,1925-02,1.02,28.1,48.4,26.7,0.95,6.06
18045,-87.242,40.1209,639,1925-03,4.87,31.3,57,29.8,1,9.39
18045,-87.242,40.1209,639,1925-04,2.13,44.7,73.2,41.7,1.65,17.9
18045,-87.242,40.1209,639,1925-05,0.74,43.7,74.2,41.8,1.41,18.54
18045,-87.242,40.1209,639,1925-06,3.31,62.7,88.1,60.5,2.28,26.82
18045,-87.242,40.1209,639,1925-07,4.01,63.4,87.8,62.3,1.68,25.27
18045,-87.242,40.1209,639,1925-08,2.95,60.7,87.1,60.6,1.13,25.43
18045,-87.242,40.1209,639,1925-09,5.1,61.9,85.8,60.4,1.93,23.79
18045,-87.242,40.1209,639,1925-10,3.17,38.7,55.8,38.8,0.86,6.73
18045,-87.242,40.1209,639,1925-11,3.94,30.7,50.1,30.5,0.85,5.96
18045,-87.242,40.1209,639,1925-12,1.18,19.6,37.7,20.2,0.68,3.45
18045,-87.242,40.1209,639,1926-01,2.16,20.3,37.5,19.9,0.74,3.4
18045,-87.242,40.1209,639,1926-02,2.63,26.6,42.9,26.3,0.83,4.01
18045,-87.242,40.1209,639,1926-03,2.56,25.2,46,24.4,0.84,5.52
18045,-87.242,40.1209,639,1926-04,4.06,34.9,57.9,32.8,1.23,9.21
18045,-87.242,40.1209,639,1926-05,4.37,51.8,78.7,47.4,2.52,21.42
18045,-87.242,40.1209,639,1926-06,2.65,54.7,80.3,54.3,1.14,20.16
18045,-87.242,40.1209,639,1926-07,3.32,63.4,89.2,62.3,1.68,27.41
18045,-87.242,40.1209,639,1926-08,5.76,66.1,86.1,65.5,1.49,20.73
18045,-87.242,40.1209,639,1926-09,11.44,58.9,76.9,58.7,1.2,14.32
18045,-87.242,40.1209,639,1926-10,4.01,44.9,65.7,45.1,0.91,10.76
18045,-87.242,40.1209,639,1926-11,2.07,30.2,49,29.9,0.88,5.66
18045,-87.242,40.1209,639,1926-12,1.5,22.8,37.5,22,0.79,3.13
18045,-87.242,40.1209,639,1927-01,1.72,18.4,36.1,19.5,0.68,3.11
18045,-87.242,40.1209,639,1927-02,1.77,29.4,50,28.5,0.93,6.35
18045,-87.242,40.1209,639,1927-03,3.82,35.2,55.5,33.8,1.1,7.68
18045,-87.242,40.1209,639,1927-04,6.64,42.6,63.6,41.4,1.18,10.53
18045,-87.242,40.1209,639,1927-05,7.42,50.8,71.7,49.9,1.25,13.59
18045,-87.242,40.1209,639,1927-06,4.45,56.1,79.3,55.7,1.18,18.5
18045,-87.242,40.1209,639,1927-07,4.17,61.8,86.7,61.5,1.24,24.26
18045,-87.242,40.1209,639,1927-08,4.06,55.8,79.5,57.8,0.27,17.63
18045,-87.242,40.1209,639,1927-09,4.54,58.7,83.5,57.5,1.62,22.43
18045,-87.242,40.1209,639,1927-10,3.99,46.2,72.9,45.5,1.13,16.42
18045,-87.242,40.1209,639,1927-11,5.3,37.7,57.7,37.1,0.99,8.15
18045,-87.242,40.1209,639,1927-12,3.26,21.7,40.9,22.2,0.7,4.16
18045,-87.242,40.1209,639,1928-01,1.7,19.6,38.5,20.1,0.7,3.68
18045,-87.242,40.1209,639,1928-02,2.5,23.3,41,24.1,0.68,3.83
18045,-87.242,40.1209,639,1928-03,1.21,28.8,52.2,28.3,0.85,7.32
18045,-87.242,40.1209,639,1928-04,2.19,34.8,60.8,34.9,0.82,10.42
18045,-87.242,40.1209,639,1928-05,3.35,47.8,74.7,46.9,1.22,17.63
18045,-87.242,40.1209,639,1928-06,6.76,55.5,75.8,56.8,0.53,14.1
18045,-87.242,40.1209,639,1928-07,5.97,62,85.7,63.7,0.15,21.52
18045,-87.242,40.1209,639,1928-08,3.72,62.5,86.7,63.6,0.5,22.96
18045,-87.242,40.1209,639,1928-09,2.3,47.6,75.6,49.8,0.36,17.51
18045,-87.242,40.1209,639,1928-10,2.59,46.1,69.5,47.2,0.7,12.99
18045,-87.242,40.1209,639,1928-11,2.17,34.1,51.9,35.3,0.75,5.7
18045,-87.242,40.1209,639,1928-12,1.98,24.5,43.3,26.3,0.69,4.2
,,,,,,,,,,
19121,-94.0156,41.3307,1085,1925-01,0.28,11.4,32.7,11,0.66,3.41
19121,-94.0156,41.3307,1085,1925-02,0.47,20.3,42.5,19.7,0.75,5.23
19121,-94.0156,41.3307,1085,1925-03,0.91,27.3,55.5,25.7,0.97,9.56
19121,-94.0156,41.3307,1085,1925-04,2.02,45.3,70.8,41.1,2.15,16.19
19121,-94.0156,41.3307,1085,1925-05,0.99,44.4,73.3,39.7,2.21,18.76
19121,-94.0156,41.3307,1085,1925-06,5.83,59.5,83,57.8,1.96,21.57
19121,-94.0156,41.3307,1085,1925-07,1.45,62.9,89,60.7,2.41,28.03
19121,-94.0156,41.3307,1085,1925-08,4.02,60.9,85.5,59.4,1.87,23.83
19121,-94.0156,41.3307,1085,1925-09,3.26,59.1,81.4,56.8,2.24,20.4
19121,-94.0156,41.3307,1085,1925-10,3.31,32.9,49.8,33.2,0.72,5.52
19121,-94.0156,41.3307,1085,1925-11,0.44,27.1,49.9,25.2,0.99,7.14
19121,-94.0156,41.3307,1085,1925-12,1.12,15.1,33.1,15,0.67,3.13
19121,-94.0156,41.3307,1085,1926-01,1.05,16.5,34.5,15.7,0.71,3.35
19121,-94.0156,41.3307,1085,1926-02,0.69,25.3,42.4,23.4,0.96,4.58
19121,-94.0156,41.3307,1085,1926-03,0.76,23.7,45.4,22.3,0.9,5.88
19121,-94.0156,41.3307,1085,1926-04,0.52,33.4,61.2,30.1,1.37,12.03
19121,-94.0156,41.3307,1085,1926-05,2.54,52.2,79.5,47.5,2.81,22.42
19121,-94.0156,41.3307,1085,1926-06,5.63,54.6,80,51.9,2.16,20.95
19121,-94.0156,41.3307,1085,1926-07,2.06,64.6,87.1,62.4,2.43,24.12
19121,-94.0156,41.3307,1085,1926-08,3.13,62.7,87,61.8,1.67,24.47
19121,-94.0156,41.3307,1085,1926-09,9.48,55,73.9,56.2,0.55,12.87
19121,-94.0156,41.3307,1085,1926-10,1.49,42.3,63.8,40.9,1.26,11.08
19121,-94.0156,41.3307,1085,1926-11,1.57,25.8,43.9,24.9,0.84,4.84
19121,-94.0156,41.3307,1085,1926-12,0.72,15.9,33.8,15.9,0.66,3.22
19121,-94.0156,41.3307,1085,1927-01,0.22,15.5,34.1,14.5,0.73,3.44
19121,-94.0156,41.3307,1085,1927-02,1,22.7,41.7,22.1,0.77,4.57
19121,-94.0156,41.3307,1085,1927-03,1.98,30.7,50.8,28.8,1.06,6.72
19121,-94.0156,41.3307,1085,1927-04,4.98,40.5,60.5,39.5,1.11,9.24
19121,-94.0156,41.3307,1085,1927-05,2.91,48.9,71.4,46.6,1.72,14.78
19121,-94.0156,41.3307,1085,1927-06,2.06,56.2,78.4,54.5,1.76,18.01
19121,-94.0156,41.3307,1085,1927-07,1.74,60.8,87.8,59.5,1.83,27.05
19121,-94.0156,41.3307,1085,1927-08,1.67,56.6,82.2,56.8,0.94,21.14
19121,-94.0156,41.3307,1085,1927-09,4.14,56.6,81.2,54.9,1.93,21.12
19121,-94.0156,41.3307,1085,1927-10,2.39,45.6,71,41.2,2.24,16.4
19121,-94.0156,41.3307,1085,1927-11,0.4,29.6,50.1,28.2,0.99,6.71
19121,-94.0156,41.3307,1085,1927-12,0.74,10.7,32.8,10.8,0.63,3.57
19121,-94.0156,41.3307,1085,1928-01,0.1,17.8,37.6,16.5,0.77,4.07
19121,-94.0156,41.3307,1085,1928-02,2.6,21.6,40.2,20.8,0.76,4.28
19121,-94.0156,41.3307,1085,1928-03,1.42,29.4,53.2,26.4,1.24,8.32
19121,-94.0156,41.3307,1085,1928-04,1.93,33.9,58.3,30.6,1.39,10.18
19121,-94.0156,41.3307,1085,1928-05,2.65,50.7,77.3,45.3,2.96,20.85
19121,-94.0156,41.3307,1085,1928-06,6.13,54.9,75.8,53.2,1.71,16.02
19121,-94.0156,41.3307,1085,1928-07,4.63,63.4,86.4,62.6,1.58,23.09
19121,-94.0156,41.3307,1085,1928-08,4.02,62.4,85.3,61.6,1.65,22.23
19121,-94.0156,41.3307,1085,1928-09,2.78,49.6,74.9,47.9,1.54,17.58
19121,-94.0156,41.3307,1085,1928-10,3.57,44.9,68,42.5,1.63,13.6
19121,-94.0156,41.3307,1085,1928-11,4.96,32.1,48.4,31.1,0.92,5.32
19121,-94.0156,41.3307,1085,1928-12,1.01,21.4,38,21.4,0.68,3.5
,,,,,,,,,,
19041,-95.1509,43.0826,1360,1925-01,0.71,2.5,24,6.1,0.47,2.01
19041,-95.1509,43.0826,1360,1925-02,0.75,13.9,32.8,16,0.52,2.84
19041,-95.1509,43.0826,1360,1925-03,0.56,24.6,50.8,23.4,0.87,7.84
19041,-95.1509,43.0826,1360,1925-04,2,41.1,68.5,38.6,1.47,15.42
19041,-95.1509,43.0826,1360,1925-05,0.63,41.4,71.8,37.5,1.8,18.37
19041,-95.1509,43.0826,1360,1925-06,4.98,56.2,81.2,55.5,1.34,20.84
19041,-95.1509,43.0826,1360,1925-07,2.11,59.1,87.9,58.5,1.28,27.88
